Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2011-03-31,,65579957000000,18865037000000,,4253915000000,69833872000000,4201011000000,4201011000000,4201011000000,4201011000000,4561281240,,,,53864285000000,13813544000000,130907000000,,52904000000,,69833875000000,9829958000000,13194311000000,,16467000000,3425909000000,-39000000,,43029363000000,,,,1837633000000,,,,,,1837633000000,1300000000000,8044208000000,,,14082755000000,-269211000000,,,,,,,,,,,4417000000,768118000000,46114771000000,1498346000000,,,,,,,,4743000000,11724000000,3425909000000,25020000000,972337000000,-150000000,-169162000000,-39000000,,,4561281240,,,,24563300000000,31101000000,311001000000,,,,,921.01556,88780000000,68149000000,-20630000000,-20630000000,,,,,134602000000,,,5920000000,,,,,,,,,,88780000000,68149000000,,,,,134602000000,,13194311000000,,5670726000000,5670726000000,16041000000,,,,16.85,22.67,,,,,,,,,,,,,-3754000000,4295878071
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878071
2012-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878071
2013-03-31,,75735896000000,19244212000000,,5760912000000,81496808000000,5727488000000,5727488000000,5727488000000,5727488000000,,,,,59632263000000,16048636000000,109541000000,,33424000000,,81496808000000,12355874000000,12858166000000,,5544585000000,3425909000000,-105763000000,,50039730000000,,,,4419087000000,,,,,,4419087000000,1527128000000,7340404000000,,,16224595000000,-175959000000,,,,,,,,,,,6747000000,2397290000000,49840139000000,502292000000,,,,,,,,12446000000,5532139000000,3425909000000,25020000000,1130521000000,-150000000,1285375000000,-20000000,,,,,,,28000900000000,46741000000,,,,,,5727488.0,,,,,,,,,2119000000,,,6361000000,,,,,,,,,,,,,,,,2119000000,,12858166000000,,6386046000000,6386046000000,405453000000,,,,,23.56,,,,,,,,,,,,,,4295878071
2013-03-31,,,,,,,,,,,,,,,,,,,,1251738000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251738000000,,,,,,,,,,,,,,,,,,,,,0,-105743000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878071
2014-03-31,,77174086000000,19561807000000,,5969589000000,83143675000000,5944463000000,5944463000000,5944463000000,5944463000000,,,,,59285915000000,17224605000000,110358000000,,25126000000,498895000000,83143675000000,12715620000000,15536740000000,,3749463000000,3425909000000,-36554000000,,52880849000000,,,,5981536000000,,,,,,5981536000000,625000000000,4959314000000,,,17395323000000,-170718000000,,,,,,,,,498895000000,,6830000000,2848086000000,52565333000000,2821120000000,,,,,,,,1096000000,3748367000000,3425909000000,25020000000,1236359000000,-150000000,1319005000000,-6000000,4000000,-45419000000,,,,,27646900000000,21049000000,200551000000,,,,,5944463.0,,,,,,,,,2069000000,,,6930000000,,,,,,,,,,,,,,,,17240000000,,15536740000000,,4025067000000,4025067000000,477026000000,,,,,25.24,,,,,,,,,,,,,,4295878071
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878071
2015-03-31,,87248889000000,24301680000000,,7300840000000,94549729000000,7279893000000,7279893000000,7279893000000,7279893000000,,,,,66284243000000,19920011000000,110386000000,,20947000000,881877000000,94549729000000,17782321000000,18307356000000,,3985507000000,3425909000000,-82455000000,,59721692000000,,,,7297692000000,,,,,,7297692000000,678548000000,4937400000000,,,20038143000000,-118132000000,,,,,,,,,881877000000,,7326000000,3674664000000,57148770000000,525035000000,,,,,,,,1064000000,3984443000000,3425909000000,25020000000,1576096000000,-150000000,2356420000000,23000000,4000000,-104793000000,,,,,,16816000000,155401000000,,,,,7279893.0,,,,,,,,,2014000000,,,7294000000,,,,,,,,,,,,,,,,34573000000,,18307356000000,,5994324000000,5994324000000,861808000000,,,,,,,,,,,,,,,,,,,4295878071
2016-03-31,,94004102000000,25658595000000,,7178818000000,101182920000000,7158456000000,7158456000000,7158456000000,7158456000000,,,,,62078089000000,17928306000000,108304000000,,20362000000,5959931000000,101182920000000,19392105000000,19446398000000,,4105791000000,3480488000000,-231925000000,,58306391000000,,,,15057960000000,,,,,,15057960000000,2188929000000,481355000000,,,18022160000000,-93854000000,,,,,,,,,5959931000000,,7711000000,3598338000000,62421712000000,54293000000,,,,,,,,1179000000,4091928000000,3480488000000,25020000000,1770832000000,-150000000,2134553000000,-48000000,1000000,-231632000000,,,,,,22760000000,127169000000,,,,,7158456.0,,,,,,,,,1999000000,,,7972000000,,,,,,,,,,,,,,,,29968000000,,19446398000000,,6212197000000,6212197000000,715191000000,,,,,,,,,,,,,,,,,,,4295878071
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12684000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878071
