Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,4585197000000,1735521000000,,518006000000,5103203000000,509435000000,509435000000,509435000000,509435000000,5448302560,,,,500080000000,102588000000,83757000000,,8571000000,3948867000000,5103203000000,27401000000,587600000000,2509000000,267055000000,390158000000,,,326134000000,,,,361073000000,,,,,,361073000000,10826000000,,,326134000000,,,,,,,,,,,3948867000000,73588000000,,1733640000000,2386368000000,560199000000,,,2509000000,,,,62750000000,,204305000000,390158000000,-21551000000,149631000000,,-232000000,,,,5448302560,,,,,163120000000,,,,,,93.50343,,,,,2867000000,,2867000000,,95400000000,,,21000000,,,,,,,,,,,,,,,,95400000000,,587600000000,,1147921000000,1147921000000,7177000000,,,,,,,,,,,,,,,,,,,5000038955
2011-12-31,,5209739000000,2189563000000,,570212000000,5779951000000,563391000000,563391000000,563391000000,563391000000,5448302560,,,,726496000000,165314000000,81081000000,,6821000000,4453957000000,5779951000000,51284000000,855200000000,0,214139000000,390158000000,,,506690000000,104362000000,,,261455000000,,,,,,261455000000,11282000000,,,506690000000,,,,71730000000,27191000000,,5441000000,-23281000000,-8483000000,,4453957000000,52529000000,,1931321000000,2647362000000,803916000000,,,0,,,,51865000000,,162274000000,390158000000,-21242000000,198883000000,,2413000000,,,,5448302560,,3928,,,208524000000,,,,,,103.4067,,,,,5003000000,,5003000000,,79824000000,,,26000000,,,,,,,,,,,,,,,15304000000,79824000000,,855200000000,,1334363000000,1334363000000,4999000000,,8483000000,,,,,,,,,,,,,,,,,5000038955
2012-12-31,,6016045000000,2362351000000,,605250000000,6621295000000,600242000000,600242000000,600242000000,600242000000,5189676370,,,,780750000000,92934000000,77547000000,,5008000000,4947043000000,6621295000000,66350000000,823204000000,0,203082000000,390158000000,,,618105000000,106461000000,,,631278000000,,,,,,631278000000,7890000000,,,618105000000,,,,70061000000,30972000000,,5428000000,-28914000000,-11183000000,,4947043000000,177268000000,,2450976000000,3189778000000,756854000000,,,0,,,,38305000000,,164777000000,390158000000,-15444000000,229122000000,,1414000000,,,,5189676370,,4065,,,,,,,,,115.66078,,,,,4768000000,,4768000000,,81967000000,,,27000000,,,,,,,,,,,,,,,16191000000,81967000000,,823204000000,,1539147000000,1539147000000,5747000000,,11183000000,,,,,,,,,,,,,,,,,5000038955
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000038955
2013-12-31,,6487570000000,2740666000000,,652077000000,7139647000000,647751000000,647751000000,647751000000,647751000000,5189676370,,,,1020668000000,5429264000000,73323000000,39000000,4287000000,55466000000,7139647000000,55272000000,856802000000,2097000000,134397000000,390158000000,,,748717000000,,,,467844000000,,,,,,467844000000,23206000000,95740000000,,748717000000,5419672000000,-115163000000,,,,,,,-12891000000,,55466000000,212303000000,,2614791000000,3392308000000,801530000000,145000000,,1952000000,,,,42161000000,,92236000000,390158000000,,259364000000,,2555000000,,,,5189676370,0,4020,,5109763000000,153005000000,,,,,,124.8153,,,,,5745000000,,5745000000,,83011000000,,,29000000,,,,,,,,,,,,,,,17178000000,83011000000,,856802000000,,1883864000000,1883864000000,5770000000,,12891000000,4614000000,8.51,14.66,,,,,,,,,,,,,,5000038955
2014-12-31,,7708269000000,3370402000000,,723431000000,8431700000000,719036000000,719036000000,719036000000,719036000000,5189676370,,,,949606000000,6151513000000,68177000000,0,4395000000,45470000000,8431700000000,19484000000,901464000000,3067000000,276414000000,390158000000,,,465190000000,106345000000,,,1099818000000,,,,,,1099818000000,31980000000,200963000000,,465190000000,6285129000000,-133616000000,,64688000000,35496000000,,6161000000,-38168000000,-14876000000,,43210000000,248227000000,,2928820000000,3804363000000,881980000000,88000000,,2979000000,,,,51881000000,,224533000000,390158000000,23673000000,306719000000,,2881000000,,,,5189676370,0,3940,,6146977000000,167027000000,,,,,,138.55122,,,,,8629000000,,8629000000,,104092000000,,,26000000,,,,,,,,,,,,,,,19271000000,104092000000,,901464000000,,2468938000000,2468938000000,5770000000,,14876000000,7569000000,11.76889,13.38,,,,,,,,,,,,,,5000038955
2015-12-31,,10023399000000,3903379000000,,776381000000,10799780000000,633921000000,633921000000,633921000000,633921000000,5189676370,,,,1308652000000,8032259000000,64691000000,0,142460000000,176020000000,10799780000000,7090000000,977192000000,3379000000,455868000000,390158000000,,,451934000000,101556000000,,,899566000000,,,,,,899566000000,61220000000,347475000000,,451934000000,8227571000000,-195312000000,,58589000000,35556000000,,7411000000,-36865000000,-19106000000,,172758000000,349233000000,,4122490000000,5204251000000,970102000000,115000000,,3264000000,,,,64780000000,,391088000000,390158000000,23673000000,360204000000,,2346000000,,,,5189676370,0,3858,,8851540000000,305396000000,,,,,,122.15039,,,,,8938000000,,8938000000,,167194000000,,,64043000000,,,,,,,,,,,,,,,161566000000,167194000000,,977192000000,,2926187000000,2926187000000,43246000000,,19106000000,16356000000,8.77114,11.5,,,,,,,,,,,,,,5000038955
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000038955
2016-12-31,,10516387000000,3677956000000,,840769000000,11357156000000,704399000000,704399000000,704399000000,704399000000,5189659910,,,,1678773000000,8617253000000,66158000000,,136370000000,142722000000,11357156000000,12343000000,764528000000,4329000000,404058000000,390158000000,,,654863000000,99666000000,,,576034000000,,,,,,576034000000,183677000000,283650000000,,654863000000,8840341000000,-223088000000,,51394000000,38507000000,,9765000000,-33508000000,-27821000000,,139260000000,213608000000,,4991637000000,6144361000000,752185000000,121000000,,4208000000,,,,71769000000,,332289000000,390158000000,23673000000,432758000000,,-5820000000,,,,5189659910,0,3816,,,363153000000,,,,,,135.73124,,,,,9910000000,,9910000000,,129936000000,,,72075000000,,,,,,,,,,,,,,,164191000000,129936000000,,764528000000,,2913428000000,2913428000000,0,,27821000000,23371000000,,,,,,,,,,,,,,,,5000038955
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000038955
