Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,1265311000,341080000,,214081000,1479392000,201249000,201249000,201249000,201249000,163000000,727112000,,,,,4647000,,12832000,405823000,1479392000,,,4272000,913667000,163000000,,721586000,,,182870000,143162000,143162000,,,5526000,,,,,,,,,,,,,,,,,,405823000,,,,,,,,,4272000,,,,,913667000,163000000,,51081000,,,,,,163000000,,,,,,,,,,15048000,1.23466,,,,,,2806000,2806000,,140000,,,,,,,,,,,,,,,,326032000,,,140000,0,0,,341080000,341080000,6292000,,,,,,,,,,,,,,,,,,,4298474369
2011-12-31,,2231949000,429852000,,320861000,2552810000,305194000,305194000,305194000,305194000,230000000,1677786000,,,,,4715000,,15667000,482413000,2552810000,,,363312000,1432873000,230000000,,1676236000,,,20126000,345309000,345309000,,,1550000,,,,,,,,,,,,,,,,,,482413000,,,,,,,,,363312000,,,,,1432873000,230000000,,90861000,,,,,,230000000,,,,,,,,,,64417000,1.32693,,,,,,3838000,3838000,,2956000,,,,,,,,,,,,,,,,365435000,,,2956000,0,0,,429852000,429852000,5912000,,,,,,,,,,,,,,,,,,,4298474369
2012-12-31,,3101656000,524015000,,418269000,3519925000,398681000,398681000,398681000,398681000,230000000,2369472000,,,,,7115000,,19588000,587772000,3519925000,,,423025000,2140039000,230000000,,2367111000,,,16155000,516292000,516292000,,,2361000,,,,,,,,,,,,,,,,,,587772000,,,,,,,,,423025000,,,,,2140039000,230000000,,188269000,,,,,,230000000,,,,,,,,,,-8432000,1.7334,,,,,,0,0,,3531000,,,,,,,,,,,,,,,,532447000,,,3531000,0,0,,524015000,524015000,14577000,,,,,,,,,,,,,,,,,,,4298474369
2013-12-31,,4314188000,1086108000,,790119000,5104307000,742740000,742740000,742740000,742740000,697085000,-54145000,,,,,129063000,,47379000,113022000,5104307000,,,578084000,2649996000,697085000,,,,,77183000,411664000,411664000,,,-54145000,,,,,,,,,,,,,,,,,,113022000,,,,,,,,18993000,559091000,,,138376000,,2511620000,697085000,,93034000,,,,,,697085000,0,,,,,,,,,597261000,1.06549,,,,,53396000,2479626000,2533022000,1843638000,3481000,,,,,,,,,,,,,,,,488847000,,,3481000,0,0,,1086108000,1086108000,,,,,,,,,,,,,,,,,,,,4298474369
2014-12-31,,5372214000,1499768000,,888510000,6260724000,834075000,834075000,834075000,834075000,697085000,-42797000,,,,,159990000,,54435000,168157000,6260724000,,,293118000,3579328000,697085000,,,,,122880000,626670000,626670000,,,-42797000,,,,,,,,,,,,,,,,,,168157000,,,,,,,,12647000,280471000,,,124202000,,3455126000,697085000,,191425000,,,,,,697085000,0,,,,,,,,,750218000,1.19652,,,,,111358000,2920164000,3031522000,2069373000,626000,,,,,,,,,,,,,,,,749550000,,,70494000,0,0,,1499768000,1499768000,,,,,,,,,,,,,,,,,,,,4298474369
2015-12-31,,6619478000,2503924000,,940984000,7560462000,870937000,870937000,870937000,870937000,862585000,-63880000,,,,,220742000,,70047000,351286000,7560462000,,,1039098000,3076456000,862585000,,,,,204479000,917500000,917500000,,,-63880000,,,,,,,,,,,,,,,,,,351286000,,,,,,,,20001000,1019097000,,,121014000,,2955442000,862585000,,78399000,,,,,,862585000,0,,,,,,,,,1381945000,1.00968,,,,,135108000,3490224000,3625332000,2234956000,,,,,,,,,,,,,,,,,1121979000,,,,0,0,,2503924000,2503924000,,,,,,,,,,,,,,,,,,,,4298474369
2016-12-31,,8485309000,2824068000,,1052939000,9538248000,986202000,986202000,986202000,986202000,933585000,-76620000,,,,,230210000,,66737000,253901000,9538248000,,,1453205000,4208036000,933585000,,,,,557512000,1135016000,1135016000,,,-76620000,,,,,,,,,,,,,,,,,,253901000,,,,,,,,28433000,1424772000,,,142093000,,4065943000,933585000,,119354000,,,,,,933585000,0,,,,,,,,,1131540000,1.05636,,,,,282708000,4463363000,4746071000,2625421000,,,,,,,,,,,,,,,,,1692528000,,,,0,0,,2824068000,2824068000,,,,,11.7,12.7,,,,,,,,,,,,,,4298474369
2017-12-31,,9871057000,3774308000,,1234626000,11105683000,1190908000,1190908000,1190908000,1190908000,1033585000,-112347000,,,,,245599000,,43718000,214953000,11105683000,,,1667735000,4429014000,1033585000,,,,,143961000,1580987000,1580987000,,,-112347000,,,,,,,,,,,,,,,,,,214953000,,,,,,,,22228000,1645507000,,,279143000,,4149871000,1033585000,,201041000,,,,,,1033585000,0,,,,,,,,,2049360000,1.15221,,,,,357708000,6102281000,6459989000,2526032000,2791000,,,,,,,,,,,,,,,,1724948000,,,2791000,0,0,,3774308000,3774308000,,,,,12.74,13.37,,,,,,,,,,,,,,4298474369
2018-12-31,,12003448000,3521552000,,1511537000,13514985000,1445240000,1445240000,1445240000,1445240000,1193585000,-141019000,,,,,36675000,,66297000,577391000,13514985000,,,1346548000,7133603000,1193585000,-39225000,,,,454689000,2088688000,2088688000,,,-141019000,,,,,,,,,,,,,,,,,,577391000,,,,,,,,50977000,1295571000,,,204651000,,6928952000,1193585000,,357177000,,,,,-39225000,1193585000,0,,,,,,,,,979920000,1.21084,,,,,332995000,2869685000,3202680000,7129220000,28365000,,,1745000,,,,,,,,,,,,,2543377000,,,100364000,0,0,,3521552000,3521552000,,,,,12.7,13.07,,,,,,,,,,,,,,4298474369
2019-12-31,,15897919000,6320348000,,1966685000,17864604000,1873651000,1873651000,1873651000,1873651000,1193585000,1134015000,,,,,47190000,,93034000,277669000,17864604000,,,2331927000,7243129000,1193585000,69800000,,,,1841447000,1776216000,1776216000,,,1134015000,,,,,,,,,,,,,,,,,,277669000,,,,,,,,43658000,2288269000,,8062000,146687000,79018000,7017424000,1193585000,,703300000,,,,,69800000,1193585000,0,,,,,,,,,2704905000,1.56977,,,,,336882000,4092665000,4429547000,8152692000,40795000,,,2220000,,,,,,,,,,,,,3617663000,,,112794000,0,0,,6312286000,6320348000,295000,,,,12.7,13.07,,,,,,,,,,,,,,4298474369
2020-12-31,,18822970000,4993989000,,2406210000,21229180000,2291305000,2291305000,2291305000,2291305000,1193585000,-233925000,,,,,50597000,,114905000,895668000,21229180000,,,4177009000,9648011000,1193585000,25444000,,,,447489000,2307996000,2307996000,,,-233925000,,,,,,,,,,,,,,,,,,895668000,,,,,,,,80125000,4096884000,,8194000,203594000,94780000,9349637000,1193585000,,1187181000,,,,,25444000,1193585000,0,,,,,,,,,2242293000,1.91968,,,,,340728000,6398343000,6739071000,10775947000,52408000,,,3789000,,,,,,,,,,,,,2755485000,,,131432000,0,0,,4985795000,4993989000,172000,,,,14.18,14.7,,,,,,,,,,,,,,4298474369
2021-12-31,,31626521000,11276419000,,2990241000,34616762000,2840035000,2840035000,2840035000,2840035000,1193585000,-416798000,,,,,85782000,,150206000,1053560000,34616762000,,,5521866000,14822533000,1193585000,-150107000,,,,755911000,8204301000,8204301000,,,-416798000,,,,,,,,,,,,,,,,,,1053560000,,,,,,,,82450000,5439416000,,8947000,208832000,104884000,14508817000,1193585000,,1946763000,,,,,-150107000,1193585000,0,,,,,,,,,2321910000,2.37942,,,,,365183000,9326705000,9691888000,14964198000,22710000,,,5703000,,,,,,,,,,,,,8960212000,,,127714000,0,0,,11267472000,11276419000,0,,,,13.8,14.41,,,,,,,,,,,,,,4298474369
