Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2011-06-30,,,,,930000000,930000000,930000000,930000000,930000000,930000000,930000000,1687000000,2690000000,2735000000,,,,,,,,,,,,,,,-1805000000,,,,,,930000000,,,,,,,,,21.24743,0,21.24743,,,,,3972000000,,,405000000,4377000000,,,,1687000000,-45000000,,,,,,,,,,,,,,,,,,,,,,-1805000000,,0,930000000,,930000000,,,,,815000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934570
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934570
2012-06-30,,,,,-676000000,-676000000,-676000000,-676000000,-676000000,-676000000,-676000000,1652000000,2737000000,2548000000,,,,,,,,,,,,,,,-3224000000,,,,,,-676000000,,,,0,,,,,-15.40214,,-15.40214,,,,,3894000000,,,495000000,4389000000,,,,1652000000,189000000,,,,,,,,,,,,,,,,,,,,,,-3224000000,,0,-676000000,,-676000000,,,,,880000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934570
2013-06-30,,,,,218000000,218000000,218000000,218000000,218000000,218000000,218000000,1483000000,2763000000,2785000000,,,,,,,,,,,,,,,-2567000000,,,,,,218000000,,,,,,,,,5.13424,0,5.13424,,,,,3728000000,,,518000000,4246000000,,,,1483000000,-22000000,,,,,,,,,,,,,,,,,,,,,,-2567000000,,0,218000000,,218000000,,,,,809000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934570
2013-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934570
2014-06-30,,,,,-978000000,-978000000,-978000000,-978000000,-978000000,-978000000,-978000000,1330000000,1621000000,1681000000,,,,,,,,,,,,,,,-2659000000,,,,,,-978000000,,,,,,,,,-33.14131,,-33.14131,,,,,3271000000,,,598000000,2951000000,,,,1294000000,-60000000,,,,,,,,,,,,,,,,,,,,,,-2659000000,,,-978000000,,-978000000,,,,,766000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934570
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-918000000,,,,,,36000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934570
2015-06-30,,,,,-786000000,-786000000,-786000000,-786000000,-786000000,-786000000,-786000000,392000000,1283000000,1273000000,,,,,,,,,,,,,,,-2059000000,,,,,,-786000000,,,,,,,,,-46.92537,,-46.92537,,,,,1709000000,-37000000,,3000000,1675000000,,,,392000000,10000000,,,,,,,,,,,,,,,,,,,,,,-2059000000,,0,-786000000,,-786000000,,,,,746000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934570
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929710,-407.31488,-407.31488,,1929710,-407.31488,-407.31488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-407.31488,-407.31488,,,,,,,,,,,,,,,,,757000000,509000000,-1056000000,,363000000,,505000000,802000000,558000000,-1056000000,8589934570
2016-06-30,,,,,,,,,,,,,,,,3419000000,,,,,,,,,,,1591000000,,,,,,,,,,,,,,,,,,,,,,3419000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934570
