Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296608294
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296608294
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296608294
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296608294
2014-12-31,,,,,62684791620,39633711780,39633711780,39633711780,39116411250,24732132450,24732132450,490989291260,-170531557000,-184882451870,,373323456610,,,,,,,,,,,543855013610,-113258446410,-296287770110,,,,,,39633711780,,,,,-23568380370,-8666801050,,,19.56102,36.773,12.36784,,,373323456610,,304492853080,15964881170,,,320457734260,,,,490989291260,14350894870,,,,,,,,,,,,,,,88369906190,364663160830,,24079765540,66742181050,,-511385180,-139205678720,,23051079840,39633711780,,39633711780,,,,,13882208770,,,14384278800,,,,,,,,,,,,11763485630,11763485630,,0,0,11287594220,23051079840,,,,,,,,,,,4296608294
2015-12-31,,,,,54884351590,36801775380,36801775380,36801775380,53875071790,36125019850,36125019850,185882067080,174038808350,153310978030,,375977971890,,,,,,,,,,,201939163540,-123782027970,-300365789980,,,,,,36801775380,,,,,-1009279800,-332524270,,,15.249,32.94669,10.22496,,,375977971890,,331611391110,28309484320,,,359920875430,,,,185882067080,20727830320,,,,,,,,,,,,,,,94938065960,54237160830,,2281309880,50482626870,,-1272030080,-154590587710,,18082576210,36801775380,,36801775380,,,,,14549010240,,,17750051940,,,,,,,,,,,,8494098130,8494098130,,0,0,9588478080,18082576210,,,,,,,,,,,4296608294
2016-12-31,,,,,76185623830,53018907260,53018907260,53018907260,68790580950,47872567670,47872567670,197048650470,202634382270,176434856050,,411601074760,,,,,,,,,,,208966692490,-122975147350,-309215924710,,,,,,53018907260,,,,,-7395042880,-2248703280,,,19.06151,30.40825,13.26524,,,411601074760,,351658019110,48025013620,,,399683032740,,,,197048650470,26199526220,,,,,,,,,,,,,,,101990044140,52184078540,,8653833260,46138736560,,-1258790380,-162805481010,,23166716560,53018907260,,53018907260,,,,,15478144050,,,20918013280,,,,,,,,,,,,10170950460,10170950460,,-1197379660,-1197379660,14193145760,23166716560,,,,,,,,,,,4296608294
2017-12-31,,,,,47724351080,32763283160,32763283160,32763283160,43588199020,29923770040,29923770040,238903583140,189484669510,131115234680,,401124518910,,,,,,,,,,,211639849400,-119573313610,-295030733010,,,,,,32763283160,,,,,-4136152070,-1296638940,,,11.14044,31.34892,7.64803,,,401124518910,,403941507530,24446745130,,,428388252650,,,,238903583140,58369434830,,,,,,,,,,,,,,,111691674240,56437536060,,4173235950,39337403160,,-37083880,-153971413390,,14961067920,32763283160,,32763283160,,,,,20205679740,,,13664428980,,,,,,,,,,,,4110475570,4110475570,,-353343230,-353343230,11203935580,14961067920,,,,,,,,,,,4296608294
2018-12-31,,,,,32237095730,21391220880,21391220880,21391220880,24900294980,16522819370,16522819370,280894730590,196774311050,115627829700,,427429639970,,,,,,,,,,,230655328920,-121444150180,-314046062890,,,,,,21391220880,,,,,-7336800750,-2468399240,,,6.74884,33.64408,4.47825,,,427429639970,,444852003320,32817038330,,,477669041640,,,,280894730590,81146481350,,,,,,,,,,,,,,,118719657870,68141120280,,8275133000,35519417780,,-938332250,-172972436270,,10845874850,21391220880,,21391220880,,,,,23119944960,,,8377475600,,,,,,,,,,,,3472773280,3472773280,,-99647590,-99647590,7472749160,10845874850,,,,,,,,,,,4296608294
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296608294
