year,month,EWMA,PermID
2021.0,12.0,22.4879839619204,4295856627
2022.0,1.0,21.859518296749677,4295856627
2022.0,2.0,22.227509148374835,4295856627
2022.0,3.0,22.7304937046222,4295856627
2022.0,4.0,23.40496907453332,4295856627
2022.0,5.0,23.70657544635757,4295856627
2022.0,6.0,22.28876391365497,4295856627
2022.0,7.0,21.33533433777987,4295856627
2022.0,8.0,21.630928038455156,4295856627
2022.0,9.0,21.46641640017996,4295856627
2022.0,10.0,22.22177962866141,4295856627
2022.0,11.0,23.038389814330703,4295856627
2022.0,12.0,23.271194907165352,4295856627
2023.0,1.0,23.45109745358268,4295856627
2023.0,2.0,23.36254872679134,4295856627
2023.0,3.0,22.488665667743497,4295856627
2023.0,4.0,22.325803422107043,4295856627
2023.0,5.0,21.836379971923087,4295856627
2023.0,6.0,21.31176141453297,4295856627
2023.0,7.0,21.387880707266486,4295856627
2011.0,7.0,44.54518514285714,8589934254
2011.0,8.0,36.32725429004329,8589934254
2011.0,9.0,34.6217490593692,8589934254
2011.0,10.0,34.0494434023088,8589934254
2011.0,11.0,29.7823395231113,8589934254
2011.0,12.0,27.26654045105476,8589934254
2012.0,1.0,28.254844301741823,8589934254
2012.0,2.0,31.345390167085984,8589934254
2012.0,3.0,32.985942218586764,8589934254
2012.0,4.0,31.695727660454747,8589934254
2012.0,5.0,29.94222917524969,8589934254
2012.0,6.0,29.608630353126227,8589934254
2012.0,7.0,29.70697609074895,8589934254
2012.0,8.0,30.903153076951,8589934254
2012.0,9.0,34.1749131846702,8589934254
2012.0,10.0,36.73614280403238,8589934254
2012.0,11.0,40.6219995487504,8589934254
2012.0,12.0,43.61884202221146,8589934254
2013.0,1.0,47.623037512138886,8589934254
2013.0,2.0,50.26724370278097,8589934254
2013.0,3.0,49.76264171077751,8589934254
2013.0,4.0,49.24122127869149,8589934254
2013.0,5.0,53.80023582567977,8589934254
2013.0,6.0,57.258223293952,8589934254
2013.0,7.0,61.82792226142451,8589934254
2013.0,8.0,67.6230927884956,8589934254
2013.0,9.0,70.84927163257042,8589934254
2013.0,10.0,73.07085510716995,8589934254
2013.0,11.0,73.85249248361232,8589934254
2013.0,12.0,75.09207226796062,8589934254
2014.0,1.0,78.36471952186788,8589934254
2014.0,2.0,79.41709396117898,8589934254
2014.0,3.0,78.61158590906714,8589934254
2014.0,4.0,76.04621250438424,8589934254
2014.0,5.0,75.7015654271821,8589934254
2014.0,6.0,75.87475761835549,8589934254
2014.0,7.0,74.4901626135155,8589934254
2014.0,8.0,73.7943959317552,8589934254
2014.0,9.0,73.82885673860494,8589934254
2014.0,10.0,74.03620123886787,8589934254
2014.0,11.0,75.29524039443451,8589934254
2014.0,12.0,75.83342924483642,8589934254
2015.0,1.0,74.6227971462276,8589934254
2015.0,2.0,74.96252184811382,8589934254
2015.0,3.0,76.7412837195115,8589934254
2015.0,4.0,77.30335040975577,8589934254
2015.0,5.0,81.3405085206674,8589934254
2015.0,6.0,83.48752462397007,8589934254
2015.0,7.0,83.84381481198503,8589934254
2015.0,8.0,81.09448223099251,8589934254
2015.0,9.0,77.4547207518599,8589934254
2015.0,10.0,76.09872176229358,8589934254
2015.0,11.0,74.05908776209918,8589934254
2015.0,12.0,72.53172152390673,8589934254
2016.0,1.0,69.19797233695337,8589934254
2016.0,2.0,65.38499004942906,8589934254
2016.0,3.0,67.21334831042881,8589934254
2016.0,4.0,67.18068927426202,8589934254
2016.0,5.0,67.39997206213101,8589934254
2016.0,6.0,65.93628644015641,8589934254
2016.0,7.0,59.78019157722106,8589934254
2016.0,8.0,57.35605258406508,8589934254
2016.0,9.0,57.02042176930527,8589934254
2016.0,10.0,55.6043744560812,8589934254
2016.0,11.0,56.76165338713152,8589934254
2016.0,12.0,59.19127904356576,8589934254
2017.0,1.0,61.996593045592405,8589934254
2017.0,2.0,64.24624542279619,8589934254
2017.0,3.0,65.9010699940068,8589934254
2017.0,4.0,65.35208155255896,8589934254
2017.0,5.0,67.96556458580329,8589934254
2017.0,6.0,68.083918656538,8589934254
2017.0,7.0,67.58672123303091,8589934254
2017.0,8.0,66.39836061651546,8589934254
2017.0,9.0,65.80965649873391,8589934254
2017.0,10.0,66.50096461300332,8589934254
2017.0,11.0,66.5093459428653,8589934254
2017.0,12.0,66.51572560301159,8589934254
2018.0,1.0,68.28445371059671,8589934254
2018.0,2.0,68.09222685529835,8589934254
2018.0,3.0,67.34539914193489,8589934254
2018.0,4.0,66.83519957096745,8589934254
2018.0,5.0,66.27426645215039,8589934254
2018.0,6.0,64.38070465464662,8589934254
2018.0,7.0,63.42694323641422,8589934254
2018.0,8.0,62.32801707275256,8589934254
2018.0,9.0,61.19325853637628,8589934254
2018.0,10.0,59.37184665949249,8589934254
2018.0,11.0,58.314559693382606,8589934254
2018.0,12.0,55.56043774142815,8589934254
2019.0,1.0,55.63794614344135,8589934254
2019.0,2.0,57.38772307172067,8589934254
2019.0,3.0,60.18100439300319,8589934254
2019.0,4.0,62.08750219650159,8589934254
2019.0,5.0,61.12541776491746,8589934254
2019.0,6.0,59.40070888245873,8589934254
2019.0,7.0,58.26274574557719,8589934254
2019.0,8.0,54.046134777550506,8589934254
2019.0,9.0,53.33032929353716,8589934254
2019.0,10.0,55.10364290763815,8589934254
2019.0,11.0,57.173488120485736,8589934254
2019.0,12.0,59.72924406024287,8589934254
2020.0,1.0,59.56212203012144,8589934254
2020.0,2.0,57.50006101506072,8589934254
2020.0,3.0,47.99946232571218,8589934254
2020.0,4.0,39.32273116285609,8589934254
2020.0,5.0,34.64912873932278,8589934254
2020.0,6.0,33.691268915115934,8589934254
2020.0,7.0,31.81791706625362,8589934254
2020.0,8.0,30.143083533126813,8589934254
2020.0,9.0,28.06722358474522,8589934254
2020.0,10.0,27.86667997419079,8589934254
2020.0,11.0,30.80333998709539,8589934254
2020.0,12.0,33.74821761259531,8589934254
2021.0,1.0,34.585983806297655,8589934254
2021.0,2.0,36.044991903148826,8589934254
2021.0,3.0,38.61119160374832,8589934254
2021.0,4.0,41.01422080187416,8589934254
2021.0,5.0,44.41303145356866,8589934254
2021.0,6.0,46.1767429995116,8589934254
2021.0,7.0,46.199166954301255,8589934254
2021.0,8.0,45.78636919143634,8589934254
2021.0,9.0,44.96750277753635,8589934254
2021.0,10.0,46.50863234114912,8589934254
2021.0,11.0,47.863861625120016,8589934254
2021.0,12.0,47.25835938398858,8589934254
2022.0,1.0,49.830929691994285,8589934254
2022.0,2.0,50.748964845997136,8589934254
2022.0,3.0,48.85578677082466,8589934254
2022.0,4.0,47.2434197012018,8589934254
2022.0,5.0,45.66480508869614,8589934254
2022.0,6.0,44.68977754434808,8589934254
2022.0,7.0,43.78965067693594,8589934254
2022.0,8.0,44.39027988392252,8589934254
2022.0,9.0,44.80585422767554,8589934254
2022.0,10.0,43.4364985424092,8589934254
2022.0,11.0,43.79586290756824,8589934254
2022.0,12.0,44.89455645378412,8589934254
2023.0,1.0,47.25573060784444,8589934254
2023.0,2.0,49.92586530392222,8589934254
2023.0,3.0,49.22641091283068,8589934254
2023.0,4.0,48.993622123082005,8589934254
2023.0,5.0,47.54856106154101,8589934254
2023.0,6.0,45.91007598531596,8589934254
2023.0,7.0,45.21403799265798,8589934254
2011.0,7.0,49.52397571428571,4295856152
2011.0,8.0,48.03594703519669,4295856152
2011.0,9.0,46.43300088521416,4295856152
2011.0,10.0,46.77483741627454,4295856152
2011.0,11.0,47.3709337175522,4295856152
2011.0,12.0,48.20949172768442,4295856152
2012.0,1.0,48.97773697987495,4295856152
2012.0,2.0,49.33370934030373,4295856152
2012.0,3.0,49.02468323991317,4295856152
2012.0,4.0,49.64040680138598,4295856152
2012.0,5.0,50.18904159312272,4295856152
2012.0,6.0,50.53174811514584,4295856152
2012.0,7.0,52.4451349434828,4295856152
2012.0,8.0,53.992326339592616,4295856152
2012.0,9.0,54.37055051228205,4295856152
2012.0,10.0,55.43625586534029,4295856152
2012.0,11.0,56.7993381503445,4295856152
2012.0,12.0,58.92918593673888,4295856152
2013.0,1.0,60.63536022263863,4295856152
2013.0,2.0,62.97636794387825,4295856152
2013.0,3.0,65.80586372114784,4295856152
2013.0,4.0,67.25318375564193,4295856152
2013.0,5.0,68.81683736857082,4295856152
2013.0,6.0,67.64821235147204,4295856152
2013.0,7.0,69.24332574501322,4295856152
2013.0,8.0,70.7966211683798,4295856152
2013.0,9.0,71.91599683062513,4295856152
2013.0,10.0,72.52944041759783,4295856152
2013.0,11.0,74.70198445094083,4295856152
2013.0,12.0,74.94587762569755,4295856152
2014.0,1.0,75.34209700350948,4295856152
2014.0,2.0,74.85516410164136,4295856152
2014.0,3.0,75.10231962227803,4295856152
2014.0,4.0,76.17828296909639,4295856152
2014.0,5.0,77.992493484601,4295856152
2014.0,6.0,79.59134304232377,4295856152
2014.0,7.0,80.37275691247193,4295856152
2014.0,8.0,80.52285507528413,4295856152
2014.0,9.0,79.4629084012765,4295856152
2014.0,10.0,78.04971650498479,4295856152
2014.0,11.0,79.40512095249302,4295856152
2014.0,12.0,80.8508201429135,4295856152
2015.0,1.0,82.97912242145699,4295856152
2015.0,2.0,86.96814351072872,4295856152
2015.0,3.0,89.6945440280917,4295856152
2015.0,4.0,90.87561946404588,4295856152
2015.0,5.0,87.29555073202292,4295856152
2015.0,6.0,85.12188493744002,4295856152
2015.0,7.0,85.68874442524175,4295856152
2015.0,8.0,82.55044021262087,4295856152
2015.0,9.0,78.00522010631043,4295856152
2015.0,10.0,76.88351914406431,4295856152
2015.0,11.0,77.19295004822264,4295856152
2015.0,12.0,79.15552264315893,4295856152
2016.0,1.0,79.27512974263209,4295856152
2016.0,2.0,76.65161249036366,4295856152
2016.0,3.0,76.13461576899135,4295856152
2016.0,4.0,74.75455788449568,4295856152
2016.0,5.0,75.91773348770238,4295856152
2016.0,6.0,75.2391048390893,4295856152
2016.0,7.0,75.31907622906846,4295856152
2016.0,8.0,75.21019028844728,4295856152
2016.0,9.0,73.61714059876908,4295856152
2016.0,10.0,73.91976077557501,4295856152
2016.0,11.0,74.64283493324206,4295856152
2016.0,12.0,77.76891746662103,4295856152
2017.0,1.0,80.51395873331052,4295856152
2017.0,2.0,81.84972936665525,4295856152
2017.0,3.0,83.01638642245805,4295856152
2017.0,4.0,84.4990755641702,4295856152
2017.0,5.0,83.35627691251989,4295856152
2017.0,6.0,82.23337655149804,4295856152
2017.0,7.0,82.79883113289188,4295856152
2017.0,8.0,81.25724165340246,4295856152
2017.0,9.0,78.3248113028917,4295856152
2017.0,10.0,77.83263292417313,4295856152
2017.0,11.0,78.91995282572293,4295856152
2017.0,12.0,79.38471325496673,4295856152
2018.0,1.0,79.76926138938813,4295856152
2018.0,2.0,77.99563069469407,4295856152
2018.0,3.0,76.49614868068036,4295856152
2018.0,4.0,74.67281118244546,4295856152
2018.0,5.0,72.88140559122273,4295856152
2018.0,6.0,71.74145279561137,4295856152
2018.0,7.0,73.2598173068966,4295856152
2018.0,8.0,73.26164778388308,4295856152
2018.0,9.0,72.21957389194154,4295856152
2018.0,10.0,70.02239564162295,4295856152
2018.0,11.0,70.09733418444785,4295856152
2018.0,12.0,69.94603551327654,4295856152
2019.0,1.0,71.02563680425732,4295856152
2019.0,2.0,71.77756840212865,4295856152
2019.0,3.0,72.07949848677862,4295856152
2019.0,4.0,72.24580187496827,4295856152
2019.0,5.0,74.10007485052762,4295856152
2019.0,6.0,77.53872163579013,4295856152
2019.0,7.0,79.66914342659072,4295856152
2019.0,8.0,78.91388989511354,4295856152
2019.0,9.0,79.89265923327105,4295856152
2019.0,10.0,79.6339383122877,4295856152
2019.0,11.0,79.67554058471528,4295856152
2019.0,12.0,80.00352029235765,4295856152
2020.0,1.0,81.5379506223693,4295856152
2020.0,2.0,83.98547531118464,4295856152
2020.0,3.0,75.15001038286505,4295856152
2020.0,4.0,67.94475519143252,4295856152
2020.0,5.0,64.17309188143055,4295856152
2020.0,6.0,66.2601173692867,4295856152
2020.0,7.0,69.17179781507814,4295856152
2020.0,8.0,70.09137509801525,4295856152
2020.0,9.0,67.91023300355309,4295856152
2020.0,10.0,68.05943468359473,4295856152
2020.0,11.0,71.6530506751307,4295856152
2020.0,12.0,77.05223962327963,4295856152
2021.0,1.0,80.99690928532402,4295856152
2021.0,2.0,83.160954642662,4295856152
2021.0,3.0,84.59525993002666,4295856152
2021.0,4.0,86.33612996501333,4295856152
2021.0,5.0,91.31401736345904,4295856152
2021.0,6.0,96.24534201506285,4295856152
2021.0,7.0,97.61312555298596,4295856152
2021.0,8.0,99.8372445946748,4295856152
2021.0,9.0,100.87134957006468,4295856152
2021.0,10.0,102.57615097550853,4295856152
2021.0,11.0,102.59921185139063,4295856152
2021.0,12.0,100.54151068760008,4295856152
2022.0,1.0,100.041807975379,4295856152
2022.0,2.0,98.2941539876895,4295856152
2022.0,3.0,100.15164221123604,4295856152
2022.0,4.0,102.80943221672914,4295856152
2022.0,5.0,103.33676156291004,4295856152
2022.0,6.0,98.98028554335976,4295856152
2022.0,7.0,96.92680943834657,4295856152
2022.0,8.0,98.35231776265154,4295856152
2022.0,9.0,96.60734935751626,4295856152
2022.0,10.0,97.61915086923432,4295856152
2022.0,11.0,101.8359390709808,4295856152
2022.0,12.0,103.6697195354904,4295856152
2023.0,1.0,105.0233597677452,4295856152
2023.0,2.0,105.3299298838726,4295856152
2023.0,3.0,101.09344320280589,4295856152
2023.0,4.0,100.26230983669706,4295856152
2023.0,5.0,99.28441578791376,4295856152
2023.0,6.0,98.80935075109974,4295856152
2023.0,7.0,100.14767537554988,4295856152
2011.0,7.0,28.752857142857145,8589934175
2011.0,8.0,26.14805383022774,8589934175
2011.0,9.0,25.14889381839692,8589934175
2011.0,10.0,25.428594893029675,8589934175
2011.0,11.0,25.148152674814668,8589934175
2011.0,12.0,25.885115186171088,8589934175
2012.0,1.0,27.75768706085652,8589934175
2012.0,2.0,29.16182845775992,8589934175
2012.0,3.0,31.037304540831983,8589934175
2012.0,4.0,32.27285886643709,8589934175
2012.0,5.0,32.34896659519548,8589934175
2012.0,6.0,32.10823404881293,8589934175
2012.0,7.0,32.84253999469608,8589934175
2012.0,8.0,33.41565280346483,8589934175
2012.0,9.0,34.12574280880173,8589934175
2012.0,10.0,34.375970460667055,8589934175
2012.0,11.0,33.58559824789114,8589934175
2012.0,12.0,33.683049495692586,8589934175
2013.0,1.0,34.338906951176064,8589934175
2013.0,2.0,34.71655909890308,8589934175
2013.0,3.0,35.79153006203764,8589934175
2013.0,4.0,36.47621973971611,8589934175
2013.0,5.0,37.85129185196124,8589934175
2013.0,6.0,39.25989600993998,8589934175
2013.0,7.0,41.161993516202365,8589934175
2013.0,8.0,41.98917858860902,8589934175
2013.0,9.0,42.05683929480862,8589934175
2013.0,10.0,42.01646312551476,8589934175
2013.0,11.0,42.642981563924366,8589934175
2013.0,12.0,43.54101459232236,8589934175
2014.0,1.0,44.69907872527187,8589934175
2014.0,2.0,45.15848673116395,8589934175
2014.0,3.0,46.666148127662254,8589934175
2014.0,4.0,47.87045501628218,8589934175
2014.0,5.0,48.76737036531005,8589934175
2014.0,6.0,50.41654232553617,8589934175
2014.0,7.0,51.05986207186367,8589934175
2014.0,8.0,50.852788178788224,8589934175
2014.0,9.0,51.40306075606178,8589934175
2014.0,10.0,51.09044342150887,8589934175
2014.0,11.0,52.3836427633866,8589934175
2014.0,12.0,53.47295774532992,8589934175
2015.0,1.0,53.0029788726649,8589934175
2015.0,2.0,53.74622627843776,8589934175
2015.0,3.0,54.38743132103709,8589934175
2015.0,4.0,54.459906136709016,8589934175
2015.0,5.0,55.09745306835451,8589934175
2015.0,6.0,56.0175901705409,8589934175
2015.0,7.0,56.65720417617954,8589934175
2015.0,8.0,56.20907827856596,8589934175
2015.0,9.0,54.00620580594964,8589934175
2015.0,10.0,53.49810290297482,8589934175
2015.0,11.0,54.40580145148741,8589934175
2015.0,12.0,54.541764362107344,8589934175
2016.0,1.0,52.14009270736946,8589934175
2016.0,2.0,49.91754635368473,8589934175
2016.0,3.0,49.68127317684237,8589934175
2016.0,4.0,49.36444611223071,8589934175
2016.0,5.0,49.31317543706773,8589934175
2016.0,6.0,48.65158771853387,8589934175
2016.0,7.0,48.27329385926693,8589934175
2016.0,8.0,48.43664692963347,8589934175
2016.0,9.0,47.71237108386436,8589934175
2016.0,10.0,46.468804589551226,8589934175
2016.0,11.0,48.27583086620419,8589934175
2016.0,12.0,51.90791543310209,8589934175
2017.0,1.0,53.58370771655105,8589934175
2017.0,2.0,55.46843280564394,8589934175
2017.0,3.0,56.49443379412632,8589934175
2017.0,4.0,55.191953739168426,8589934175
2017.0,5.0,54.359158687766026,8589934175
2017.0,6.0,53.859806616610285,8589934175
2017.0,7.0,54.40340330830514,8589934175
2017.0,8.0,53.35844078458736,8589934175
2017.0,9.0,52.839720392293685,8589934175
2017.0,10.0,53.9294056506923,8589934175
2017.0,11.0,54.393036158679486,8589934175
2017.0,12.0,57.08901807933975,8589934175
2018.0,1.0,60.41165189681273,8589934175
2018.0,2.0,59.76793121156426,8589934175
2018.0,3.0,57.546584653401176,8589934175
2018.0,4.0,54.79876851717678,8589934175
2018.0,5.0,54.36120244040657,8589934175
2018.0,6.0,54.54655360115567,8589934175
2018.0,7.0,55.702324419625455,8589934175
2018.0,8.0,57.15311873155186,8589934175
2018.0,9.0,56.34471726051277,8589934175
2018.0,10.0,54.45474993460421,8589934175
2018.0,11.0,53.79927972920687,8589934175
2018.0,12.0,50.63069249618238,8589934175
2019.0,1.0,49.67463196237691,8589934175
2019.0,2.0,49.37573703382003,8589934175
2019.0,3.0,49.56048756452907,8589934175
2019.0,4.0,48.74833902035977,8589934175
2019.0,5.0,47.602124055634434,8589934175
2019.0,6.0,46.73906202781721,8589934175
2019.0,7.0,47.0329401048177,8589934175
2019.0,8.0,46.292379143317945,8589934175
2019.0,9.0,47.43618957165897,8589934175
2019.0,10.0,48.68700782930775,8589934175
2019.0,11.0,51.22300391465387,8589934175
2019.0,12.0,52.474835290660266,8589934175
2020.0,1.0,51.2140843119968,8589934175
2020.0,2.0,48.93572636652472,8589934175
2020.0,3.0,40.38013591053509,8589934175
2020.0,4.0,34.411972717172304,8589934175
2020.0,5.0,29.87373635858615,8589934175
2020.0,6.0,29.020277270202165,8589934175
2020.0,7.0,27.128547726010176,8589934175
2020.0,8.0,25.80927386300509,8589934175
2020.0,9.0,24.9920178838835,8589934175
2020.0,10.0,24.17646348739629,8589934175
2020.0,11.0,24.501731743698148,8589934175
2020.0,12.0,26.94132041730362,8589934175
2021.0,1.0,29.54381810338865,8589934175
2021.0,2.0,32.04454063064169,8589934175
2021.0,3.0,35.42140075010346,8589934175
2021.0,4.0,38.89950989886125,8589934175
2021.0,5.0,42.609754949430624,8589934175
2021.0,6.0,43.960104747442585,8589934175
2021.0,7.0,44.28076665943558,8589934175
2021.0,8.0,46.32174696608143,8589934175
2021.0,9.0,46.05587348304071,8589934175
2021.0,10.0,47.40984150342511,8589934175
2021.0,11.0,48.87563503742685,8589934175
2021.0,12.0,48.74781751871343,8589934175
2022.0,1.0,51.61815875935672,8589934175
2022.0,2.0,53.99592148494152,8589934175
2022.0,3.0,52.15969987290555,8589934175
2022.0,4.0,49.67609993645277,8589934175
2022.0,5.0,46.68019282536925,8589934175
2022.0,6.0,43.80557260316081,8589934175
