Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,1536853000000,1261283000000,1049622000000,1049622000000,1551424000000,1274070087440,1061588087440,5954286000000,5026762000000,2537119000000,,15071345000000,,,,,,,,,,,10044583000000,-1223120000000,-11044849000000,,-211661000000,696000000,1508.07759,1508.07759,1105622000000,766000000,1443.37076,1443.37076,56000000000,14571000000,2604912560,,,13.9955,17.87738,9.55849,,,15071345000000,,9686382000000,1180737000000,12434000000,101495000000,10981048000000,,,4251175000000,1703111000000,2489643000000,,,,-39371000000,,,,,,,,,,,39525000000,1100126000000,7358105000000,357000000,513901000000,-82871000000,-14928000000,-2575447000000,,274749000000,1262104000000,-821000000,1261283000000,-155661000000,0,0,,82871000000,106917000000,,277353912560,1525.27024,1458.99228,39371000000,178751000000,39224000000,-821000000,993000000,56745000,,,,222751000000,222751000000,,-24293000000,-24293000000,76291000000,274749000000,5887000000,84158000000,-5784000000,-3099000000,81162000000,,81162000000,5887000000,84158000000,-5784000000,5000039820
2011-12-31,,,,,2659171000000,2068544000000,1869996000000,1869996000000,2758378000000,2146574041000,1947199041000,5933662000000,5725596000000,4014943000000,,16791674000000,,,,,,,,,,,11066078000000,-1449579000000,-12421850000000,,-198548000000,696000000,2686.77586,2686.77586,1925996000000,766000000,2514.35509,2514.35509,56000000000,99207000000,22003959000,,,22.80738,22.17984,16.03872,,,16791674000000,,10246914000000,1265981000000,47252000000,99111000000,11659258000000,,,4476843000000,1456819000000,1710653000000,,,,-49102000000,,,,,,,,,,,38178000000,1323211000000,8104932000000,91397000000,372466000000,-74205000000,-190604000000,-2648231000000,,589800000000,2069371000000,-827000000,2068544000000,-142548000000,0,0,,74205000000,111877000000,,611803959000,2797.69977,2615.14235,49102000000,187020000000,-23913000000,-827000000,1200000000,230740210,,,,484687000000,484687000000,,18055000000,18055000000,87058000000,589800000000,7464000000,82794000000,-5697000000,16320000000,100582000000,2439000000,103021000000,7464000000,82794000000,-5697000000,5000039820
2012-12-31,,,,,1504574000000,1496246000000,1066168000000,1319224000000,1577821000000,1304415740000,1126722740000,5739099000000,4771868000000,3116078000000,,9043201000000,,,,,,,,,,,4271333000000,-1487099000000,-5882837000000,,-177022000000,696000000,1531.85057,1895.43678,1375224000000,766000000,1464.97128,1795.33159,56000000000,73247000000,12692260000,,,14.31433,17.32803,10.14339,,,9043201000000,,9028669000000,1308106000000,99602000000,74590000000,10510967000000,,,4506716000000,1232383000000,1655790000000,,,,-44553000000,,,,,,,,,,,32654000000,738250000000,2394423000000,26651000000,76883000000,-84375000000,-99898000000,-2166989000000,,260713000000,1243861000000,-671000000,1243190000000,-121022000000,0,0,,84374000000,83609000000,,273405260000,1618.85451,1544.02446,44553000000,204514000000,27426000000,-671000000,1300000000,275000000,,,,387388000000,387388000000,,-192395000000,-192395000000,65720000000,260713000000,10734000000,87760000000,-11793000000,,86701000000,2182000000,88883000000,10734000000,87760000000,-11793000000,5000039820
2013-12-31,,,,,287667000000,-537688000000,132612000000,-567087000000,409922000000,359910624000,239951624000,5002326000000,4491057000000,2291695000000,,9736985000000,,,,,,,,,,,5245928000000,-1713806000000,-7249956000000,,-29399000000,806000000,164.53102,-703.58189,-567087000000,806000000,164.53102,-703.58189,0,122255000000,14915376000,,,3.03018,12.20022,1.39689,,,9736985000000,,8349900000000,969650000000,120041000000,53792000000,9493383000000,,,3649810000000,1352516000000,2199362000000,,,,-103002000000,,,,,,,,,,,0,147039000000,2572513000000,29529000000,689548000000,-129735000000,-151784000000,-2606229000000,,35096000000,252571000000,-90560000000,162011000000,-29399000000,0,0,,191504000000,101232000000,,50011376000,297.70673,297.70673,103002000000,231422000000,-1277000000,-90560000000,,,,,,,,,,,,,,160216000000,,,235020000000,2967000000,237987000000,,160216000000,,5000039820
2014-12-31,,,,,834395000000,1213980000000,385160000000,1163851000000,1082910000000,708879418000,547839418000,4718222000000,4493018000000,3376847000000,,9081558000000,,,,,,,,,,,4588540000000,-1748310000000,-7130992000000,,-50129000000,718000000,536.43454,1620.9624,1163851000000,718000000,536.43454,1620.9624,,248515000000,85835582000,,,9.05844,34.5394,4.18141,,,9081558000000,,8183844000000,872265000000,104633000000,50498000000,9211240000000,,,3450786000000,1267436000000,1116171000000,,,,-85213000000,,,,,,,,,,,,268649000000,1883808000000,33345000000,699683000000,-138686000000,-281860000000,-2905141000000,,288195000000,546200000000,-110911000000,435289000000,-50129000000,500,336635000000,,138686000000,96326000000,,374030582000,763.00755,763.00755,85213000000,266369000000,-32581000000,-110911000000,1280000000,28000000,,,,511069000000,511069000000,,-657051000000,-657051000000,434177000000,288195000000,,118651000000,,,314130000000,3543000000,317673000000,,118651000000,,5000039820
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000039820
2015-12-31,,,,,1451946000000,1059157000000,875837000000,875837000000,1579785000000,1170076677000,970521677000,3936335000000,4761900000000,3649761000000,,11282649000000,,,,,,,,,,,6520749000000,-1852942000000,-8718564000000,,-183320000000,673000000,1301.39227,1301.39227,875837000000,673000000,1301.39227,1301.39227,,127839000000,33154323000,,,16.69242,25.93444,10.06913,,,11282649000000,,7700475000000,870651000000,81117000000,45992000000,8698235000000,,,2888529000000,1047806000000,1112139000000,,,,-90092000000,,,,,,,,,,,,234469000000,3352318000000,69006000000,979034000000,-146866000000,-196845000000,-2955350000000,,376554000000,1075392000000,-16235000000,1059157000000,-183320000000,500,336636000000,,146866000000,105552000000,,409708323000,1442.08273,1442.08273,90092000000,295871000000,-13813000000,-16235000000,1516000000,1168000000,,,,335514000000,335514000000,41040000000,,41040000000,,376554000000,,132710000000,,,367436000000,3623000000,371059000000,,132710000000,,5000039820
2016-12-31,,,,,1553389000000,1261266000000,1054751000000,1054751000000,1602094000000,1317588804000,1094806804000,3492768000000,5019544000000,4128781000000,,12780229000000,,,,,,,,,,,7760685000000,-2125234000000,-10336077000000,,-206515000000,673000000,1567.23774,1567.23774,1054751000000,673000000,1567.23774,1567.23774,,48705000000,8649196000,,,18.24873,17.75833,12.39089,,,12780229000000,,7635791000000,762980000000,75021000000,38520000000,8512312000000,,,2547142000000,945626000000,890763000000,,,,-92350000000,,,,,,,,,,,,233216000000,4791772000000,28923000000,784149000000,-155919000000,-77628000000,-3139009000000,,275856000000,1277533000000,-16267000000,1261266000000,-206515000000,400,269308000000,,159681000000,124268000000,,284505196000,1626.75602,1626.75602,92350000000,311992000000,-18334000000,-16267000000,1561000000,1127000000,,,,310858000000,310858000000,-35002000000,,-35002000000,,275856000000,,153660000000,,,107511000000,3747000000,111258000000,,153660000000,,5000039820
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000039820
2017-12-31,,,,,1949506000000,1512148000000,1345076000000,1345076000000,2099180000000,1647561037430,1462549037430,3330037000000,5220650000000,4358377000000,,11577963000000,,,,,,,,,,,6357313000000,-2323798000000,-8766184000000,,-167072000000,673000000,1998.62704,1998.62704,1345076000000,673000000,1998.62704,1998.62704,,149674000000,32200962570,,,22.79941,21.51407,15.73062,,,11577963000000,,7835957000000,600343000000,83325000000,31062000000,8550687000000,,,2380263000000,949774000000,862273000000,,,,,,,,,,,,,,,,349000000000,3391095000000,45626000000,463252000000,-183601000000,-195300000000,-3037273000000,,419418000000,1530088000000,-17940000000,1512148000000,-167072000000,600,403962613000,,132108000000,112792000000,,451618962570,2173.17836,2173.17836,99784000000,313080000000,13389000000,-17940000000,1786000000,1288000000,,,,466460000000,466460000000,,-47042000000,-47042000000,,419418000000,,146750000000,,,136638000000,3946000000,140584000000,,146750000000,,5000039820
