Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2011-03-31,,,,,124660000000,129590000000,129586000000,129586000000,130336000000,133371400000,133275400000,557726000000,107300000000,131007000000,,528092000000,,,,,,,,,,,420792000000,,-427139000000,,-4000000,4561281240,28.41,28.41,129586000000,4561281240,28.41,28.41,0,5676000000,1986600000,,,18.74513,-4.02856,19.48585,,,528092000000,,90130000000,564871000000,2480000000,7545000000,665026000000,,,56085000000,501641000000,-23707000000,,,,,,,,,,,,,,,19185000000,,,4017000000,397396000000,,-9693000000,-406384000000,,-5022000000,129682000000,-92000000,129590000000,-4000000,,,,14714000000,,,-3035400000,29.21885,29.21885,,,,-92000000,,,,,,,,,,,,,,,,,,,,,,,4295878071
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878071
2012-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878071
2013-03-31,,,,,101931000000,119866000000,119866000000,119866000000,102702000000,120745150000,120367150000,589742000000,48033000000,44793000000,,405804000000,,,,,,,,,,,357771000000,,-300633000000,,,5406675690,22.17,22.17,119866000000,5406675690,22.17,22.17,,771000000,269850000,,,15.98228,-17.96608,18.7944,,,405804000000,,78828000000,541252000000,4766000000,12919000000,637775000000,,,41685000000,532527000000,3240000000,,,,,,,,,,,,,,,21120000000,,,2084000000,334082000000,,-2855000000,-297554000000,,-18313000000,120244000000,-378000000,119866000000,,,,,,,,-18043150000,22.26269,22.26269,,,,-378000000,,,,,,,,,,,,,,,,,,,,,,,4295878071
2013-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299000000,1299000000,,-19612000000,-19612000000,,-18313000000,,,,,,,,,,,4295878071
2014-03-31,,,,,187121000000,155728000000,155727000000,155727000000,190365000000,159009675560,158436675560,566646000000,236608000000,237483000000,,519462000000,,,,,,,,,,,282854000000,,-333216000000,,-1000000,5786956520,26.91,26.91,155727000000,5786956520,26.91,26.91,,3244000000,534324440,,,23.29537,16.47116,19.38702,,,519462000000,,70463000000,716251000000,10125000000,6381000000,803254000000,,,37901000000,515645000000,-875000000,,,,,,,,,,,,,,,22264000000,,,0,260443000000,,-3244000000,-329617000000,,30821000000,156300000000,-572000000,155728000000,-1000000,,,,20089000000,,,31355324440,27.37824,27.37824,,,,-572000000,,,,,,2205000000,2205000000,,28616000000,28616000000,,30821000000,,,,,,,,,,,4295878071
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878071
2015-03-31,,,,,512942000000,411301000000,411301000000,411301000000,514581000000,413260281790,412617281790,603454000000,426089000000,477451000000,,705207000000,,,,,,,,,,,279118000000,,-243627000000,,,7374504540,55.77337,55.77337,411301000000,7374504540,55.77337,55.77337,,1639000000,322718210,,,49.8223,19.68995,39.94986,,,705207000000,,67356000000,944789000000,12579000000,4769000000,1029543000000,,,36723000000,548758000000,-51362000000,,,,,,,,,,,,,,,25348000000,,,128000000,253508000000,,-1767000000,-241860000000,,100998000000,411944000000,-643000000,411301000000,,,,,20713000000,,,101320718210,55.95186,55.95186,,,,-643000000,,,,,,94446000000,94446000000,,6551000000,6551000000,,100997000000,,,,,,,,,,,4295878071
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878071
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878071
