Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,771400000,521300000,521300000,521300000,693200000,472407620,468007620,3079700000,639300000,-181000000,,3292600000,,,,,,,,,,,2653300000,-570700000,-1700900000,,,200201000,2.60388,2.60388,521300000,200575000,2.59903,2.59903,,-78200000,-24907620,,,20.74213,31.85118,14.01721,,,3292600000,,3687300000,31700000,,,3719000000,,,87400000,2992300000,820300000,,,,,,,,,,,,,,,145000000,18900000,,130400000,586600000,-675800000,-52200000,-402200000,,245700000,525700000,-4400000,521300000,,0.0,0,,675800000,,31200000,220792380,2.33769,2.33333,,67400000,,-4400000,,,,,,,-500000,91200000,,84500000,,245700000,22600000,14700000,-17600000,0,19600000,,23100000,25200000,15700000,-17600000,4296462551
2011-12-31,,,,,178400000,14800000,14800000,14800000,291000000,92990000,87990000,2794400000,-565700000,-835400000,,2054600000,,,,,,,,,,,2620300000,-494800000,-1606500000,,,200678000,0.07375,0.07375,14800000,200815000,0.0737,0.0737,,112600000,39410000,,,8.00467,88.90135,0.66406,,,2054600000,,2193900000,34800000,,,2228700000,,,111200000,2683200000,269700000,,,,,,,,,,,,,,,132500000,45700000,,35300000,641800000,-575100000,-147900000,-388700000,,158600000,19800000,-5000000,14800000,,0.0,0,,575100000,,24500000,198010000,0.43846,0.43816,,25400000,,-5000000,13642000,775000,420000,,,,11900000,18600000,,19600000,,158600000,22500000,13000000,-20300000,0,16100000,,19200000,24900000,13900000,-20300000,4296462551
2012-12-31,,,,,-415400000,-592300000,-535800000,-592300000,-320200000,-470220000,-473920000,2665700000,-1271700000,-1323100000,,1243800000,,,,,,,,,,,2515500000,-537100000,-1607800000,,,200887000,-2.66717,-2.94842,-592300000,200887000,-2.66717,-2.94842,,95200000,33320000,,,-29.79914,,-38.43615,,,1243800000,,1361800000,32200000,,,1394000000,,,152500000,2513200000,51400000,,,,,,,,,,,,,,,126500000,40200000,,2500000,359400000,-513200000,-97700000,-459800000,,116700000,-532100000,-3700000,-535800000,,0.0,0,,1985900000,22700000,41700000,150020000,-2.35914,-2.35914,,22700000,,-3700000,13426000,847000,10000,,,,17600000,9500000,,7400000,-17100000,116700000,19900000,14500000,-18400000,2100000,17800000,,19800000,21800000,15300000,-18400000,4296462551
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296462551
2013-12-31,,,,,734200000,675700000,644400000,675700000,752900000,666863080,660963080,1060900000,194300000,129400000,,2473000000,,,,,,,,,,,2278700000,-535400000,-1673900000,,,200503000,3.21392,3.37002,675700000,201695000,3.19492,3.35011,,18700000,2136920,,,58.49267,11.4274,51.33843,,,2473000000,,1226300000,28900000,,,1255200000,,,179800000,881100000,64900000,,,,,,,,,,,,,,,122300000,8200000,,6500000,142800000,-540600000,-25200000,-572700000,,83900000,650300000,-5900000,644400000,,0.1,20100000,,705500000,36900000,41900000,86036930,3.29652,3.27704,,22000000,,-5900000,,,,,,,6100000,18900000,,19900000,-8600000,83900000,,,,,,,,,,,4296462551
2014-12-31,,,,,244500000,1119100000,675700000,1119100000,301000000,713625000,712425000,715100000,440500000,336100000,,1654000000,,,,,,,,,,,1213500000,-495100000,-1305100000,,,188491000,3.58479,5.93715,1119100000,189463000,3.5664,5.90669,,56500000,19775000,,,21.15784,-176.85072,58.47179,,,1654000000,,1120100000,35500000,,,1155600000,,,231000000,484100000,104400000,,,,-1400000,,,,,,,,,,,120200000,38300000,,-21600000,34600000,-229800000,-34900000,-543900000,,-432400000,676900000,-1200000,675700000,,0.5,95300000,,971800000,33200000,41600000,-412625000,3.77962,3.76023,1400000,19200000,,-1200000,,,,,,,7800000,-412400000,,-410400000,-31000000,-432400000,,,,,,,,,,,4296462551
2015-12-31,,,,,186000000,1034100000,724100000,1034100000,244700000,762155000,762255000,731400000,713800000,555200000,,1881500000,,,,,,,,,,,1167700000,-549600000,-1536900000,,,185500000,3.9035,5.57466,1034100000,186388000,3.88491,5.5481,0,58700000,20545000,,,12.87019,-289.24731,50.10379,,,1881500000,,1374000000,71200000,,,1445200000,,,330100000,401300000,158600000,,,,-13300000,,,,,,,,,,,116500000,900000,,1100000,-69200000,-229200000,-59800000,-685000000,,-538000000,724000000,100000,724100000,,0.6,114900000,,770600000,30400000,63400000,-517455000,4.10919,4.08961,13300000,30500000,,100000,,,,,,,6100000,-566300000,,-587300000,-39200000,-538000000,,,,,,,,,,,4296462551
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296462551
2016-12-31,,,,,20900000,-848000000,-182600000,-848000000,409300000,69860000,69860000,753200000,1158300000,963600000,,2340500000,,,,,,,,,,,1182200000,-585500000,-2124900000,,,201850000,-0.90463,-4.20114,-848000000,201850000,-0.90463,-4.20114,,388400000,135940000,,,1.09338,973.68421,-9.55271,,,2340500000,,1779600000,131900000,,,1911500000,,,394800000,358400000,194700000,,,,-25600000,,,,,,,,,,,105000000,34600000,,14500000,-125300000,-261100000,-402900000,-849800000,,203500000,-182600000,0,-182600000,,0.6,123000000,,674400000,20500000,36600000,339440000,0.3461,0.3461,25600000,43800000,,0,27510000,9550000,18000,,,,,,,,,,17100000,100000,-18500000,2900000,1600000,,1800000,18500000,100000,-18500000,4296462551
2017-12-31,,,,,191600000,468200000,237600000,458400000,708600000,583450000,573650000,717700000,1117900000,1003300000,,2489500000,,,,,,,,,,,1371600000,-566300000,-2183300000,,-9800000,162290000,1.46405,2.82457,458400000,163950000,1.44922,2.79597,,517000000,180950000,,,10.438,-29.12317,12.944,,,2489500000,,1638100000,197500000,,,1835600000,,,373300000,344400000,114600000,,,,-24700000,,,,,,,,,,,102900000,31200000,,11600000,100600000,-296300000,-475600000,-767400000,,-55800000,247400000,0,247400000,,0.61,113700000,,367900000,42200000,41300000,125150000,3.53472,3.49893,24700000,36600000,,0,12595000,302000,18000,,,,73000000,24800000,,-3000000,-94400000,-55800000,16000000,0,-19300000,1600000,2800000,,2500000,17200000,0,-19300000,4296462551
