Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035391926
2013-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035391926
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035391926
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035391926
2015-06-30,,,,,506000000,354000000,354000000,354000000,506000000,354000000,354000000,1657000000,1186000000,1128000000,,1293000000,,,,,,,,,,,107000000,,-729000000,,,271467580,1.30402,1.30402,354000000,271467580,1.30402,1.30402,,,,,,17.7981,30.03953,12.45164,,,1293000000,,2534000000,286000000,23000000,,2843000000,,,1229000000,428000000,58000000,,,,,,,,,,,,,,,,,,,107000000,-30000000,,-699000000,,152000000,354000000,,354000000,,,,,30000000,,,152000000,1.30402,1.30402,,,,,,,,,,,,,,,,,,,,,,,,,,,5035391926
2016-06-30,,,,,548000000,383000000,383000000,383000000,548000000,383000000,383000000,1438000000,1206000000,1190000000,,1294000000,,,,,,,,,,,88000000,,-730000000,,,271467580,1.41085,1.41085,383000000,271467580,1.41085,1.41085,,,,,,20.72617,30.10949,14.48563,,,1294000000,,2398000000,228000000,18000000,,2644000000,,,1014000000,424000000,16000000,,,,,,,,,,,,,,,,,,,88000000,-29000000,,-701000000,,165000000,383000000,,383000000,,,,,29000000,,,165000000,1.41085,1.41085,,,,,,,,,,,,,,,,,,,,,,,,,,,5035391926
2017-06-30,,,,,562000000,394000000,394000000,394000000,562000000,394000000,394000000,1308000000,1173000000,1166000000,,1249000000,,,,,,,,,,,76000000,,-680000000,,,271467580,1.45137,1.45137,394000000,271467580,1.45137,1.45137,,,,,,22.65216,29.89324,15.88069,,,1249000000,,2276000000,194000000,11000000,,2481000000,,,887000000,421000000,7000000,,,,,,,,,,,,,,,,,,,76000000,-33000000,,-647000000,,168000000,394000000,,394000000,,,,,33000000,,,168000000,1.45137,1.45137,,,,,,,,,,,,,,,,,,,,,,,,,,,5035391926
2018-06-30,,,,,494000000,346000000,346000000,346000000,494000000,346000000,346000000,1297000000,1231000000,1204000000,,1291000000,,,,,,,,,,,60000000,,-770000000,,,271467580,1.27455,1.27455,346000000,271467580,1.27455,1.27455,,,,,,19.54114,29.95951,13.68671,,,1291000000,,2349000000,170000000,9000000,,2528000000,,,822000000,475000000,27000000,,,,,,,,,,,,,,,,,,,60000000,-58000000,,-712000000,,148000000,346000000,,346000000,,,,,58000000,,,148000000,1.27455,1.27455,,,,,,,,,,,,,,,,,,,,,,,,,,,5035391926
2019-06-30,,,,,508000000,355000000,355000000,355000000,508000000,355000000,355000000,1357000000,1190000000,1177000000,,1244000000,,,,,,,,,,,54000000,,-723000000,,,271467580,1.30771,1.30771,355000000,271467580,1.30771,1.30771,,,,,,19.94503,30.11811,13.93797,,,1244000000,,2385000000,156000000,6000000,,2547000000,,,833000000,524000000,13000000,,,,,,,,,,,,,,,,,,,54000000,-64000000,,-659000000,,153000000,355000000,,355000000,,,,,64000000,,,153000000,1.30771,1.30771,,,,,,,,,,,,,,,,,,,,,,,,,,,5035391926
2020-06-30,,,,,347000000,243000000,243000000,243000000,347000000,243000000,243000000,925000000,1188000000,1016000000,,1235000000,,,,,,,,,,,47000000,,-716000000,,,282147580,0.86125,0.86125,243000000,282147580,0.86125,0.86125,,,,,,16.42215,29.97118,11.50024,,,1235000000,,2000000000,110000000,3000000,,2113000000,,,548000000,377000000,172000000,,,,,,,,,,,,,,,,,,,47000000,-66000000,,-650000000,,104000000,243000000,,243000000,,,,,66000000,,,104000000,0.86125,0.86125,,,,,,,,,,,,,,,,,,,,,,,,,,,5035391926
