Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2011-09-30,,,,,7672000000,5355000000,5343000000,5343000000,8031000000,5703000000,5683000000,18943000000,11500000000,10263000000,,16956000000,,,,,,,,,,,5456000000,-4724000000,-8047000000,,-12000000,2586324560,2.06587,2.06587,5585000000,2831964420,1.97213,1.97213,242000000,359000000,19000000,,,25.2012,30.09645,17.55083,,,16956000000,,27614000000,570000000,,778000000,30443000000,,,13525000000,5418000000,1237000000,,,,-122000000,,,,,,,,,,,1091000000,128000000,817000000,,715000000,-534000000,-101000000,-2418000000,,2309000000,5363000000,-8000000,5355000000,,1.38894,3664000000,,285000000,235000000,167000000,2328000000,2.19733,2.09219,358000000,517000000,436000000,-8000000,13142000,4444000,335000,2364000000,3000000,,2367000000,-58000000,,-58000000,,2309000000,50000000,8000000,-47000000,,13000000,287000000,300000000,50000000,8000000,-47000000,4295856605
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295856605
2012-09-30,,,,,7994000000,5661000000,5650000000,5650000000,8639000000,6301000000,6284000000,18428000000,12110000000,10912000000,,17731000000,,,,,,,,,,,5621000000,-4765000000,-8539000000,,-11000000,2668473300,2.11732,2.11732,5936000000,2910585300,2.03945,2.03945,286000000,645000000,11000000,,,26.17722,29.10933,18.50154,,,17731000000,,27737000000,621000000,,812000000,30538000000,,,13599000000,4829000000,1198000000,,,,-110000000,,,,,,,,,,,858000000,254000000,1081000000,,671000000,-613000000,-354000000,-2423000000,,2327000000,5667000000,-6000000,5661000000,,1.43855,3919000000,,293000000,229000000,189000000,2338000000,2.3549,2.25728,429000000,543000000,395000000,-6000000,13707000,4313000,331000,2523000000,2000000,,2525000000,-198000000,,-198000000,,2327000000,48000000,7000000,-44000000,,13000000,295000000,308000000,48000000,7000000,-44000000,4295856605
2013-09-30,,,,,9077000000,6310000000,6304000000,6304000000,9197000000,6403551830,6387551830,15869000000,12758000000,11570000000,,23462000000,,,,,,,,,,,10704000000,-4905000000,-13197000000,,-6000000,2730966820,2.30834,2.30834,6528000000,2915020320,2.23944,2.23944,224000000,120000000,36448170,,,31.70783,30.37347,22.02117,,,23462000000,,26199000000,532000000,,581000000,28627000000,,,11462000000,4407000000,1188000000,,,,-99000000,,,,,,,,,,,2459000000,4135000000,844000000,,703000000,-681000000,-35000000,-7392000000,,2757000000,6320000000,-10000000,6310000000,,1.62704,4500000000,,681000000,241000000,200000000,2793448170,2.33893,2.2681,99000000,577000000,482000000,-10000000,13737000,3879000,563000,2679000000,2000000,,2681000000,,,76000000,,2757000000,,7000000,,,11000000,,11000000,,7000000,,4295856605
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295856605
2014-09-30,,,,,10308000000,7271000000,7265000000,7265000000,10294000000,7273108460,7255108460,15714000000,13810000000,12824000000,,24346000000,,,,,,,,,,,10536000000,-5088000000,-13052000000,,-6000000,2741348810,2.65016,2.65016,7508000000,2945158320,2.54927,2.54927,243000000,-14000000,-4108460,,,34.91397,29.34614,24.6071,,,24346000000,,26752000000,627000000,,599000000,29524000000,,,11229000000,4485000000,986000000,,,,-118000000,,,,,,,,,,,,2656000000,1073000000,163000000,798000000,-748000000,-36000000,-6949000000,,3025000000,7283000000,-12000000,7271000000,,1.76594,4897000000,,324000000,278000000,215000000,3020891540,2.64655,2.54591,515000000,603000000,517000000,-12000000,14427000,4361000,634000,2658000000,1000000,,2659000000,,,366000000,,3025000000,,6000000,,,10000000,300000000,310000000,,6000000,,4295856605
2015-09-30,,,,,10533000000,7493000000,7492000000,7492000000,10581000000,7541210200,7526210200,15910000000,14616000000,13437000000,,24931000000,,,,,,,,,,,10315000000,-5479000000,-13219000000,,-1000000,2780961640,2.69403,2.69403,7766000000,3043837610,2.55138,2.55138,274000000,48000000,13789800,,,34.50501,28.72876,24.54301,,,24931000000,,27515000000,759000000,,658000000,30526000000,,,11159000000,4751000000,1179000000,,,,-88000000,,,,,,,,,,,,1848000000,1005000000,0,870000000,-867000000,-17000000,-6612000000,,3026000000,7507000000,-14000000,7493000000,,1.7957,5137000000,,325000000,325000000,216000000,3039789800,2.70633,2.56262,630000000,637000000,625000000,-14000000,14846000,5487000,382000,2932000000,0,,2932000000,,,94000000,,3026000000,,7000000,,,7000000,324000000,331000000,,7000000,,4295856605
2016-09-30,,,,,8178000000,5709000000,5709000000,5709000000,8648000000,6259000000,6248000000,14856000000,15095000000,13166000000,,25387000000,,,,,,,,,,,10292000000,-5541000000,-15280000000,,,2914717930,1.95868,1.95868,6006000000,3197652300,1.87825,1.87825,297000000,470000000,-69000000,,,27.3046,30.05625,19.06113,,,25387000000,,,1028000000,,27635000000,29951000000,,,14856000000,,1929000000,,,,,,,,,,,,,,,,2377300000,969000000,95000000,649700000,-1198000000,-260000000,-8003000000,,2458000000,5720000000,-11000000,5709000000,,1.58736,4676000000,,336000000,261000000,182000000,2389000000,2.1436,2.04681,1139000000,485000000,541000000,-11000000,15315000,5678000,557000,2738000000,-23000000,,2715000000,,,-257000000,,2458000000,,6000000,,,4000000,333000000,337000000,,6000000,,4295856605
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295856605
2017-09-30,,,,,9233000000,6406000000,6344000000,6406000000,9722000000,7020000000,7005000000,14245000000,14875000000,13677000000,,21339000000,,,,,,,,,,,6464000000,-4924000000,-10908000000,,,2933465990,2.16263,2.18376,6694000000,3200776980,2.072,2.09137,288000000,489000000,-172000000,,,31.70673,31.12748,21.78571,,,21339000000,,,1223000000,,26798000000,29120000000,,,14245000000,,1198000000,,,,0,,,,,,,,,,,,17000000,1445000000,114000000,418000000,-721000000,-541000000,-4660000000,,2874000000,6359000000,-15000000,6344000000,,1.58736,4699000000,,721000000,239000000,,2702000000,2.38796,2.27851,0,500000000,300000000,-15000000,15681000,6170000,742000,3150000000,-19000000,,3131000000,,,-257000000,,2874000000,,,,,,,,,,,4295856605
