Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,1491000000,1115000000,1115000000,1115000000,1488000000,1141698000,1112698000,6531000000,3044000000,2603000000,,5557000000,,,,,,,,,,,2513000000,-1663000000,-3625000000,,,37242640,29.9388,29.9388,1115000000,37242640,29.9388,29.9388,,-3000000,-698000,,,15.5718,23.27297,11.64491,,,5557000000,,,,,9575000000,9575000000,,,6531000000,,441000000,,,,-25000000,,,,,,,,,,,2171000000,133000000,,5000000,253000000,-151000000,-2000000,-1784000000,,347000000,1144000000,-29000000,1115000000,,8.8,334642000,,152000000,,,346302000,29.87699,29.87699,27000000,,116000000,-29000000,6050000,240000,320000,,,379000000,379000000,,-15000000,-15000000,,347000000,,,,,,,,,,,4295866679
2011-12-31,,,,,872000000,555000000,555000000,555000000,855000000,567712000,543712000,6237000000,2614000000,2065000000,,4967000000,,,,,,,,,,,2353000000,-1607000000,-3546000000,,,37797750,14.68341,14.68341,555000000,37797750,14.68341,14.68341,,-17000000,-5712000,,,9.85199,33.60092,6.27048,,,4967000000,,,,,8851000000,8851000000,,,6237000000,,549000000,,,,-19000000,,,,,,,,,,,2196000000,-49000000,,17000000,289000000,-148000000,0,-1772000000,,293000000,579000000,-24000000,555000000,,6.5,247179000,,148000000,,,287288000,14.38477,14.38477,55000000,,48000000,-24000000,5430000,470000,180000,,,192000000,192000000,,111000000,111000000,,293000000,,,,,,,,,,,4295866679
2012-12-31,,,,,1022000000,698000000,698000000,698000000,1012000000,714935000,690935000,7734000000,1819000000,1463000000,,4975000000,,,,,,,,,,,3156000000,-1693000000,-3597000000,,,37797750,18.46671,18.46671,698000000,37797750,18.46671,18.46671,,-10000000,-2935000,,,10.69821,29.35421,7.30661,,,4975000000,,,,,9553000000,9553000000,,,7734000000,,356000000,,,,-20000000,,,,,,,,,,,2119000000,12000000,,11000000,237000000,-147000000,-1000000,-1736000000,,300000000,722000000,-24000000,698000000,,7.5,285000000,,148000000,,,297065000,18.2798,18.2798,38000000,,51000000,-24000000,6210000,120000,170000,,,199000000,199000000,,102000000,102000000,,300000000,,,,,,,,,,,4295866679
2013-12-31,,,,,1280000000,845000000,845000000,845000000,1260000000,837703130,831703130,5559000000,2574000000,2207000000,,5474000000,,,,,,,,,,,2900000000,-1653000000,-3827000000,,,37797750,22.35583,22.35583,845000000,37797750,22.35583,22.35583,,-20000000,-6703130,,,15.73835,33.51563,10.38977,,,5474000000,,6946000000,183000000,557000000,447000000,8133000000,,,3841000000,1718000000,367000000,,,,-22000000,,,,,,,,,,,2241000000,247000000,29000000,20000000,363000000,-142000000,0,-1726000000,,429000000,851000000,-6000000,845000000,,7.0,266000000,,142000000,,,422296880,22.00404,22.00404,22000000,,65000000,-6000000,5920000,50000,230000,,,381000000,381000000,51000000,,51000000,-3000000,429000000,6000000,8000000,,5000000,19000000,,19000000,6000000,8000000,,4295866679
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295866679
2014-12-31,,,,,1482000000,1116000000,1116000000,1116000000,1449000000,1098971660,1090971660,8044000000,2148000000,1942000000,,5261000000,,,,,,,,,,,3113000000,-1662000000,-3573000000,,,37797750,29.52557,29.52557,1116000000,37797750,29.52557,29.52557,,-33000000,-7971660,,,14.54082,24.15655,10.94976,,,5261000000,,6879000000,216000000,508000000,2589000000,10192000000,,,3685000000,4359000000,206000000,,,,-24000000,,,,,,,,,,,2222000000,39000000,31000000,35000000,497000000,-133000000,-2000000,-1752000000,,358000000,1124000000,-8000000,1116000000,,8.0,304219940,,133000000,,,350028340,28.8634,28.8634,31000000,,189000000,-8000000,5090000,340000,70000,,,338000000,338000000,25000000,,25000000,-5000000,358000000,6000000,10000000,,,16000000,,16000000,6000000,10000000,,4295866679
2015-12-31,,,,,1702000000,1111000000,1134000000,1111000000,1631000000,1092444180,1086444180,5638000000,2052000000,1845000000,,5609000000,,,,,,,,,,,3557000000,-1698000000,-3700000000,,,37797750,30.00178,29.39328,1111000000,37797750,30.00178,29.39328,,-71000000,-23444180,,,22.13264,33.01998,14.74642,,,5609000000,,6722000000,200000000,398000000,370000000,7690000000,,,3613000000,2025000000,207000000,,,,-29000000,,,,,,,,,,,2418000000,140000000,31000000,89000000,497000000,-125000000,-18000000,-1830000000,,562000000,1140000000,-6000000,1134000000,,8.5,323233690,,125000000,,,538555820,28.74362,28.74362,69000000,,138000000,-6000000,5720000,160000,170000,,,517000000,517000000,44000000,,44000000,1000000,562000000,4000000,10000000,,,14000000,,14000000,4000000,10000000,,4295866679
2016-12-31,,,,,1877000000,1352000000,1308000000,1352000000,1864000000,1307878530,1298878530,5418000000,2101000000,1916000000,,5830000000,,,,,,,,,,,3729000000,-1720000000,-3768000000,,,37797750,34.60523,35.76932,1352000000,37797750,34.60523,35.76932,,-13000000,-3878530,,,24.96343,29.83484,17.39593,,,5830000000,,6624000000,209000000,278000000,408000000,7519000000,,,3526000000,1892000000,185000000,,,,-16000000,,,,,,,,,,,2456000000,146000000,41000000,17000000,645000000,-120000000,-4000000,-1908000000,,560000000,1317000000,-9000000,1308000000,,9.0,342247440,,120000000,,,556121470,34.36391,34.36391,21000000,,136000000,-9000000,5160000,0,270000,,,566000000,566000000,-7000000,,-7000000,1000000,560000000,6000000,11000000,,,17000000,,17000000,6000000,11000000,,4295866679
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295866679
2017-12-31,,,,,1817000000,1275000000,1253000000,1275000000,1825000000,1271574020,1258574020,6028000000,1927000000,1724000000,,5917000000,,,,,,,,,,,3990000000,-1739000000,-3897000000,,,37796770,33.15098,33.73304,1275000000,37796770,33.15098,33.73304,,8000000,2425980,,,22.84098,30.32471,15.7511,,,5917000000,,6436000000,260000000,329000000,930000000,7955000000,,,3453000000,2575000000,203000000,,,,-13000000,,,,,,,,,,,2641000000,302000000,40000000,,687000000,-115000000,-8000000,-2022000000,,551000000,1266000000,-13000000,1253000000,,,853170880,,115000000,,,553425980,33.29846,33.29846,20000000,,135000000,-13000000,5540000,2830000,,,,475000000,475000000,,75000000,75000000,1000000,551000000,3000000,11000000,,,14000000,,14000000,3000000,11000000,,4295866679
