Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,1445000000,1564000000,1006000000,1564000000,1524000000,1060999310,1060999310,904000000,2613000000,2579000000,,4872000000,,,,,,,,,,,2259000000,-1061000000,-3393000000,,,,,,1564000000,,,,,79000000,24000690,,,41.08615,30.38062,28.60392,,,4872000000,,2049000000,1273000000,,48000000,3517000000,,,329000000,575000000,34000000,,,,,,,,,,,,,,,999000000,612000000,,0,367000000,,-79000000,-2253000000,,439000000,1006000000,,1006000000,,0.88715,,,253000000,,40000000,463000690,,,,144000000,,,,,,85000000,,,165000000,274000000,,274000000,,439000000,72000000,23000000,-71000000,46000000,65000000,30000000,102000000,76000000,24000000,-71000000,4295900343
2011-12-31,,,,,682000000,1018000000,455000000,1018000000,682000000,455000000,455000000,994000000,2434000000,2176000000,,4700000000,,,,,,,,,,,2266000000,-1114000000,-3760000000,,,,,,1018000000,,,,,0,0,,,19.89498,33.28446,13.27305,,,4700000000,,1812000000,1375000000,,44000000,3428000000,,,251000000,743000000,258000000,,,,,,,,,,,,,,,1083000000,478000000,,0,576000000,,,-2646000000,,227000000,455000000,,455000000,,0.89201,,,268000000,,54000000,227000000,,,,148000000,,,,,,,,,,,,,227000000,227000000,74000000,14000000,-81000000,38000000,39000000,32000000,78000000,78000000,15000000,-81000000,4295900343
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295900343
2012-12-31,,,,,-826000000,-1045000000,-1248000000,-1045000000,-1259000000,-1529450000,-1529450000,1048000000,2158000000,1865000000,,4131000000,,,,,,,,,,,1973000000,-944000000,-4664000000,,,,,,-1045000000,,,,0,-433000000,-151550000,,,-25.76419,,-38.92701,,,4131000000,,1867000000,1186000000,,43000000,3206000000,,,316000000,732000000,293000000,,,,,,,,,,,,,,,876000000,643000000,,433000000,-268000000,,0,-3720000000,,422000000,-1248000000,,-1248000000,,0.88472,,,321000000,,34000000,270450000,,,,147000000,,,,,,238000000,,,383000000,,39000000,39000000,,422000000,67000000,15000000,-91000000,46000000,1000000,30000000,37000000,70000000,16000000,-91000000,4295900343
2013-12-31,,,,,-182000000,-338000000,-338000000,-338000000,434000000,62400000,62400000,938000000,2041000000,1848000000,,3898000000,,,,,,,,,,,1857000000,-922000000,-3887000000,,,,,,-338000000,,,,0,616000000,215600000,,,-6.10943,,-11.34609,,,3898000000,,1876000000,944000000,,41000000,2979000000,,,184000000,754000000,193000000,,,,,,,,,,,,,,,1031000000,257000000,,0,526000000,,-616000000,-2349000000,,156000000,-338000000,,-338000000,,0.88715,0,,296000000,,,371600000,,,,,,,,,,102000000,,,154000000,,2000000,2000000,,156000000,,,,,,,,,,,4295900343
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295900343
2014-12-31,,,,,298000000,354000000,354000000,354000000,309000000,361150000,361150000,743000000,2304000000,2116000000,,3910000000,,,,,,,,,,,1606000000,-930000000,-3424000000,,,,,,354000000,,,,,11000000,3850000,,,9.78011,-18.79195,11.61798,,,3910000000,,1908000000,845000000,,41000000,3047000000,,,145000000,598000000,188000000,,,,,,,,,,,,,,,1077000000,219000000,,-11000000,270000000,,0,-2494000000,,-56000000,354000000,,354000000,,0.88715,0,,142000000,,,-52150000,,,,,,,,,,-35000000,,,-241000000,,185000000,185000000,,-56000000,70000000,7000000,-87000000,34000000,24000000,34000000,60000000,73000000,7000000,-87000000,4295900343
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295900343
2015-12-31,,,,,560000000,330000000,330000000,330000000,560000000,330000000,330000000,1031000000,2470000000,2109000000,,4205000000,,,,,,,,,,,1735000000,-1000000000,-3284000000,,,,,,330000000,,,,,,,,,15.99543,41.07143,9.42588,,,4205000000,,2096000000,1006000000,,59000000,3501000000,,,260000000,771000000,361000000,,,,,,,,,,,,,,,1189000000,-338000000,,,841000000,,,-2284000000,,230000000,330000000,,330000000,,0.88715,0,,158000000,,,230000000,,,,,,,,,,3000000,,,40000000,,190000000,190000000,,230000000,70000000,5000000,-90000000,38000000,23000000,36000000,61000000,72000000,5000000,-90000000,4295900343
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295900343
