Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,4011000000,2959000000,2959000000,2959000000,4011000000,3015000000,2959000000,3416000000,7694000000,5743000000,,19370000000,,,,,,,,,,,11676000000,-4961000000,-13408000000,,,796969110,3.71282,3.71282,2959000000,796969110,3.71282,3.71282,,,,,,36.10261,24.83171,26.63366,,,19370000000,,11110000000,,,,11110000000,,,3416000000,,1951000000,,,,-162000000,,,,,,,,,,,,537000000,,,7597000000,-460000000,,-7825000000,,996000000,3015000000,-56000000,2959000000,,1.13,915000000,,460000000,,246000000,996000000,3.71282,3.71282,162000000,162000000,5000000,-56000000,2800000,12000000,1000000,536000000,43000000,,950000000,46000000,,46000000,,996000000,743000000,163000000,-706000000,,200000000,172000000,404000000,774000000,193000000,-738000000,4295895566
2011-12-31,,,,,3111000000,2329000000,2329000000,2329000000,3111000000,2377000000,2329000000,4128000000,7223000000,5600000000,,17498000000,,,,,,,,,,,10275000000,-4581000000,-12764000000,,,796969110,2.92232,2.92232,2329000000,796969110,2.92232,2.92232,,,,,,27.40728,23.5937,20.51802,,,17498000000,,11351000000,,,,11351000000,,,4128000000,,1623000000,,,,-196000000,,,,,,,,,,,,292000000,,,6458000000,-353000000,,-7634000000,,734000000,2377000000,-48000000,2329000000,,1.25,1000000000,,353000000,,328000000,734000000,2.92232,2.92232,196000000,164000000,-2000000,-48000000,3100000,14200000,1100000,232000000,19000000,,581000000,153000000,,153000000,,734000000,769000000,157000000,-827000000,,-261000000,197000000,-29000000,799000000,195000000,-863000000,4295895566
2012-12-31,,,,,1004000000,2384000000,1119000000,2384000000,1004000000,1160000000,1119000000,3770000000,6904000000,5659000000,,16681000000,,,,,,,,,,,9777000000,-4789000000,-14432000000,,,796969110,1.40407,2.99133,2384000000,796969110,1.40407,2.99133,,,,,,9.40603,-15.53785,10.48342,,,16681000000,,10674000000,,,,10674000000,,,3770000000,,1245000000,,,,-175000000,,,,,,,,,,,,336000000,,,6213000000,-366000000,,-9102000000,,-156000000,1160000000,-41000000,1119000000,,3.23,2575000000,,366000000,,271000000,-156000000,1.40407,1.40407,175000000,180000000,-3000000,-41000000,3100000,10800000,800000,172000000,-312000000,,246000000,-402000000,,-402000000,,-156000000,743000000,149000000,-786000000,,106000000,193000000,334000000,768000000,186000000,-815000000,4295895566
2013-12-31,,,,,3294000000,2495000000,2495000000,2495000000,3294000000,2540000000,2495000000,3047000000,6961000000,5990000000,,17255000000,,,,,,,,,,,10294000000,-3838000000,-12990000000,,,796969110,3.13061,3.13061,2495000000,796969110,3.13061,3.13061,,,,,,32.91367,22.8901,24.93006,,,17255000000,,,,,10008000000,10008000000,,,3047000000,,971000000,,,,-211000000,,,,,,,,,,,4723000000,118000000,,,158000000,-331000000,,-8610000000,,754000000,2540000000,-45000000,2495000000,,1.87,611000000,,331000000,,147000000,754000000,3.13061,3.13061,211000000,186000000,0,-45000000,3800000,7700000,900000,176000000,-113000000,,424000000,330000000,,330000000,,754000000,721000000,167000000,-806000000,,-3000000,182000000,195000000,721000000,180000000,-806000000,4295895566
2014-12-31,,,,,1953000000,1354000000,1354000000,1354000000,1953000000,1389000000,1354000000,2809000000,6629000000,6180000000,,15507000000,,,,,,,,,,,8878000000,-4144000000,-13105000000,,,796969110,1.69894,1.69894,1354000000,796969110,1.69894,1.69894,,,,,,20.69294,28.87865,14.34626,,,15507000000,,,,,9438000000,9438000000,,,2809000000,,449000000,,,,-211000000,,,,,,,,,,,4568000000,341000000,,,166000000,-321000000,,-8429000000,,564000000,1389000000,-35000000,1354000000,,2.285,956000000,,321000000,,162000000,564000000,1.69894,1.69894,211000000,174000000,3000000,-35000000,3700000,7100000,1100000,225000000,29000000,,598000000,-34000000,,-34000000,,564000000,784000000,138000000,-842000000,,80000000,203000000,302000000,784000000,156000000,-842000000,4295895566
2015-12-31,,,,,2971000000,1942000000,1942000000,1942000000,2971000000,1974000000,1942000000,2400000000,6818000000,6337000000,,16232000000,,,,,,,,,,,9414000000,-4331000000,-12780000000,,,796969110,2.43673,2.43673,1942000000,796969110,2.43673,2.43673,,,,,,32.23042,33.55772,21.06748,,,16232000000,,,,,9218000000,9218000000,,,2400000000,,481000000,,,,-259000000,,,,,,,,,,,4175000000,160000000,,,339000000,-264000000,,-7926000000,,997000000,1974000000,-32000000,1942000000,,2.24,855000000,,264000000,,212000000,997000000,2.43673,2.43673,259000000,174000000,2000000,-32000000,4300000,7500000,2900000,803000000,-8000000,,795000000,202000000,,202000000,,997000000,744000000,79000000,-828000000,,-5000000,268000000,282000000,744000000,97000000,-828000000,4295895566
2016-12-31,,,,,874000000,-212000000,-212000000,-212000000,874000000,-179000000,-212000000,2553000000,6769000000,6353000000,,17488000000,,,,,,,,,,,10719000000,-3711000000,-16198000000,,,796969110,-0.26601,-0.26601,-212000000,796969110,-0.26601,-0.26601,,,,,,9.37567,120.48055,-2.27419,,,17488000000,,,,,9322000000,9322000000,,,2553000000,,416000000,,,,-2422000000,,,,,,,,,,,4062000000,538000000,,,253000000,-329000000,,-8689000000,,1053000000,-179000000,-33000000,-212000000,,2.38,581000000,,329000000,,124000000,1053000000,-0.26601,-0.26601,2422000000,1329000000,-4000000,-33000000,6400000,7300000,1000000,957000000,12000000,,969000000,84000000,,84000000,,1053000000,672000000,25000000,-798000000,,-101000000,222000000,146000000,672000000,46000000,-798000000,4295895566
2017-12-31,,,,,2370000000,1809000000,1809000000,1809000000,2370000000,1842000000,1809000000,2862000000,6181000000,5686000000,,16919000000,,,,,,,,,,,10738000000,-3129000000,-14054000000,,,796969110,2.26985,2.26985,1809000000,796969110,2.26985,2.26985,,,,,,26.20812,22.27848,20.00442,,,16919000000,,,,,9043000000,9043000000,,,2862000000,,495000000,,,,-236000000,,,,,,,,,,,4345000000,272000000,,,807000000,-320000000,,-10369000000,,528000000,1842000000,-33000000,1809000000,,2.38,819000000,,320000000,,114000000,528000000,2.26985,2.26985,236000000,1206000000,21000000,-33000000,7700000,11900000,1400000,642000000,-43000000,,599000000,-71000000,,-71000000,,528000000,576000000,10000000,-665000000,,1000000,144000000,165000000,576000000,30000000,-665000000,4295895566
2018-12-31,,,,,1974000000,1506000000,1506000000,1506000000,2174000000,1687217830,1661217830,3762000000,3660000000,3501000000,,12924000000,,,,,,,,,,,9264000000,-2529000000,-10791000000,,,796969110,1.88966,1.88966,1506000000,796969110,1.88966,1.88966,,200000000,44782170,,,26.5966,22.39108,20.29103,,,12924000000,,,,,7422000000,7422000000,,,3762000000,,159000000,,,,-171000000,,,,,,,,,,,3402000000,17000000,,,596000000,-150000000,,-7337000000,,442000000,1532000000,-26000000,1506000000,,,1314000000,,150000000,,99000000,486782170,2.08442,2.08442,171000000,608000000,16000000,-26000000,11800000,6600000,100000,512000000,-22000000,,490000000,-48000000,,-48000000,,442000000,279000000,8000000,-359000000,,-71000000,91000000,39000000,279000000,27000000,-359000000,4295895566
2019-12-31,,,,,-872000000,-1013000000,-1013000000,-1013000000,579000000,-47850000,-69850000,4021000000,1483000000,1359000000,,10664000000,,,,,,,,,,,9181000000,-2225000000,-11412000000,,,796969110,-1.27107,-1.27107,-1013000000,796969110,-1.27107,-1.27107,,1451000000,507850000,,,-15.84302,,-18.4048,,,10664000000,,,,,5504000000,5504000000,,,4021000000,,124000000,,,,-161000000,,,,,,,,,,,2590000000,38000000,,,516000000,-210000000,-1152000000,-7656000000,,119000000,-991000000,-22000000,-1013000000,,0.0,1707000000,,210000000,,88000000,626850000,-0.08764,-0.08764,161000000,,-10000000,-22000000,10500000,6600000,0,-75000000,-28000000,,-103000000,48000000,,222000000,,119000000,6000000,21000000,-9000000,,18000000,48000000,81000000,6000000,30000000,-9000000,4295895566
