Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,5749000000,3640000000,3640000000,3640000000,5865000000,4114376000,3721376000,17392000000,12182000000,10528000000,,35146000000,,,,,,,,,,,22964000000,,-27743000000,,,,,,3640000000,,,,,116000000,34624000,,,19.43937,29.84867,12.30811,,,35146000000,,,,,29574000000,29574000000,,,17392000000,,1654000000,,,,,,,,,,,,,,,9052000000,44000000,,,11987000000,-1040000000,-116000000,-26587000000,,1716000000,4033000000,-393000000,3640000000,,,,,1040000000,,,1750624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000084509
2011-12-31,,,,,4663000000,2685000000,2685000000,2685000000,4700000000,3046987000,2708987000,20414000000,12509000000,9740000000,,33577000000,,,,,,,,,,,21068000000,,-26145000000,,,,,,2685000000,,,,,37000000,13013000,,,14.16335,35.17049,8.15539,,,33577000000,,,,,32923000000,32923000000,,,20414000000,,2769000000,,,,,,,,,,,,,,,9120000000,300000000,,,11063000000,-933000000,-37000000,-25175000000,,1640000000,3023000000,-338000000,2685000000,,,,,933000000,,,1653013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000084509
2012-12-31,,,,,3743000000,2147000000,2147000000,2147000000,3998000000,2538938000,2308938000,19700000000,10995000000,8796000000,,32600000000,,,,,,,,,,,21605000000,,-26658000000,,,,,,2147000000,,,,,255000000,93062000,,,12.19417,36.49479,6.99462,,,32600000000,,,,,30695000000,30695000000,,,19700000000,,2199000000,,,,,,,,,,,,,,,9012000000,-101000000,,,10373000000,-915000000,-255000000,-25488000000,,1366000000,2377000000,-230000000,2147000000,,,,,915000000,,,1459062000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000084509
2013-12-31,,,,,4889000000,2669000000,2669000000,2669000000,4869000000,2977768460,2656768460,16416000000,11544000000,9502000000,,33878000000,,,,,,,,,,,22334000000,,-26947000000,,,,,,2669000000,,,,,-20000000,-7768460,,,17.48569,38.8423,9.54578,,,33878000000,,,,,27960000000,27960000000,,,16416000000,,2042000000,,,,,,,,,,,,,,,9654000000,489000000,,36000000,10420000000,-926000000,-16000000,-26005000000,,1899000000,2990000000,-321000000,2669000000,,,,,1021000000,,,1891231540,,,,,220000000,-321000000,,,,,,,,,,,,,,,,,,,,,,,5000084509
2014-12-31,,,,,5279000000,2907000000,2907000000,2907000000,5486000000,3497987500,3038987500,18101000000,11542000000,9766000000,,34452000000,,,,,,,,,,,22910000000,-10007000000,-27397000000,,,,,,2907000000,,,,,207000000,75012500,,,17.80859,36.23792,9.8067,,,34452000000,,19345000000,1945000000,1788000000,6565000000,29643000000,,,6698000000,11403000000,1776000000,,,,,,,,,,,,,,,9953000000,901000000,304000000,75000000,1256000000,-890000000,-282000000,-14661000000,,1913000000,3366000000,-459000000,2907000000,,,,,968000000,,,1988012500,,,,95000000,105000000,-459000000,,,,,,1688000000,1688000000,,225000000,225000000,,1913000000,,,,,,,,,,,5000084509
2015-12-31,,,,,6123000000,3242000000,3242000000,3242000000,6147000000,3814894660,3256894660,17055000000,11059000000,9227000000,,34156000000,,,,,,,,,,,23097000000,-9886000000,-26201000000,,,,,,3242000000,,,,,24000000,9105340,,,21.77918,37.93892,11.53162,,,34156000000,,18424000000,2111000000,1502000000,6077000000,28114000000,,,6232000000,10823000000,1832000000,,,,,,,,,,,,,,,11208000000,825000000,61000000,74000000,1168000000,-849000000,-98000000,-15267000000,,2323000000,3800000000,-558000000,3242000000,,,,,849000000,,,2332105340,,,,104000000,280000000,-558000000,,,,,,1481000000,1481000000,,842000000,842000000,,2323000000,,,,,,,,,,,5000084509
2016-12-31,,,,,6370000000,3988000000,3988000000,3988000000,6441000000,4538023230,4038023230,16053000000,10904000000,9481000000,,48419000000,,,,,,,,,,,37515000000,-10025000000,-40626000000,,,,,,3988000000,,,,,71000000,20976770,,,23.63023,29.54474,14.79393,,,48419000000,,17816000000,2142000000,1314000000,5685000000,26957000000,,,5920000000,10133000000,1423000000,,,,,,,,,,,,,,,10952000000,1487000000,288000000,203000000,926000000,-853000000,-274000000,-29382000000,,1882000000,4488000000,-500000000,3988000000,,,,,951000000,,,1902976770,,,,300000000,259000000,-500000000,,,,,,1026000000,1026000000,,856000000,856000000,,1882000000,,,,,,,,,,,5000084509
2017-12-31,,,,,5516000000,3024000000,3024000000,3024000000,5574000000,3743957580,3062957580,15709000000,10232000000,8848000000,,39132000000,,,,,,,,,,,28900000000,-10327000000,-32232000000,,,,,,3024000000,,,,,58000000,19042420,,,21.26364,32.83176,11.65722,,,39132000000,,17007000000,2101000000,1378000000,5455000000,25941000000,,,6314000000,9395000000,1384000000,,,,,,,,,,,,,,,11588000000,864000000,82000000,88000000,899000000,-851000000,-146000000,-20803000000,,1811000000,3705000000,-681000000,3024000000,,,403005060,,969000000,,,1830042420,,,,339000000,276000000,-681000000,,,,,,675000000,675000000,,1136000000,1136000000,,1811000000,,,,,,,,,,,5000084509
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000084509
2018-12-31,,,,,5297000000,3027000000,3026000000,3026000000,5298000000,3820721160,3026721160,14611000000,8870000000,7571000000,,27831000000,,,,,,,,,,,18961000000,-10629000000,-21235000000,,-1000000,,,,3026000000,,,,,1000000,278840,,,22.55866,27.88371,12.88702,,,27831000000,,15568000000,1596000000,1107000000,5210000000,23481000000,,,5219000000,9392000000,1299000000,,,,,,,,,,,,,,,11691000000,38000000,314000000,15000000,1001000000,-904000000,-16000000,-9603000000,,1477000000,3820000000,-793000000,3027000000,-1000000,,,,989000000,,,1477278840,,,,428000000,284000000,-793000000,,,,,,870000000,870000000,,607000000,607000000,,1477000000,,,,,,,,,,,5000084509
