Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,4542204000,3750753000,3750753000,3750753000,4694071000,3889745580,3877930580,7025715000,5445395000,5249237000,,7908461000,,,,,,,,,,,2463066000,,-3170099000,,,2500000000,1.5003,1.5003,3750753000,2500000000,1.5003,1.5003,,151867000,24689420,,,36.42181,17.16427,30.07553,,,7908461000,,5816548000,6426913000,184612000,43037000,12471110000,,,6540267000,485448000,196158000,,,,,,,,,,,,,,,739769000,137441000,,,1562211000,,-143842000,-3026257000,,779636000,3762568000,-11815000,3750753000,,0,0,,48546000,,,804325420,1.55117,1.55117,,,,,,,,,,,,,,,,,,,,,,,,,,,4296757902
2011-12-31,,,,,2947808000,2220585000,2220585000,2220585000,3399604000,2579741040,2566495040,8434665000,5394175000,4577089000,,8147158000,,,,,,,,,,,2752983000,,-4382264000,,,2500000000,0.88823,0.88823,2220585000,2500000000,0.88823,0.88823,,451796000,105885960,,,21.31638,24.22061,16.05764,,,8147158000,,7454331000,6276401000,44447000,53661000,13828840000,,,7297676000,1136989000,817086000,,,,,,,,,,,,,,,801067000,308938000,,,1540435000,,-437173000,-3945091000,,713977000,2233831000,-13246000,2220585000,,0,0,,61194000,,,819862960,1.0266,1.0266,,,,,,,,,,,,,,,,,,,,,,,,,,,4296757902
2012-12-31,,,,,4029064000,3122904000,3122904000,3122904000,4114447000,3197961930,3193444930,7901565000,7102623000,5294913000,,9475662000,,,,,,,,,,,2373039000,,-3638888000,,,2500000000,1.24916,1.24916,3122904000,2500000000,1.24916,1.24916,,85383000,14842080,,,26.85293,22.37847,20.81355,,,9475662000,,8729428000,6132395000,67713000,74652000,15004188000,,,6279263000,1622302000,1807710000,,,,,,,,,,,,,,,883660000,-27505000,,,1450092000,,-66323000,-3572565000,,901643000,3127421000,-4517000,3122904000,,,,,63114000,,,916485080,1.27738,1.27738,,,,,,,,,,,,,,,,,,,,,,,,,,,4296757902
2013-12-31,,,,,4371936000,3264229000,3264229000,3264229000,4415234000,3307630000,3307527000,6677766000,7963471000,6084101000,,11650656000,,,,,,,,,,,3687185000,,-5399350000,,,2500000000,1.30569,1.30569,3264229000,2500000000,1.30569,1.30569,,43298000,0,,,29.86043,25.33441,22.29476,,,11650656000,,9600863000,4833400000,110205000,96769000,14641237000,,,5605766000,1072000000,1879370000,,,,,,,,,,,,,,,1050953000,14327000,,,2528226000,,,-4725253000,,1107604000,3264332000,-103000,3264229000,,,,,87364000,,,1107604000,1.32301,1.32301,,,17318000,-103000,,,,,,730902000,730902000,,376702000,376702000,,1107604000,,,,,,,,,,,4296757902
2014-12-31,,,,,5324569000,4110255000,4110255000,4110255000,5379289000,4165133000,4164975000,9626667000,8970599000,7386774000,,13702838000,,,,,,,,,,,4732239000,,-6794444000,,,2500000000,1.6441,1.6441,4110255000,2500000000,1.6441,1.6441,,54720000,0,,,28.63092,22.8029,22.10139,,,13702838000,,12900818000,5372246000,163777000,160425000,18597266000,,,7546016000,2080651000,1583825000,,,,,,,,,,,,,,,1297870000,10803000,1469586000,,1880592000,,,-6794444000,,1214156000,4110413000,-158000,4110255000,,,,,210055000,,,1214156000,1.66599,1.66599,,,20825000,-158000,,,,,,1716676000,1716676000,,-502520000,-502520000,,1214156000,,,,,,,,,,,4296757902
2015-12-31,,,,,6887983000,5377791000,5377791000,5377791000,6936717000,5426708000,5426525000,11626986000,11025129000,9477858000,,16173765000,,,,,,,,,,,5148636000,,-7738511000,,,5000000000,1.07556,1.07556,5377791000,5000000000,1.07556,1.07556,,48734000,0,,,30.40768,21.92237,23.74079,,,16173765000,,16913431000,5240871000,250006000,247807000,22652115000,,,8700897000,2926089000,1547271000,,,,,,,,,,,,,,,1561382000,6419000,1040436000,,2461931000,,,-7738511000,,1510009000,5377974000,-183000,5377791000,,,,,284626000,,,1510009000,1.08531,1.08531,,,28025000,-183000,,,,,,927367000,927367000,,582642000,582642000,,1510009000,,,,,,,,,,,4296757902
2016-12-31,,,,,9039463000,6884924000,6884924000,6884924000,9092623000,6938295000,6938084000,13571301000,14674566000,11098314000,,21478909000,,,,,,,,,,,6804343000,,-8863194000,,,5100000000,1.34999,1.34999,6884924000,5100000000,1.34999,1.34999,,53160000,0,,,32.00278,23.83248,24.37498,,,21478909000,,22087279000,5520988000,422809000,214791000,28245867000,,,10058576000,3512725000,3576252000,,,,,,,,,,,,,,,1874407000,32901000,1615777000,,3249501000,,,-8863194000,,2154328000,6885135000,-211000,6884924000,,,,,320419000,,,2154328000,1.36041,1.36041,,,21914000,-211000,,,,,,2061503000,2061503000,,92825000,92825000,,2154328000,,,,,,,,,,,4296757902
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296757902
2017-12-31,,,,,11515871000,8884119000,8884119000,8884119000,11516590000,8884886700,8884673700,18990284000,18114337000,14620993000,,24331049000,,,,,,,,,,,6216712000,,-9321834000,,,5600000000,1.58645,1.58645,8884119000,5600000000,1.58645,1.58645,,719000,164300,,,31.03622,22.85141,23.94343,,,24331049000,,29559462000,6250242000,1014782000,280135000,37104621000,,,12605985000,6384299000,3493344000,,,,-74696000,,,,,,,,,,,2406518000,7749000,,,3758281000,-266586000,-719000,-8955139000,,2631539000,8884332000,-213000,8884119000,,,,,266586000,,,2631703300,1.58655,1.58655,74696000,,20359000,-213000,,,,,,2601014000,2601014000,,30525000,30525000,,2631539000,,,,,,,,,,,4296757902
2018-12-31,,,,,11876332000,9343637000,9343637000,9343637000,11877446000,9344996480,9344513480,32269251000,23865457000,18639768000,,31497856000,,,,,,,,,,,7632399000,-3175068000,-14395835000,,,6100000000,1.53174,1.53174,9343637000,6100000000,1.53174,1.53174,,1114000,237520,,,21.15684,21.3215,16.64503,,,31497856000,,43353615000,1108458000,1262139000,10410496000,56134708000,,,20535591000,11733660000,5225689000,,,,-97869000,,,,,,,,,,,3863598000,4808000,256252000,,3496882000,-263335000,-1114000,-10858449000,,2532212000,9344120000,-483000,9343637000,,,,,263335000,,,2532449520,1.53189,1.53189,97869000,,46756000,-483000,,,,,,2721984000,2721984000,,-189772000,-189772000,,2532212000,,,,,,,,,,,4296757902
