Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Efficiency Ratio,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes,Net Interest Margin,ROAA,ROAE,Liquidity Coverage Ratio
2010-12-31,9.62,15.3,,,,,0.4313849394418115,1.1991583261955328,,0.42574437953177957,0.010482716588947118,0.8339182392808918,,0.18784206959875863,0.036811400114674764,5.258626699198327,5.258626699198327,2.64615,1120601186196.9805,459527318475.9166,216923076923.07693,11746944644.140905,41250898634.0762,2248382458.6628323,-0.07452393442076953,0.002006407352015429,0.05450505402579296,
2011-12-31,9.62,14.26,,,,,0.6344545372785323,1.1162418022157174,,0.43889940960231705,0.05978418407250015,0.8958632421891208,,0.16986421457519296,0.03909563891187269,3.3655022183140813,3.3655022183140813,5.0999,1150150071890.726,485064701653.4867,151332674335.01077,68760783608.91444,44965851905.10424,4540797987.0596695,-0.07093374724287231,0.003948004784797408,0.10098325272792677,5.58029463243874
2012-12-31,11.97,16.96,,,,,0.6252428327544592,1.141301044903714,,0.44431463157998957,0.04869675429391853,0.8761930118835255,,0.1718503392715151,0.045985845224867206,3.154725225477564,3.154725225477564,4.05235,1046507907979.8706,443596333572.96906,151819734004.31345,50961538461.53846,48124550682.9619,2843278217.109993,-0.0814896413198128,0.0027169199539051002,0.05908165742348701,
2013-12-31,11.72,16.46,0.0418899593834541,0.27376710219524,0.6124460614265166,,0.6060772469339191,1.0601042447638342,0.9021638564979502,0.48500204537344266,0.05207723544529495,0.9433034580696128,,0.13039192022320928,0.04372075903735907,3.1373635671376596,2.021236991285219,4.90888,971708303378.8641,450675772825.30554,133287203450.75485,50603882099.2092,42483824586.62833,2812724658.519051,-0.09077896786757546,0.0028946183219166997,0.06620695490312209,
2014-12-31,12.38,15.53,,,,,0.6799686066167593,1.0051567093676885,,0.6206537137423236,0.04187138412617072,0.9948697458618841,,0.08284089433991398,0.04356144323581839,2.814545029604238,2.814545029604238,3.95898,1059181344356.578,628748202731.8475,129861610352.26456,44349388928.82818,46139468008.626884,2458662832.4946084,-0.09746421775461239,0.0023212860060221083,0.05328762854471798,
2015-12-31,14.75,17.45,,,,,0.5812308549150654,1.0039438209651403,0.9147057390975484,0.7291135062528659,0.051178184560196495,0.9960716716585308,,0.09433235876657452,0.04758299817057339,2.87882589061716,1.8081828064893795,9.64142,903336628324.946,627295111430.6255,123741912293.31416,46231128684.39971,42983465132.99784,4075305535.5859094,-0.09014291728146753,0.004511391886259206,0.09481100518481352,14.258869179600888
2016-12-31,16.63,19.68,0.030882254701690114,0.29475721523310755,0.4567911152169984,,0.6314181584306999,1.0157756448839983,0.8875286985543498,0.697742201567231,0.055618337177146336,0.9844693609622822,,0.10846652569398672,0.058920979172410695,2.4191553029542305,1.6060691261823952,9.52877,759418583752.6959,498657440690.15094,108246764917.32567,42237598849.74838,44745686556.43422,3850647016.534867,-0.08181830788645283,0.005070519867326327,0.0860562729700962,
2017-12-31,16.37,19.14,0.02907002849494862,0.26822313313134916,0.4235210094036424,,0.5803043110735419,0.9963841004474351,0.870939266761472,0.7245699350347444,0.06003195401646861,1.003629021730617,,0.09344304527449257,0.05956635185342749,2.2230290044835934,1.3424393921358568,11.13154,760438533429.1876,518170381020.8483,100695542774.98203,45650611071.17182,45296549245.14738,4481488138.030194,-0.08102316339054373,0.005893294383467106,0.0989366345276356,19.89815902859381
2018-12-31,16.18,18.44,0.017722859723774777,0.4246808510638298,0.29580617293646433,,0.6180233447168562,0.9984051036682615,0.8659460972246106,0.7094168386959423,0.09064969617713042,1.0015974440894568,,0.08849644318681442,0.05741857659831122,2.6206510641639835,1.534712950600801,16.70811,797115384615.3846,533017613227.8936,119945183321.35155,72258267433.50108,45769230769.23077,4323328540.61826,-0.0015876285552077734,0.0054237173489059,0.09445927903871829,2.836396345550108
2019-12-31,16.7,19.09,0.017773847863650008,0.4189867640346874,0.289107106325206,,0.5998188770376334,1.0041131932396568,0.8709284557142365,0.7270610698409857,0.09906206265475294,0.9959036558155501,,0.09035777084006172,0.06029645279362687,2.5409250683479327,1.5493499972102884,16.80256,801351545650.6111,547500898634.0762,122774083393.24226,79383537023.72394,48318655643.422,4384435657.800144,-0.0016854345649825518,0.005471301180607888,0.09074001748219235,13.789884483296909
2020-12-31,17.31,20.09,0.02218373523899092,0.43133303478131063,0.35098925636473455,,0.6612153195046763,0.8697705528251956,0.7898697182074621,0.77918693734011,0.14558267317489532,1.1497285079976463,,0.09114294097250007,0.058293457096369794,1.8157841755586874,1.2968501198821312,10.9481,842267253774.2631,618026599568.6556,89152588066.13947,122619518332.13515,49098670021.567215,2303199137.311287,0.02375284402123536,0.0027345229521751886,0.046909603382323334,2.3542270531400966
2021-12-31,18.09,21.02,0.019077660236858824,0.43687872763419483,0.32171074594755,,0.6346981679847833,0.8933922561319385,0.8368565522190015,0.7827166437107465,0.13677427493193453,1.119329155962952,,0.08211586372189343,0.05667882559471875,2.0349234022033458,1.308486961682555,22.62006,854861610352.2645,631189791516.8943,98597232207.04529,116923076923.07692,48452552120.77642,4407800143.781452,0.0338020073396118,0.005156156377130002,0.09097147520308617,
