Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Efficiency Ratio,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes,Net Interest Margin,ROAA,ROAE,Liquidity Coverage Ratio
2010-12-31,10.5,13.3,0.042900421696834994,0.6281050390347764,0.466275957857651,,0.5230503372540275,0.9387961929381352,0.7781466032156356,0.7340144537440659,0.047068417666820454,1.0651939233693697,0.4449734312129496,0.17212608760632386,0.09590754615219665,2.171279514888716,1.0683627494156307,27.40582,307786000000.0,204252000000.0,64094000000.0,14487000000.0,29519000000.0,3265000000.0,0.11410128934456959,0.010608019857953253,0.1106067278701853,1.7494263977780462
2011-12-31,10.8,13.3,0.05161198084209021,0.4388734995383195,0.45862028371299074,,0.5248636339564687,0.8882430647291942,0.7029733417069104,0.75417123967806,0.04104997618501596,1.1258179654967282,0.45825128003150845,0.2082017628968429,0.09989944784518497,1.8371004767790924,0.9404026134557655,37.35264,340122000000.0,230885000000.0,62421000000.0,13962000000.0,33978000000.0,4788000000.0,0.09756316531999487,0.014077301674105175,0.14091470951792337,
2012-12-31,10.8,13.1,0.044445638497463386,0.44569816643159377,0.3679675880814401,,0.5211323763955343,0.8784909082882861,0.7023392446515212,0.7914164207878497,0.02332028655805344,1.1383157077270962,0.3137403999695841,0.21061734326207063,0.11020898390583714,1.328734806913175,0.6542899635878763,41.78375,353855000000.0,249183000000.0,51818000000.0,8252000000.0,38998000000.0,5490000000.0,0.10432221468050033,0.015514829520566334,0.1407764500743628,
2013-12-31,11.2,13.2,0.0050545199481369695,3.5744322960470982,0.13229392163062778,,0.5301888739808029,0.8812084403123724,0.7064698633847468,0.8117575284601187,0.02328711805088168,1.1348052903868218,0.30704868154158216,0.21936921221577876,0.11294128635435868,1.1591710651132245,0.48765597256342275,45.19333,364021000000.0,262123000000.0,47657000000.0,8477000000.0,41113000000.0,5732000000.0,0.10617689406109068,0.015746344304312113,0.13942062121470095,37.675555555555555
2014-12-31,14.5,16.3,0.03226535297416593,0.5050643991496812,0.2768232940040019,,0.5373890365615126,0.8623400876445269,0.7265158294221049,0.7874474307199555,0.026467658230835543,1.1596352927665579,0.35640450941692037,0.2510204233732228,0.10801457783165934,1.429494698590124,0.7419673865544286,45.65751,402529000000.0,282733000000.0,62153000000.0,10654000000.0,43479000000.0,5908000000.0,0.08795003396482753,0.01467720338161971,0.13588169001126982,4.893890675241158
2015-12-31,14.7,16.2,0.028131217677660254,0.5264377214499864,0.24280852355249183,,0.5440203055790573,0.8554793608521971,0.7211517976031957,0.7995273100856485,0.02642389647578659,1.1689352727385927,0.39986368691035623,0.2502933486309212,0.10935325812546076,1.299668335826234,0.6953675402657649,45.21851,421853000000.0,300400000000.0,59955000000.0,11147000000.0,46131000000.0,5933000000.0,0.08816074642765309,0.014064140826306795,0.12861199627148773,22.6105476673428
2016-12-31,14.2,16.0,0.024973737861767816,0.5588450828081489,0.2248720876146983,,0.5500572628364192,0.8051465973280731,0.7426790997937774,0.839273978719028,0.035215847019041895,1.2420098443172454,1.1247582897658097,0.24503098904844337,0.10605788808065225,0.9997462894836991,0.7045329612245761,42.55368,445964000000.0,334590000000.0,47286000000.0,15705000000.0,47298000000.0,5944000000.0,0.08937695550433387,0.013328430097496659,0.12567127574104614,3.4455901711276877
2017-12-31,10.8,12.9,0.02325340902607406,0.6019015488422021,0.21300978792822187,,0.5894824169239987,0.7963567242198638,0.7478305948763734,0.8407142857142857,0.04221495974374513,1.2557186617336993,1.171401117050027,0.24348324820361875,0.10613799671024153,0.9973491027732463,0.6578099510603589,34.87383,462040000000.0,347215000000.0,48910000000.0,19505000000.0,49040000000.0,5343000000.0,0.08955121204564412,0.011563933858540387,0.10895187601957586,5.132894736842105
2018-12-31,10.7,12.6,0.021359087897911508,0.64854717597127,0.19790707244899958,,0.5534390124772435,0.818690209132354,0.7631927056950575,0.8297805906159555,0.04590114127016051,1.2214632456149654,1.517292594950138,0.2399898154368878,0.1091823678681313,1.0872053146250171,0.8101275745164515,41.94645,467374000000.0,345475000000.0,55479000000.0,21453000000.0,51029000000.0,7124000000.0,0.08399673225335466,0.015242610842708408,0.13960689019969036,11.012833675564682
2019-12-31,10.7,12.7,0.021131231805256296,0.6424804219274413,0.19819489711299249,,0.5587117073810253,0.8070436233822212,0.7911393804087137,0.8159107970954048,0.0452237064667579,1.2390903924240453,0.9444421026008515,0.2474900388756343,0.10466346134437837,1.2062561471853124,0.7473241663934584,37.63004,495426000000.0,361916000000.0,62548000000.0,22405000000.0,51853000000.0,6946000000.0,0.06667079648758731,0.014020257313907627,0.13395560526874048,23.534663865546218
2020-12-31,11.3,13.4,0.022176166499276135,1.1078461072402301,0.26209624258404746,,0.5756049255145096,0.6756939758475463,0.725227447239221,0.8581497973283281,0.1129796625775178,1.4799599163891692,5.3187149413564505,0.24704597358752856,0.09585578754479558,0.9761559468876542,0.7531217628778605,31.13881,553905000000.0,429770000000.0,51829000000.0,62580000000.0,53095000000.0,4985000000.0,0.07360952225309146,0.00899973822225833,0.09388831340050852,1.5576851275668948
2021-12-31,11.6,13.4,0.017825323368415656,1.029126213592233,0.2055063913470993,,0.6041987588574447,0.6715970557990542,0.7042183111407353,0.8798474436980821,0.050420036142644835,1.488988064145424,2.450406917599186,0.3049465884273763,0.09579545216681436,0.7784515095232892,0.561600932299064,56.38763,573284000000.0,456083000000.0,42751000000.0,28905000000.0,54918000000.0,7985000000.0,0.06281129849702902,0.013928524082304756,0.14539859426781748,
