Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Efficiency Ratio,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes,Net Interest Margin,ROAA,ROAE,Liquidity Coverage Ratio
2010-12-31,11.24,15.77,0.05961571179447918,0.7470792829751182,0.429138480950545,,0.7540192342587552,0.8892798115653732,0.7117059073859644,0.496120856637408,0.04787256353345763,1.1245054559821046,0.35512460656161876,0.14925721077535564,0.10077579275811964,3.3023378079983177,1.9646656268620097,-4.76708,2264909000000.0,1010430000000.0,753752000000.0,108427000000.0,228248000000.0,-2238000000.0,0.031418789460238676,-0.0009881191694677358,-0.009805124250814904,
2011-12-31,12.4,16.75,0.07580112286763119,0.4811913341974447,0.45193197769675053,,0.8589680484516447,0.8638737475085694,0.6717777900393112,0.5440078569942784,0.056411181346011315,1.1575765589404954,0.4793304651144228,0.14627020740744917,0.10807704483604394,2.706754859822426,1.617833038535252,0.12682,2129046000000.0,1033041000000.0,622827000000.0,120102000000.0,230101000000.0,1446000000.0,0.028576860894710746,0.0006791774344001961,0.006284196939604783,9.825901988055305
2012-12-31,12.89,16.31,0.07590279560132582,0.3508983252546948,0.39283664477793345,,0.865109079127367,0.7994853704238184,0.6560821380651267,0.56018799625751,0.05011461673304754,1.2508046263184103,0.34183771104046423,0.16304761956475505,0.10722117092780277,2.530322085112848,1.16302182683705,4.80488,2209974000000.0,1105261000000.0,599575000000.0,110752000000.0,236956000000.0,4188000000.0,0.026579697966061754,0.001895044919080496,0.01767416735596482,
2013-12-31,12.2,15.1,0.08328081419212632,0.22544758356618028,0.4071255130326407,,0.7781925299633469,0.8137484130295523,0.6593094969850912,0.5986725417578632,0.06246667297729648,1.2288810447900484,0.5379734130804367,0.15409273676634766,0.11068258023577338,2.122092098760126,1.0730128714786085,18.32061,2102273000000.0,1119271000000.0,493779000000.0,131322000000.0,232685000000.0,11431000000.0,0.03756063350316866,0.005437447943249997,0.04912650149343533,5.85396514064102
2014-12-31,13.4,16.5,0.061989514301825185,0.2639054120833867,0.283631315433871,,0.8808065755466039,0.7748182201663009,0.6422208240685794,0.601234885654059,0.06585258304213665,1.2906253027779444,0.5962125025274361,0.18078158870324737,0.11568879381373738,1.9533661093107597,0.872444767549318,8.6553,2104534000000.0,1118936000000.0,475588000000.0,138589000000.0,243471000000.0,5520000000.0,0.035651782290463355,0.002622908444339697,0.02267210468597903,13.410973485581575
2015-12-31,12.9,15.7,0.03552687174673322,0.3839081181159193,0.17215117731559554,,0.6944735731935153,0.7389787840392096,0.6390480255316519,0.6341041390045394,0.07431514531403678,1.3532188225135038,0.7873599849794208,0.1897544498474318,0.11946908226370817,1.7142628505402535,0.9242239710199238,29.14133,2144287000000.0,1197259000000.0,439153000000.0,159353000000.0,256176000000.0,15910000000.0,0.03377665013244813,0.007419715737678772,0.06210573980388483,7.459997191142737
2016-12-31,,,,,,,0.6580924959080536,0.717452301230675,0.6429916236694387,0.6560967639884446,0.06751987027819532,1.3938208829836625,0.7606147192833423,0.19685457529408376,0.12165760920483697,1.5441988016303838,0.814526944533143,31.61173,2188067000000.0,1260934000000.0,411058000000.0,147738000000.0,266195000000.0,17822000000.0,0.03383694796923973,0.008145088792984858,0.0669509194387573,
2017-12-31,13.0,14.8,0.026448920682061044,0.419478527607362,0.13164711431202414,,0.6257259601037578,0.7073876804538981,0.6604362583950915,0.6501925437220221,0.06901264841747931,1.413651986925113,0.7513637600164176,0.19293505181844564,0.11710591723602226,1.6162959580154672,0.6857972793902959,32.25308,2281234000000.0,1309545000000.0,431787000000.0,157434000000.0,267146000000.0,20185000000.0,0.03342704706244545,0.008848281237260185,0.07555793461253398,20.739560005269396
2018-12-31,13.4,15.1,0.008771827921786471,1.1559113893570914,0.06749081315367945,,0.5839815425181278,0.6784728797315335,0.6911658255373239,0.6612521072840949,0.07534655874881663,1.47389826457867,0.8562919629109409,0.1876201684683885,0.11268813386411677,1.6454122302836145,0.8645698671440686,39.98263,2354507000000.0,1381476000000.0,436569000000.0,177404000000.0,265325000000.0,28147000000.0,0.028292259858016987,0.011954519566091755,0.1060849901064732,8.379971658006614
2019-12-31,13.0,14.7,0.015332114465145319,0.624486006101605,0.09249650692949662,,0.6016833983604402,0.6788458067065652,0.7093510398291613,0.6614223501096452,0.06637418095304219,1.473088571985914,0.8534015096691722,0.19399411440631137,0.10879268914443616,1.614580265095729,0.817952494241154,36.49559,2434079000000.0,1434803000000.0,427557000000.0,161560000000.0,264810000000.0,27430000000.0,0.024369622154268723,0.011269149440096233,0.10358370152184586,
