Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Efficiency Ratio,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes,Net Interest Margin,ROAA,ROAE,Liquidity Coverage Ratio
2010-12-31,,12.38,0.025800580165550896,0.6049179145632715,0.3059120082498911,,0.7682560077942684,1.241218877958163,0.6630622748311703,0.5943752480795291,0.05005183119004422,0.8056596767566294,0.21381645897391852,0.15631969145427443,0.09210093021191555,2.5416445938199317,,19.01041,210380803428.0432,113528368310.96802,49247586034.014084,10529944458.806295,19376267694.45293,2240002193.4462957,0.0006947408887543915,0.01064736970743838,0.11560545244157455,54.40962889802791
2011-12-31,,11.41,0.02331651985141064,0.5738925756023694,0.28970228148700505,9.552717001812749,0.5750043597280065,1.199656704734536,0.6785975164353543,0.6007766267932071,0.06120290612269339,0.8335718010439356,0.2737676434320245,0.15970047277444416,0.0846977811511771,2.639477070912751,,20.48921,225644360884.58557,124080069406.90779,50444568478.609985,13810090636.334438,19111576696.199856,2563694546.935834,0.006409066672525437,0.011361660166846064,0.1341435396821864,
2012-12-31,,,0.024641875183336343,0.572442868239238,0.2917009250493262,6.203101550775392,0.6423957309642829,1.1494526096619093,0.6879789098018311,0.6112788730641332,0.05923941401766204,0.8699793202384671,1.9326753717055603,0.15722345985499242,0.08648244908473156,2.3270945189330563,1.9726699158585177,15.86716,238881361973.47498,133394691859.96413,48075550907.53841,14151191903.049673,20659045224.162376,1952095916.2730215,-0.0005421761692200898,0.008171821778585553,0.09449110039170115,17.696267843778042
2013-12-31,11.29,13.43,0.022757948791186165,0.5384408496945188,0.25694358553497604,0.8623500851480115,0.7735858900771729,1.1362852231395384,0.658607578733273,0.6191232008703024,0.07252149730351759,0.8800607273911523,2.05989936673529,0.14336404869954406,0.08846445783402877,2.2066308738967577,1.808659405225115,14.34876,243856825143.16153,137621282696.05884,47602901616.0999,17684862087.06415,21572661825.417343,1610098470.0712087,0.008887990064012195,0.006602638532368183,0.07463605943028126,22.36398443900472
2014-12-31,11.15,13.05,0.021086013357504124,0.5404936243786471,0.24423793244396547,-11.901426159428096,0.7796256495819106,1.1389469404351757,0.6320391109390723,0.6167273390404193,0.07475504154163973,0.8780040267880379,1.8540311924509347,0.13251038089838726,0.08633791860361766,2.1775371924279727,1.7105318207699336,16.49377,264797383531.91858,149208131418.76807,49782974939.87607,19794939406.046078,22862054945.829712,1723117357.210563,0.02031223027604623,0.006507305073136643,0.0753701870323288,
2015-12-31,,,,,,-20.192464524547383,0.7725136843062573,1.1263883505192778,0.6045822720961691,0.6318887312124576,0.07199507967662694,0.8877932726656741,2.5880465490022866,0.1353620329725539,0.08322715208372071,2.139248963712467,1.8050033633644735,20.40256,290277551643.90967,168157330419.18326,51682059959.42124,20898555458.93947,24158973937.157764,1916099112.437624,0.028455648415852467,0.006600920744943267,0.07931210644217648,
2016-12-31,13.19,15.0,0.013728876792016058,0.6700332065618436,0.18914343045053025,-51.19047619047619,0.7637116639454776,1.1028990215950454,0.586742057642901,0.6324060841917637,0.060430098616680264,0.9067013211724227,1.7318272402630441,0.14523788905914867,0.07862331309655923,2.3851823312460314,1.9413720120330322,24.20593,309965550359.1768,180612035753.17462,58128130165.370186,18731248775.97863,24370518515.036858,2212967184.4766674,0.03453799970404051,0.007139397206923031,0.09080509235415915,22.817517126735456
2017-12-31,13.32,14.78,0.006491663317225874,1.2947454360946788,0.1247810005009577,-12.64524233225165,0.7670972244984761,1.108132824969568,0.5742528575644381,0.6251694896066795,0.0601408441083409,0.902418895521358,1.9204623722547884,0.15741667054025668,0.07698499547939378,2.509233712682103,2.1024555519265755,24.57956,333956629299.74225,192706606973.59247,64511519509.92143,20084433581.66279,25709649596.954243,2309482738.361026,0.037428630842275525,0.006915516973577287,0.08982941325791637,39.43462498596475
2018-12-31,13.42,14.87,0.005680233676582598,1.6058490339217568,0.12377759661307534,493.0017974835231,0.7071361897337626,1.134570890504125,0.5863132896655916,0.6155416827774545,0.04554866355566055,0.881390496062938,1.5929363112009713,,0.07773190895719415,2.7188823428561433,2.351026301149385,22.96095,360038941505.48755,204392109860.32446,76092039356.69354,16399292613.5696,27986514222.14911,2505436613.318919,0.03164288355365898,0.006958793409519933,0.08952299644862756,10.60632371135901
2019-12-31,12.34,13.9,0.00580884193403746,1.4296421095679022,0.11646378807097238,-36.14557652669442,0.752819252025066,1.1044344978997875,0.5929237715350536,0.565610132155393,0.05622044740662442,0.9054407499056014,2.1566594262477223,,0.07092063233725236,2.958561584622124,2.5628057938514694,21.27349,432750958457.6939,227409202290.58463,90801129624.84235,24329452500.137093,30690971618.37168,2853347747.408992,0.0232123145895333,0.006593509942943171,0.092970264444185,83.94085245547177
