Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Efficiency Ratio,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes,Net Interest Margin,ROAA,ROAE,Liquidity Coverage Ratio
2011-10-31,14.7,18.4,0.010304953521793668,0.7267230955259976,0.26897720851384443,,0.602010454362686,1.0043839739063183,0.9824430882006793,0.6467970345076951,0.00385920293518311,0.9956351614320688,0.12975293499211496,0.15711724576425767,0.041502717858650506,4.260689395366359,3.5440447039618257,22.35519,291343759489.8269,180619495900.39478,51518372304.88916,1124354691.7704222,12091557849.984818,2184937746.7355,0.021110337099070176,0.007499517925359211,0.18069944120047718,
2012-10-31,13.8,17.3,0.007646750438244401,0.9962506695232994,0.22097711371990988,,0.5768522226672006,0.8067282848999814,0.9842746983458968,0.7976861725437494,0.0066423478271921904,1.2395747350348334,0.31772859922178986,0.1660815740305299,0.04287402925886854,0.8730582236452034,0.38545001778726434,26.33745,298652444579.4109,228017005769.81476,11179016094.746433,1983753416.337686,12804433647.130278,2507591861.524446,0.020577674160588318,0.008396354716117799,0.19583778014941303,2.318544809228039
2013-10-31,11.6,14.6,0.006228911490670726,1.0976082740788624,0.1821089847915147,,0.5992294385909734,0.7826401492556256,0.9822568567475981,0.8289710063731796,0.005555192635286905,1.2777264250385145,0.31649012310334956,0.07013462108611428,0.04477068184901735,1.377237779897862,0.9851843537796734,27.54212,302160643789.8573,239268144549.04343,18631187367.142426,1678560583.0549653,13527938050.409962,2543273610.689341,0.02300311415341851,0.008416958538313493,0.18800157135641732,
2014-10-31,12.2,15.5,0.016299599981608348,0.3902209685002351,0.3176325259143885,,0.6369827134625459,0.7960466266944894,0.9762379645536321,0.8211106176378556,0.006493083925640451,1.2562078230924842,0.2502554575011612,0.03008172994651762,0.04487554922475856,1.5436919276008378,0.9655190933992158,27.28065,314988612207.7134,247033859702.39905,21820528393.562103,2045247494.685697,14135286972.365625,2440783480.109323,0.025101580794117433,0.007748799116902023,0.17267307589021966,7.015625
2015-10-31,12.5,15.0,0.02372384567846738,0.2485858886573385,0.39269662921348314,,0.639506351039261,0.7668883997850853,0.9705855881655062,0.8296364512647387,0.0065895547032326154,1.303970695449615,0.29517548100164365,0.06216369636678761,0.046103140668538704,1.1246722846441948,0.6404494382022472,30.7498,351737777102.9457,278360917096.8722,18237928940.176132,2317795323.413301,16216216216.216217,2725478287.27604,0.027162298953998427,0.007748608380152339,0.16807116104868913,38.64556962025316
2016-10-31,12.8,14.8,0.020717134049002436,0.2637654032132273,0.3451772324471711,,0.5966744263385434,0.7769981827234884,0.9549042454511218,0.8279125731085931,0.006981053421015364,1.2870042970948257,0.24627075710667043,0.07481295763298408,0.04681693882802075,1.1893319700068166,0.5838445807770961,35.0397,380623291831.15704,300369723656.24054,21193440631.64288,2657151533.556028,17819617370.17917,3260704524.749469,0.025842815530195438,0.008566749840931712,0.18298398091342877,8.928571428571429
2017-10-31,12.1,13.8,0.01941666294593026,0.23253808565679793,0.2763331722249074,,0.5878992628992629,0.8113011876117224,0.9686404097283184,0.823066512675276,0.0060856520139262365,1.232587866589672,0.11468578096349391,0.07561068810325795,0.05490354949191882,1.5117448042532624,0.5452553568551636,34.18671,429140601275.43274,333818706346.79626,35618736714.24233,2611600364.4093533,23561342241.117523,3581840267.2335258,0.023055775839280993,0.008346542500495343,0.15202191074593202,
2018-10-31,12.9,14.9,0.019504872196978836,0.22526113249037932,0.2551297827891137,,0.5751934507121229,0.8056050236977105,0.9688079563571684,0.8200837489949409,0.007335466982862139,1.2413030835011685,0.0924967795071062,0.0822074731325961,0.058521283740217284,1.4719113985633747,0.11676158314970095,29.58012,453309292438.5059,349996204069.2378,39047221378.68205,3325235347.707258,26528241724.87094,4011539629.517158,0.012833361851915227,0.00884945377567204,0.151217697392897,4.937993235625704
2019-10-31,12.9,15.0,0.020094357001043863,0.24382480264833206,0.2544407980413606,,0.583310945139971,0.8007646506571796,0.9768916559607339,0.7920810162913194,0.005893149827195659,1.2488063742315672,0.05544485835571342,0.10268967041331852,0.058922290225351594,1.9258738344533,0.12199822888993071,24.08562,494688733677.49774,368745824476.16156,56135742484.05709,2915274825.387185,29148193136.957184,3887792286.668691,0.0016869306609019457,0.00785906777736171,0.13338021565869668,
2020-10-31,13.6,16.1,0.02590648320099824,0.3330197554092192,0.34431646984497255,,0.6062643402166373,0.7127273364404106,0.970194834775905,0.7835562200283637,0.05656675126144986,1.4030610990653472,0.4950079599727087,0.11221218606694033,0.053477937134770795,2.35743791611994,0.1752442046945619,20.93368,584232462799.8785,433297904646.2193,73654722137.86821,33048132402.064987,31243546917.704224,2878833890.069845,0.015264113287400587,0.004927548661492221,0.09214171161976964,1.097438612413654
2021-10-31,14.1,16.2,0.006700090155463201,0.9350180505415162,0.12916228531370488,,0.5763177616787409,0.7275459705904134,0.9674060383992479,0.7842557462738389,0.041272175751447746,1.374483593371408,0.3572033723188825,0.10643166925913503,0.05449316746310955,2.2959603925692256,0.1288994041359972,42.54121,635957333738.2327,471574552080.1701,79567263893.1066,26247342848.466446,34655329486.79016,4893713938.657759,0.024751336396602555,0.007695034995338332,0.14121100595864003,
2022-10-31,13.3,15.3,0.006634548097109329,0.8904665314401623,0.13000936609473704,,0.5864058993267073,0.7412611171319949,0.9677122934980188,0.7807919267172292,0.033419987558247856,1.3490522798080773,0.32407407407407407,0.11507349005984546,0.053180542117026657,2.107869512365238,0.12538610230963912,27.27355,716365775888.2478,529587002733.0702,80302915274.8254,23940935317.339813,38096720315.82144,4739599149.71151,0.00835239966622702,0.006616171946286391,0.1244096371136486,
