Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Efficiency Ratio,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes,Net Interest Margin,ROAA,ROAE,Liquidity Coverage Ratio
2010-12-31,15.71,18.07,,,,,0.46334461977731,0.8987261934466796,,0.6645828486408014,0.10959618149018596,1.1126859407145218,0.7955019581208902,0.2972095660974083,0.12352747881365994,1.8747247079601894,0.7594275582763703,33.35018,5081352967.368488,2959830200.8927736,1176739804.7572186,556896882.0274118,627686721.021339,128401725.6797764,0.004903868221446689,0.025269200251261545,0.20456339345660812,
2011-12-31,,,,,,,0.4892629082439831,0.9554116785006392,,0.6764462907196364,0.11562835157034106,1.046669223856814,0.8887303529637657,0.22268378339440617,0.11175453468785677,1.9830952488665707,0.8188910355521138,29.65386,6039169076.955889,3628636855.1618853,1338399967.0728924,698299165.2229877,674904530.0964988,127140767.1267731,-0.02533837324904517,0.021052692101619357,0.188383336393659,30.375959699536935
2012-12-31,15.52,16.87,,,,,0.43912542714868175,0.9842043032523768,,0.6673070616541718,0.07847343374730531,1.0160492051248151,0.5743700927358977,0.2245711854963451,0.1228014033952258,1.8200359936270691,0.7074655762999197,24.31466,6641529875.737586,3887691360.750139,1484401680.779175,521183654.68444234,815589189.4318951,126833609.59675518,-0.025024889138076524,0.019097047211982836,0.15551163654474393,
2013-12-31,12.76,13.7,0.029301128849069134,1.1672602428770855,0.37186929808516894,,0.4785416317575007,1.1017960373517586,0.04642738699373975,0.613006474512838,0.16926824266705828,0.9076090003042375,2.3023710158174753,0.17732268388141545,0.10706712757699097,2.6060824256882964,1.4485569533462614,25.19167,8147056017.241831,4459483643.08512,2273238493.285489,1379037854.9486074,872281885.974923,132053005.15982743,0.007914018192678826,0.016208677696625647,0.1513879942746212,19.374718492740215
2015-12-31,,,0.06082764368011987,0.39325959678345307,0.49161486475558636,,0.5745565687798715,1.1146782329945895,0.7188340309503453,0.6302363631350055,0.09798073127703795,0.8971198776471073,1.3920507197604295,0.16489401155337244,0.11077222098769042,2.2924199035940664,1.657008867087435,18.90083,10463605368.615229,5864052241.849606,2657090740.373498,1025231705.8112603,1159076806.2202299,135267326.95495346,0.02396261389836123,0.012927410982134065,0.11670264319761744,36.69336306295448
2016-12-31,13.59,14.67,0.07842648565540426,0.29023817686074743,0.5994840309356265,,0.48254899640483756,1.1256428550189002,0.7245307675848571,0.6583884333794274,0.08384000203202634,0.8883812441408954,1.9622937723917142,0.1509728670498872,0.11382762491424867,2.030542698048663,1.6551899666796133,22.57215,11678718948.427917,6813897671.529652,2699323946.613185,979143820.3676611,1329360839.9405816,192614562.01334298,0.027441694258837107,0.016492781688120937,0.14489261021255317,8.655168250904353
2017-12-31,14.7,16.79,0.07149526570356542,0.28307407226514,0.5287934129790021,,0.5090232630493576,1.0680604819140356,0.6730018559759007,0.6908951360287962,0.10177589408577599,0.9362765657314962,4.420831632824717,0.14209963831252753,0.11585793748721188,1.7560147972626199,1.5573068859950374,22.32713,13332921756.96053,8144407929.446189,2712559633.6110935,1356970032.590353,1544724815.43982,239019894.70808998,0.040617522453410146,0.017927045479233256,0.15473299342319122,
2018-12-31,14.2,16.52,0.05502612527704405,0.8965620609877034,0.599349945220849,,0.39161799456338275,1.0261826912699414,0.7234183399169547,0.7026269965124553,0.10427323690861554,0.974485350910042,8.026174859415276,0.1300675676479742,0.11697074981417993,1.3756516697103336,1.2645841779237794,16.10253,14935197244.599768,9266396614.494663,2403237632.690631,1557341360.5630536,1746981220.3235087,250942164.2838167,0.0057824801006242784,0.016802065628865517,0.14364330959284544,1.9520616201988783
2019-12-31,15.39,17.81,0.0689653276707314,0.8423938231861966,0.7211753640326596,,0.43458227853263387,1.0523695111489513,0.673896649711977,0.744613341867966,0.098063001364299,0.9502365750868481,,0.07716065322041872,0.1254843460294777,0.9764998450912983,0.8750920772822693,14.66244,16035282443.490723,10441791459.157291,1964890461.2414267,1572467924.1329508,2012176930.8193986,233535136.59137085,-0.010325643251630063,0.014563830566400211,0.11606093530565957,4.755883332835398
2020-12-31,14.29,16.87,0.04577215068926538,1.2280633237505654,0.6291308114171476,,0.4199818924149369,1.0225902100281001,0.5573219011943072,0.7545970826618495,0.10300985017354138,0.9779088340504656,,0.07700490100248228,0.11491966066508631,0.9179731073482829,0.8127654737378026,16.0055,20239425160.051933,13517487886.191942,2135120876.1604,2084860153.3355534,2325907871.4495783,238914715.04955903,0.13822961209763118,0.011804421971485774,0.10271890730592864,24.26892787313805
2021-12-31,13.79,16.7,0.027453877568312062,2.0330844450169314,0.5546621068697037,,0.44326393366844846,0.8612176921556578,0.4790452489833785,0.7771326086489825,0.1457109810087438,1.1611466056822,,0.07138180448680714,0.09404307307581782,1.0159012591674665,0.9316423047131032,22.37267,31822388188.148487,22404510078.314133,3040262481.4317307,4636871400.936177,2992675177.82509,508408161.4326285,0.06815126469534535,0.015976430129212408,0.16988417760797928,2.5168713274065784
