Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296419629
2011-12-31,,,,,778000000,506000000,506000000,506000000,797000000,518357330,518357330,884000000,3320000000,2438000000,,5031000000,,,,,,,,,,,1711000000,-1623000000,-3371000000,,,559998320,0.90357,0.90357,506000000,559998320,0.90357,0.90357,,19000000,6642670,,,18.50618,34.96144,12.03616,,,5031000000,,3447000000,750000000,7000000,,4204000000,,,490000000,203000000,882000000,,,,-53000000,,,,,,,,,,,131000000,162000000,114000000,-19000000,86000000,,0,-1695000000,,272000000,506000000,,506000000,,0.0,0,,381000000,102000000,29000000,278642670,0.92564,0.92564,53000000,228000000,,,,,,-22000000,,,20000000,220000000,,252000000,,272000000,,,,,,57000000,60000000,,,,4296419629
2012-12-31,,,,,1024000000,643000000,643000000,643000000,1055000000,662465820,662465820,619000000,3227000000,2814000000,,4894000000,,,,,,,,,,,1667000000,-1743000000,-3457000000,,,559998320,1.14822,1.14822,643000000,559998320,1.14822,1.14822,,31000000,11534180,,,26.62507,37.20703,16.71867,,,4894000000,,3222000000,620000000,4000000,,3846000000,,,375000000,125000000,413000000,,,,-77000000,,,,,,,,,,,131000000,95000000,105000000,-24000000,115000000,,0,-1637000000,,381000000,643000000,,643000000,,0.0,0,,390000000,86000000,29000000,392534180,1.18298,1.18298,77000000,203000000,,,,,,19000000,,,75000000,269000000,,306000000,,381000000,,,,,,60000000,62000000,,,,4296419629
2013-12-31,,,,,-3468000000,-3426000000,-3426000000,-3426000000,1006000000,-517900000,-517900000,443000000,3058000000,2579000000,,4690000000,,,,,,,,,,,1632000000,-1652000000,-7679000000,,,559998320,-6.11788,-6.11788,-3426000000,559998320,-6.11788,-6.11788,,4474000000,1565900000,,,-99.05741,,-97.85775,,,4690000000,,3013000000,477000000,11000000,,3501000000,,,216000000,35000000,479000000,,,,-102000000,,,,,,,,,,,149000000,144000000,97000000,-8000000,120000000,,-4435000000,-1490000000,,-42000000,-3426000000,,-3426000000,,0.0,0,,302000000,76000000,27000000,1523900000,-0.92482,-0.92482,102000000,224000000,,,,,,3000000,,,11000000,-47000000,,-53000000,,-42000000,,,,,,70000000,73000000,,,,4296419629
2014-12-31,,,,,1268000000,865000000,865000000,865000000,1379000000,940721610,940721610,363000000,3301000000,2982000000,,4979000000,,,,,,,,,,,1678000000,-1678000000,-3392000000,,,556674150,1.55387,1.55387,865000000,557724940,1.55094,1.55094,,111000000,35278390,,,34.60699,31.78233,23.60808,,,4979000000,,3040000000,619000000,5000000,,3664000000,,,160000000,171000000,319000000,,,,-145000000,,,,,,,,,,,158000000,28000000,95000000,-10000000,389000000,,0,-1569000000,,403000000,865000000,,865000000,,0.1,16000000,,241000000,86000000,53000000,438278390,1.6899,1.68671,145000000,214000000,,,5596500,2426800,7500,224000000,,,262000000,145000000,,141000000,,403000000,52000000,3000000,-73000000,10000000,-8000000,60000000,55000000,52000000,3000000,-73000000,4296419629
2015-12-31,,,,,1263000000,840000000,833000000,833000000,1270000000,844655580,837655580,452000000,3402000000,3100000000,,4824000000,,,,,,,,,,,1422000000,-1636000000,-3259000000,,-7000000,535599730,1.55527,1.55527,833000000,538220900,1.54769,1.54769,,7000000,2344420,,,32.77115,33.49169,21.61391,,,4824000000,,3228000000,621000000,5000000,,3854000000,,,237000000,199000000,302000000,,,,-146000000,,,,,,,,,,,157000000,29000000,90000000,-7000000,101000000,,0,-1477000000,,423000000,840000000,,840000000,,0.4,143000000,,325000000,101000000,24000000,425344420,1.56396,1.55634,146000000,205000000,,,5592000,1195600,5700,162000000,,,174000000,225000000,,249000000,,423000000,48000000,3000000,-74000000,15000000,-8000000,52000000,45000000,48000000,3000000,-74000000,4296419629
2016-12-31,,,,,1534000000,1045000000,1031000000,1031000000,1546000000,1053174710,1039174710,508000000,3758000000,3389000000,,5255000000,,,,,,,,,,,1497000000,-1709000000,-3352000000,,-14000000,522093550,1.97474,1.97474,1031000000,523930720,1.96782,1.96782,,12000000,3825290,,,35.95874,31.87744,24.16784,,,5255000000,,3674000000,584000000,8000000,,4266000000,,,270000000,236000000,369000000,,,,-170000000,,,,,,,,,,,146000000,16000000,90000000,-12000000,164000000,,,-1473000000,,489000000,1045000000,,1045000000,,0.46,241000000,,353000000,98000000,23000000,492825290,1.9904,1.98342,170000000,208000000,,,5578140,1067070,5700,292000000,,,336000000,159000000,,153000000,,489000000,48000000,3000000,-68000000,16000000,-1000000,55000000,56000000,48000000,3000000,-68000000,4296419629
2017-12-31,,,,,1912000000,1652000000,1307000000,1638000000,1919000000,1325836300,1311836300,747000000,4173000000,3852000000,,5707000000,,,,,,,,,,,1534000000,-1761000000,-3474000000,,-14000000,502157440,2.60277,3.26193,1638000000,503685090,2.59488,3.25203,,7000000,2163700,,,38.86179,30.91004,26.56504,,,5707000000,,4277000000,625000000,18000000,,4920000000,,,441000000,303000000,321000000,,,,-180000000,,,,,,,,,,,158000000,11000000,109000000,-7000000,91000000,,,-1533000000,,591000000,1321000000,,1321000000,,0.64,322000000,,322000000,105000000,48000000,593163700,2.6124,2.60448,180000000,211000000,,,5480250,979820,5690,376000000,,,234000000,351000000,,357000000,,591000000,46000000,3000000,-69000000,18000000,-2000000,61000000,61000000,46000000,3000000,-69000000,4296419629
2018-12-31,,,,,2183000000,1721000000,1663000000,1692000000,2186000000,1694325240,1665325240,1226000000,4532000000,4206000000,,6128000000,,,,,,,,,,,1596000000,-1880000000,-3619000000,,-29000000,478822070,3.47311,3.53367,1692000000,480430740,3.46148,3.52184,,3000000,674760,,,37.91247,22.49198,28.88156,,,6128000000,,5057000000,672000000,29000000,,5758000000,,,785000000,435000000,326000000,,,,-189000000,,,,,,,,,,,171000000,19000000,126000000,-3000000,67000000,,,-1550000000,,491000000,1692000000,,1692000000,,0.98,471000000,,300000000,129000000,41000000,491674760,3.47796,3.46632,189000000,212000000,,,5597000,983670,0,271000000,,,361000000,123000000,,130000000,,491000000,43000000,3000000,-79000000,17000000,-16000000,68000000,53000000,43000000,3000000,-79000000,4296419629
2019-12-31,,,,,2251000000,1791000000,1718000000,1718000000,2270000000,1806117280,1733117280,1575000000,4614000000,4221000000,,6491000000,,,,,,,,,,,1877000000,-2026000000,-3847000000,,-73000000,449731450,3.82006,3.82006,1718000000,451213700,3.80751,3.80751,0,19000000,3882720,,,36.37098,20.43536,27.75893,,,6491000000,,5517000000,642000000,30000000,,6189000000,,,1155000000,412000000,393000000,,,,,,,,,,,,,,,202000000,19000000,155000000,-2000000,91000000,,-17000000,-1804000000,,460000000,1791000000,,1791000000,,1.36,617000000,,428000000,112000000,41000000,463882720,3.85367,3.84101,205000000,182000000,,,5743000,960390,132000,323000000,,,387000000,73000000,,73000000,,460000000,45000000,3000000,-72000000,19000000,-5000000,72000000,67000000,45000000,3000000,-72000000,4296419629
