Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,281000000,-320000000,-320000000,-320000000,1287000000,395900000,333900000,16794000000,12546000000,1594000000,,27548000000,,,,,,,,,,,15002000000,-6413000000,-16315000000,,,67117000000,-0.00477,-0.00477,-320000000,67117000000,-0.00477,-0.00477,0,1006000000,352100000,,,0.95774,191.81495,-1.09066,,,27548000000,,,,,29340000000,29340000000,,,16794000000,,10952000000,,,,-721000000,,,,,,,,,,,4992000000,399000000,,1333000000,3494000000,-1635000000,-567000000,-6860000000,,539000000,-258000000,-62000000,-320000000,,0.0,0,,1635000000,362000000,541000000,891100000,0.00497,0.00497,721000000,620000000,-88000000,-62000000,1900000,24100000,13400000,146000000,-360000000,,-132000000,,671000000,671000000,539000000,1078000000,1474000000,384000000,-1507000000,43000000,-467000000,173000000,-282000000,1474000000,384000000,-1507000000,8589934254
2011-12-31,,,,,-551000000,-627000000,-627000000,-627000000,1170000000,564650000,491650000,13618000000,12698000000,4629000000,,28657000000,,,,,,,,,,,15959000000,-6251000000,-21139000000,,,68470000000,-0.00916,-0.00916,-627000000,68470000000,-0.00916,-0.00916,0,1721000000,602350000,,,-2.09378,,-2.38258,,,28657000000,,,,,26316000000,26316000000,,,13618000000,,8069000000,,,,,,,,,,,,,,,4935000000,,,,2854000000,-2175000000,-145000000,-12076000000,,3000000,-554000000,-73000000,-627000000,,0.0,0,,1434000000,398000000,376000000,605350000,0.00718,0.00718,663000000,569000000,,-73000000,1700000,21700000,11800000,93000000,110000000,,293000000,,-290000000,-290000000,3000000,6000000,,,,,,,,,,,8589934254
2012-12-31,,,,,-570000000,-1427000000,-1427000000,-1427000000,1231000000,-172350000,-256350000,14460000000,9075000000,3926000000,,21948000000,,,,,,,,,,,12873000000,-5232000000,-17369000000,,,69841000000,-0.02043,-0.02043,-1427000000,69841000000,-0.02043,-0.02043,0,1801000000,630350000,,,-2.42192,,-6.06331,,,21948000000,,,,,23535000000,23535000000,,,14460000000,,5149000000,,,,-616000000,,,,,,,,,,,4731000000,,,-338000000,5038000000,-1431000000,0,-9873000000,,773000000,-1343000000,-84000000,-1427000000,,0.0,0,,2126000000,314000000,333000000,1403350000,-0.00367,-0.00367,616000000,505000000,28000000,-84000000,1600000,20500000,4400000,175000000,-50000000,,211000000,,562000000,562000000,773000000,1546000000,,360000000,,,99000000,229000000,339000000,,360000000,,8589934254
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934254
2013-12-31,,,,,415000000,-838000000,-838000000,-838000000,2058000000,265950000,229950000,13825000000,7338000000,4612000000,,39370000000,,,,,,,,,,,32032000000,-5730000000,-36229000000,,,71009000000,-0.0118,-0.0118,-838000000,71009000000,-0.0118,-0.0118,0,1643000000,575050000,,,1.96097,293.25301,-3.95974,,,39370000000,,,,,21163000000,21163000000,,,13825000000,,2726000000,,,,,,,,,,,,,,,4119000000,,,,3249000000,-1940000000,-15000000,-28433000000,,1217000000,-802000000,-36000000,-838000000,,0.0,0,,1428000000,313000000,399000000,1792050000,0.00324,0.00324,512000000,482000000,,-36000000,1500000,20000000,10400000,226000000,179000000,,465000000,,752000000,752000000,1217000000,2434000000,,351000000,,,491000000,255000000,746000000,,351000000,,8589934254
2014-12-31,,,,,1762000000,1412000000,1187000000,1187000000,3555000000,3024372870,2712372870,8551000000,10660000000,9923000000,,31603000000,,,,,,,,,,,20943000000,-4481000000,-29104000000,,-225000000,71350000000,0.01664,0.01664,1187000000,72447000000,0.01638,0.01638,0,1793000000,267627130,,,9.17183,14.92622,6.17875,,,31603000000,,17806000000,999000000,406000000,,19211000000,,,4867000000,3684000000,737000000,,,,,,,,,,,,,,,3659000000,,,,,-1935000000,-5000000,-22419000000,,263000000,1499000000,-87000000,1412000000,-225000000,0.0075,535000000,,1434000000,336000000,340000000,530627130,0.03802,0.03744,501000000,436000000,,-87000000,1400000,17600000,12600000,162000000,-216000000,,-15000000,,278000000,278000000,263000000,526000000,,277000000,,,-544000000,252000000,-292000000,,277000000,,8589934254
2015-12-31,,,,,1644000000,860000000,546000000,546000000,3332000000,1937586380,1527586380,6297000000,11318000000,10877000000,,24840000000,,,,,,,,,,,13522000000,-4573000000,-22755000000,,-314000000,71272000000,0.00766,0.00766,546000000,72340000000,0.00755,0.00755,0,1688000000,706413630,,,9.33295,41.84915,3.09963,,,24840000000,,16256000000,962000000,397000000,,17615000000,,,3342000000,2955000000,441000000,,,,,,,,,,,,,,,2334000000,51000000,255000000,,696000000,-2112000000,-669000000,-15297000000,,688000000,956000000,-96000000,860000000,-314000000,0.0225,1962000000,,1575000000,253000000,387000000,1394413630,0.02143,0.02112,537000000,368000000,-3000000,-96000000,1200000,17100000,5700000,485000000,63000000,,572000000,27000000,,116000000,688000000,1376000000,,302000000,,,307000000,233000000,540000000,,302000000,,8589934254
2016-12-31,,,,,4238000000,2413000000,2092000000,2092000000,5033000000,2985597450,2563597450,7346000000,9274000000,8682000000,,41662000000,,,,,,,,,,,32388000000,-4817000000,-36832000000,,-321000000,71234000000,0.02937,0.02937,2092000000,72024000000,0.02905,0.02905,0,795000000,323402550,,,25.4994,40.67957,12.58724,,,41662000000,,15190000000,1049000000,381000000,,16620000000,,,2588000000,4758000000,592000000,,,,-619000000,,,,,,,,,,,2170000000,575000000,1905000000,,618000000,-1761000000,-173000000,-28840000000,,1724000000,2514000000,-101000000,2413000000,-321000000,0.0255,2175000000,,1761000000,198000000,442000000,2047402550,0.03599,0.03559,619000000,365000000,-1000000,-101000000,1500000,17800000,4700000,1010000000,-158000000,,872000000,201000000,,852000000,1724000000,3448000000,,257000000,,,279000000,268000000,547000000,,257000000,,8589934254
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934254
2017-12-31,,,,,5275000000,3559000000,3144000000,3144000000,5904000000,4084112990,3579112990,5094000000,10912000000,10224000000,,35798000000,,,,,,,,,,,24886000000,-4610000000,-29835000000,,-415000000,71710000000,0.04384,0.04384,3144000000,72393000000,0.04343,0.04343,0,629000000,193887010,,,32.95639,30.82464,19.64263,,,35798000000,,14712000000,1023000000,271000000,,16006000000,,,1801000000,3293000000,688000000,,,,-426000000,,,,,,,,,,,2012000000,446000000,343000000,,401000000,-1944000000,-8000000,-22226000000,,1626000000,3649000000,-90000000,3559000000,-415000000,0.0305,2195000000,,1944000000,208000000,437000000,1819887010,0.04991,0.04944,426000000,365000000,6000000,-90000000,1500000,19800000,6600000,1240000000,-132000000,,1148000000,430000000,,478000000,1626000000,3252000000,,,,,,,,,,,8589934254
