Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,352311000,312347000,140315000,140315000,403311000,357561870,185529870,526587000,1618805000,984258000,,2650816000,,,,,,,,,,,1032011000,-798973000,-1663958000,,-172032000,726934000,0.19302,0.19302,140315000,729532000,0.19234,0.19234,0,51000000,5785130,,,16.42175,11.34339,6.5403,,,2650816000,,1865848000,250745000,,28799000,2145392000,,,439050000,87537000,634547000,,,,-60478000,,,,,,,,,,,288337000,13448000,,-23569000,146326000,,9847000,-775305000,,39964000,312347000,,312347000,,0.04,30139000,,64934000,,15453000,45749130,0.25522,0.25431,60478000,50300000,,,1987600,697300,0,40675000,,,70214000,-30243000,,-30250000,,39964000,28869000,20205000,-42113000,14989000,25883000,8787000,34349000,30600000,20205000,-42113000,4295906733
2011-12-31,,,,,707234000,542613000,511800000,511800000,704900000,540822280,510009280,341056000,1629170000,1455111000,,2609793000,,,,,,,,,,,980623000,-892534000,-1728500000,,-30813000,863691000,0.59257,0.59257,511800000,867624000,0.58989,0.58989,,-2334000,-543280,,,35.89609,23.27674,25.97672,,,2609793000,,1727784000,228982000,,13460000,1970226000,,,260052000,81004000,174059000,,,,-53318000,,,,,,,,,,,202790000,3682000,,-7363000,177597000,,9697000,-792345000,,164621000,542613000,,542613000,,0.1,86448000,,228787000,68616000,19666000,164077720,0.5905,0.58782,53318000,53500000,,,1988930,1013850,0,10468000,,,5428000,158709000,,159193000,,164621000,30073000,21650000,-43290000,23494000,31638000,14980000,46459000,31691000,21650000,-43290000,4295906733
2012-12-31,,,,,833581000,631290000,599301000,599301000,834402000,631911760,599922760,219739000,1710524000,1563136000,,2816845000,,,,,,,,,,,1106321000,-988193000,-1835876000,,-31989000,857962000,0.69852,0.69852,599301000,863402000,0.69412,0.69412,0,821000,199240,,,43.18484,24.26771,31.04763,,,2816845000,,1675295000,217427000,,37541000,1930263000,,,162167000,57572000,147388000,,,,-46549000,,,,,,,,,,,204187000,6388000,,-1619000,195889000,,798000,-801932000,,202291000,631290000,,631290000,,0.16,136887000,,228023000,65758000,27873000,202490240,0.69924,0.69484,46549000,54700000,,,,,,35387000,,,42353000,193211000,,159938000,,202291000,,,,,,,,,,,4295906733
2013-12-31,,,,,868756000,641282000,609413000,609413000,870558000,642612170,610743170,156029000,1704608000,1614563000,,2716804000,,,,,,,,,,,1012196000,-1001637000,-1758003000,,-31869000,834205000,0.73053,0.73053,609413000,843974000,0.72208,0.72208,0,1802000,471830,,,46.69132,26.18388,32.75292,,,2716804000,,1629939000,211449000,,19249000,1860637000,,,116241000,39788000,90045000,,,,-41364000,,,,,,,,,,,215598000,2220000,,-1802000,156996000,,0,-715002000,,227474000,641282000,,641282000,,0.18,158194000,,240181000,40587000,37007000,227945830,0.73213,0.72365,41364000,55300000,,,2498960,949580,0,117174000,,,121452000,112681000,,106022000,,227474000,,,,,,,,,,,4295906733
2014-12-31,,,,,852985000,632392000,600538000,600538000,852985000,632392000,600538000,139321000,1837141000,1756152000,,2816320000,,,,,,,,,,,979179000,-1048775000,-1882346000,,-31854000,819917000,0.73244,0.73244,600538000,833081000,0.72086,0.72086,0,0,0,,,43.15717,25.8613,30.3845,,,2816320000,,1674563000,288769000,,13130000,1976462000,,,86453000,52868000,80989000,,,,-39277000,,,,,,,,,,,221373000,17554000,,0,147095000,,0,-794294000,,220593000,632392000,,632392000,,0.2,171692000,,293555000,59555000,43666000,220593000,0.73244,0.72086,39277000,57200000,,,2380640,1028280,10800,186436000,,,185419000,41167000,,35174000,,220593000,32398000,1740000,-45783000,-5767000,-28612000,31110000,1174000,33254000,1740000,-45783000,4295906733
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295906733
2015-12-31,,,,,913605000,692957000,661084000,661084000,916045000,694807710,662934710,163784000,1950737000,1850783000,,2989467000,,,,,,,,,,,1038730000,-1122182000,-1975908000,,-31873000,803412000,0.82285,0.82285,661084000,817129000,0.80903,0.80903,,2440000,589290,,,43.20624,24.15136,31.26401,,,2989467000,,1759525000,330732000,,24264000,2114521000,,,82175000,81609000,99954000,,,,-27867000,,,,,,,,,,,248548000,3184000,,-2440000,165751000,,,-825859000,,220648000,692957000,,692957000,,0.24,200197000,,313414000,50291000,51415000,221237290,0.82515,0.8113,27867000,58000000,,,3051500,710420,1276750,146195000,,,151872000,66823000,,68776000,,220648000,31937000,1830000,-44175000,-7934000,-30987000,31896000,2136000,32443000,1830000,-44175000,4295906733
2016-12-31,,,,,919762000,711821000,646547000,646547000,921881000,713460930,648186930,262795000,2369318000,2178516000,,3519049000,,,,,,,,,,,1149731000,-1349124000,-2408485000,,-65274000,904438000,0.71486,0.71486,646547000,918790000,0.70369,0.70369,,2119000,479070,,,34.94386,22.60813,24.5638,,,3519049000,,2178044000,418947000,,35122000,2632113000,,,102005000,160790000,190802000,,,,-30456000,,,,,,,,,,,277338000,2035000,,-2119000,176470000,,,-1028905000,,207941000,711821000,,711821000,,0.28,274780000,,349316000,105266000,65608000,208420070,0.71667,0.70548,30456000,65000000,,,3051500,710420,1276750,39738000,,,43194000,160610000,,164747000,,207941000,26992000,4100000,-40895000,7459000,7151000,36107000,41221000,27211000,4100000,-40895000,4295906733
2017-12-31,,,,,1394000000,1186000000,987000000,1110000000,1398000000,1066050220,990050220,431000000,3002000000,2801000000,,4309000000,,,,,,,,,,,1307000000,-1524000000,-2714000000,,-76000000,1084686000,0.90994,1.02334,1110000000,1136186000,0.8687,0.97695,,4000000,949780,,,40.60588,23.74462,28.75036,,,4309000000,,2838000000,573000000,,22000000,3433000000,,,180000000,251000000,201000000,,,,-56000000,,,,,,,,,,,287000000,0,,-4000000,241000000,,,-1134000000,,331000000,1063000000,,1063000000,,0.32,379000000,,357000000,69000000,92000000,331949790,0.91275,0.87138,56000000,76000000,,,5332390,868560,862170,41000000,,,40000000,274000000,,291000000,,331000000,30000000,3000000,-55000000,7000000,-4000000,35000000,29000000,30000000,3000000,-55000000,4295906733
2018-12-31,,,,,1628000000,1393000000,1320000000,1323000000,1628000000,1390000000,1320000000,760000000,3189000000,2954000000,,4510000000,,,,,,,,,,,1321000000,-1559000000,-2647000000,,-70000000,1081542000,1.22048,1.22325,1323000000,1105985000,1.19351,1.19622,,0,0,,,41.22563,14.61916,33.42618,,,4510000000,,3305000000,612000000,,32000000,3949000000,,,391000000,369000000,235000000,,,,-53000000,,,,,,,,,,,279000000,-21000000,,0,235000000,,,-1035000000,,238000000,1390000000,,1390000000,,0.47,541000000,,440000000,60000000,78000000,238000000,1.22048,1.19351,53000000,70000000,,,5706910,657770,181620,152000000,,,172000000,74000000,,66000000,,238000000,29000000,3000000,-49000000,9000000,-1000000,46000000,45000000,29000000,3000000,-49000000,4295906733
