Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2011-03-31,,,,,827316000000,475899000000,469700000000,469700000000,848370000000,608147294000,491302294000,294942000000,1317653000000,1112362000000,,3567708000000,,,,,,,,,,,2250055000000,,-2535101000000,,-6199000000,1394390770,336.84962,336.84962,469627000000,1394458770,336.78084,336.78084,-73000000,21054000000,-548294000,,,51.3034,29.10266,29.12697,,,3567708000000,,1199083000000,260616000000,18592000000,131953000000,1612595000000,,,139423000000,152766000000,205291000000,,,,,,,,,,,,,,,899796000000,27558000000,,16761000000,1068847000000,,-14877000000,-2377420000000,,240771000000,586545000000,-110646000000,475899000000,-4000000,100,141029000000,,154267000000,,,240222706000,352.3419,352.27237,,,-13139000000,-110646000000,3208000000,,76000000,,,,,,,,,,23621000000,23505000000,-27624000000,45902000000,63987000000,,63987000000,23621000000,23505000000,-27624000000,4295878766
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878766
2012-03-31,,,,,952966000000,518537000000,518536000000,518536000000,957224000000,651577186000,528486186000,290219000000,1341371000000,1251622000000,,3678048000000,,,,,,,,,,,2336677000000,,-2635333000000,,-1000000,1385505390,374.25766,374.25766,518258000000,1385748390,373.99142,373.99142,-278000000,4258000000,-5692186000,,,58.4072,32.67053,31.78102,,,3678048000000,,1211794000000,256838000000,29742000000,127326000000,1631590000000,,,134476000000,152049000000,89749000000,,,,,,,,,,,,,,,957450000000,15654000000,,27791000000,1137590000000,,-10368000000,-2509916000000,,311339000000,641627000000,-123090000000,518537000000,-1000000,100,138744000000,,165113000000,,,305646814000,381.43929,381.17179,,,-31122000000,-123090000000,3313000000,,88000000,,,,,,,,,,24013000000,24646000000,-27169000000,38736000000,58820000000,,58820000000,24013000000,24646000000,-27169000000,4295878766
2013-03-31,,,,,1064033000000,794059000000,794059000000,794059000000,1099014000000,951721903000,827715903000,314876000000,1392637000000,1232959000000,,4001495000000,,,,,,,,,,,2608858000000,,-2777784000000,,,1353925000,586.4867,586.4867,793622000000,1354444000,585.93932,585.93932,-437000000,34981000000,1324097000,,,62.31478,13.71837,46.50383,,,4001495000000,,1278372000000,266232000000,33191000000,123478000000,1707513000000,,,137802000000,170773000000,159678000000,,,,,,,,,,,,,,,1041997000000,38412000000,,384000000,1321324000000,,-10036000000,-2697620000000,,145968000000,918065000000,-124006000000,794059000000,,110,169226000000,,184400000000,,,147292097000,611.34546,610.78856,,,5309000000,-124006000000,3312000000,,65000000,,,,,,,,,,23988000000,25350000000,-27788000000,29296000000,52274000000,,52274000000,23988000000,25350000000,-27788000000,4295878766
2013-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279898000000,279898000000,,-133930000000,-133930000000,,145968000000,,,,,,,,,,,4295878766
2014-03-31,,,,,1422694000000,835357000000,835357000000,835357000000,1461076000000,999256038280,870724038280,320846000000,1484169000000,1545105000000,,4180393000000,,,,,,,,,,,2696224000000,,-2818635000000,,,1366186000,611.45188,611.45188,835357000000,1366884000,611.13964,611.13964,,38382000000,3014961720,,,78.81896,32.24903,46.27978,,,4180393000000,,1249216000000,362256000000,38162000000,147632000000,1805015000000,,,144146000000,172594000000,-60936000000,,,,,,,,,,,,,,,1114901000000,108183000000,,5228000000,1256031000000,,-14577000000,-2793551000000,,458805000000,963889000000,-128532000000,835357000000,,120,169212000000,,201421000000,,,461819961720,637.33931,637.01385,,,10241000000,-128532000000,3356000000,,62000000,,,290186000000,290186000000,,168618000000,168618000000,,458804000000,17115000000,30713000000,-31068000000,36294000000,54197000000,,60133000000,17115000000,30713000000,-31068000000,4295878766
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5936000000,,,,,4295878766
2015-03-31,,,,,1309377000000,753610000000,753610000000,753610000000,1347323000000,902109885420,787704885420,386753000000,1505179000000,1505319000000,,4387850000000,,,,,,,,,,,2882671000000,,-3078613000000,,,1367258000,551.18346,551.18346,753610000000,1368074000,550.85471,550.85471,0,37946000000,3851114580,,,69.20846,33.70779,39.83283,,,4387850000000,,1312629000000,355944000000,43147000000,170572000000,1891932000000,,,170275000000,211557000000,-140000000,,,,,,,,,,,,,,,1129175000000,83503000000,,538000000,1416479000000,,-11963000000,-3008441000000,,441362000000,868015000000,-114405000000,753610000000,,140,197408000000,,222195000000,,,445213114580,576.12015,575.77652,,,,-114405000000,3331000000,,65000000,,,325341000000,325341000000,,116020000000,116020000000,,441361000000,13913000000,31681000000,-34677000000,22763000000,40401000000,6770000000,47171000000,13913000000,31681000000,-34677000000,4295878766
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878766
2016-03-31,,,,,980170000000,646688000000,646687000000,646687000000,1012581000000,786445466560,678009466560,445385000000,1422928000000,1333641000000,,4310890000000,,,,,,,,,,,2887962000000,,-3241433000000,,-1000000,1367228000,472.99134,472.99134,646687000000,1368156000,472.67051,472.67051,,32411000000,1088533450,,,52.46284,22.96,34.61342,,,4310890000000,,1326402000000,323589000000,37537000000,170685000000,1868313000000,,,189952000000,247356000000,89287000000,,,,,,,,,,,,,,,1138144000000,100302000000,,3911000000,1420124000000,,-8652000000,-2570062000000,,225047000000,755123000000,-108435000000,646688000000,-1000000,150,211506000000,,238348000000,,,226135533450,495.90081,495.56444,,,,-108435000000,4830000000,,57000000,,,244223000000,244223000000,,-19175000000,-19175000000,,225048000000,11735000000,34653000000,-39543000000,31956000000,43294000000,7060000000,50354000000,11735000000,34653000000,-39543000000,4295878766
