Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,3639000000,2657000000,2657000000,2657000000,3643000000,2665927000,2659927000,4528000000,5159000000,4280000000,,10133000000,,,,,,,,,,,4974000000,-2784000000,-5615000000,,,4021000000,0.66078,0.66078,2657000000,4022000000,0.66062,0.66062,,4000000,1073000,,,37.56581,26.82056,27.42851,,,10133000000,,8192000000,1107000000,,388000000,9687000000,,,1603000000,2925000000,879000000,,,,-67000000,,,,,,,,,,,2955000000,1837000000,,,182000000,-99000000,-4000000,-2661000000,,976000000,2663000000,-6000000,2657000000,,0.29,1167868000,,99000000,,,977073000,0.66151,0.66134,67000000,400000000,66000000,-6000000,4000000,4000000,2000000,,,1022000000,1022000000,,-46000000,-46000000,,976000000,54000000,32000000,-42000000,17000000,71000000,235000000,272000000,132000000,73000000,-120000000,5060588378
2011-12-31,,,,,3547000000,2627000000,2627000000,2627000000,3549000000,2635485000,2628485000,6499000000,5456000000,4721000000,,10228000000,,,,,,,,,,,4772000000,-3113000000,-5946000000,,,4027000000,0.65235,0.65235,2627000000,4028000000,0.65218,0.65218,,2000000,515000,,,29.66959,25.74006,21.97407,,,10228000000,,10600000000,904000000,,451000000,11955000000,,,2398000000,4101000000,735000000,,,,-79000000,,,,,,,,,,,3122000000,1517000000,,,133000000,-111000000,-2000000,-2641000000,,913000000,2634000000,-7000000,2627000000,,0.26,1047546000,,111000000,,11000000,913515000,0.65272,0.65255,79000000,444000000,42000000,-7000000,5000000,2000000,5000000,,,709000000,709000000,,204000000,204000000,913000000,1826000000,57000000,35000000,-53000000,10000000,76000000,195000000,319000000,131000000,63000000,-134000000,5060588378
2012-12-31,,,,,4039000000,3119000000,3062000000,3119000000,4064000000,3087996040,3080996040,6376000000,5563000000,4668000000,,9998000000,,,,,,,,,,,4435000000,-2989000000,-5064000000,,,4024000000,0.76093,0.7751,3119000000,4026000000,0.76056,0.77471,,25000000,6003960,,,33.8303,24.01585,25.64704,,,9998000000,,10343000000,861000000,111000000,624000000,11939000000,,,2127000000,4249000000,895000000,,,,-128000000,,,,,,,,,,,118000000,-1000000,210000000,13000000,235000000,-101000000,-38000000,-1808000000,,970000000,3069000000,-7000000,3062000000,,0.34,1370092000,,112000000,,14000000,976003960,0.76566,0.76527,128000000,399000000,93000000,-7000000,7000000,1000000,2000000,,,974000000,974000000,-4000000,,-4000000,0,970000000,18000000,64000000,,,66000000,,66000000,18000000,64000000,,5060588378
2013-12-31,,,,,4116000000,3116000000,3107000000,3116000000,4115000000,3106245140,3106245140,5079000000,5525000000,4778000000,,9891000000,,,,,,,,,,,4366000000,-2978000000,-5028000000,,,4019000000,0.77308,0.77532,3116000000,4020000000,0.77289,0.77512,,-1000000,-245140,,,38.81554,24.51409,29.30026,,,9891000000,,9102000000,751000000,60000000,691000000,10604000000,,,1561000000,3518000000,747000000,,,,-119000000,,,,,,,,,,,124000000,-11000000,914000000,18000000,248000000,-91000000,-17000000,-1823000000,,1009000000,3107000000,0,3107000000,,0.43,1734000000,,101000000,,17000000,1008754860,0.77289,0.7727,119000000,373000000,79000000,0,7000000,1000000,5000000,,,927000000,927000000,31000000,,31000000,51000000,1009000000,2000000,27000000,,,35000000,,61000000,7000000,49000000,,5060588378
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5060588378
2014-12-31,,,,,4307000000,3332000000,3357000000,3332000000,4457000000,3473914330,3473914330,4513000000,5482000000,4962000000,,11198000000,,,,,,,,,,,5716000000,-3159000000,-6371000000,,,4024000000,0.83424,0.82803,3332000000,4031000000,0.8328,0.82659,0,150000000,33085670,,,43.09155,22.05712,33.58679,,,11198000000,,8555000000,728000000,52000000,660000000,9995000000,,,1248000000,3265000000,520000000,,,,-110000000,,,,,,,,,,,129000000,-9000000,-588000000,390000000,175000000,-125000000,-350000000,-2437000000,,950000000,3357000000,0,3357000000,,,2501000000,,125000000,,16000000,983085670,0.8633,0.8618,110000000,389000000,18000000,0,6000000,1000000,1000000,,,884000000,884000000,,6000000,6000000,60000000,950000000,,,,,,,,,,,5060588378
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5060588378
2015-12-31,,,,,4704000000,3662000000,3662000000,3662000000,4576000000,3562353740,3562353740,3586000000,4963000000,4489000000,,11002000000,,,,,,,,,,,6039000000,-3263000000,-5824000000,,,4029000000,0.90891,0.90891,3662000000,4031000000,0.90846,0.90846,0,-128000000,-28353740,,,55.02398,22.15136,42.83542,,,11002000000,,7350000000,551000000,18000000,630000000,8549000000,,,742000000,2844000000,474000000,,,,-76000000,,,,,,,,,,,93000000,59000000,751000000,195000000,157000000,-113000000,-20000000,-2305000000,,1042000000,3662000000,0,3662000000,,0.64,2584494740,,113000000,,2000000,1013646260,0.88418,0.88374,76000000,373000000,39000000,0,5000000,0,1000000,,,957000000,957000000,,85000000,85000000,,1042000000,,29000000,,,38000000,,90000000,,52000000,,5060588378
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5060588378
2016-12-31,,,,,4625000000,3766000000,3766000000,3766000000,4651000000,3787171030,3787171030,3020000000,4727000000,4241000000,,10787000000,,,,,,,,,,,6060000000,-2926000000,-5676000000,,,4035000000,0.93333,0.93333,3766000000,4037000000,0.93287,0.93287,0,26000000,4828970,,,59.70053,18.57297,48.61237,,,10787000000,,6630000000,433000000,56000000,628000000,7747000000,,,501000000,2519000000,486000000,,,,-115000000,,,,,,,,,,,100000000,117000000,1069000000,10000000,242000000,-106000000,-7000000,-2493000000,,859000000,3766000000,0,3766000000,,0.65,2625368990,,106000000,,,863828970,0.93858,0.93812,115000000,309000000,112000000,0,7000000,1000000,5000000,,,1015000000,1015000000,,-156000000,-156000000,,859000000,,23000000,,,36000000,,-33000000,,42000000,,5060588378
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5060588378
2017-12-31,,,,,3998000000,3031000000,3031000000,3031000000,3987000000,3039613810,3022613810,2909000000,4666000000,4328000000,,10332000000,,,,,,,,,,,5666000000,-3212000000,-5996000000,,,4038000000,0.75062,0.75062,3031000000,4039000000,0.75043,0.75043,,-11000000,-2613810,,,52.77888,23.76188,40.0132,,,10332000000,,6230000000,418000000,303000000,624000000,7575000000,,,549000000,2360000000,338000000,,,,-157000000,,,,,,,,,,,101000000,-5000000,635000000,16000000,129000000,-106000000,-5000000,-2516000000,,950000000,3048000000,-17000000,3031000000,,0.68,2747028230,,106000000,,,947386190,0.74854,0.74836,157000000,309000000,23000000,-17000000,7000000,1000000,2000000,,,1022000000,1022000000,,-72000000,-72000000,,950000000,,25000000,,,45000000,,51000000,,34000000,,5060588378
