Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2011-09-30,,,,,6728000000,5219000000,4957000000,4957000000,6774000000,5255689660,4992689660,21236000000,13034000000,11284000000,,18081000000,,,,,,,,,,,5047000000,-4563000000,-9603000000,,-262000000,2152248240,2.30317,2.30317,5048000000,2211320060,2.2828,2.2828,91000000,46000000,10310340,,,19.63233,22.41379,14.46455,,,18081000000,,31276000000,1966000000,,1028000000,34270000000,,,12332000000,8904000000,1750000000,,,,-344000000,,,,,,,,,,,3962000000,-728000000,,-7000000,156000000,-280000000,-35000000,-4381000000,,1508000000,5220000000,-1000000,5219000000,-262000000,1.69575,3763000000,,280000000,212000000,78000000,1518310340,2.31976,2.29894,344000000,468000000,,-1000000,17753000,3925000,941000,,,1946000000,1946000000,,-438000000,-438000000,,1508000000,406000000,223000000,-429000000,,241000000,297000000,538000000,406000000,223000000,-429000000,4295857405
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295857405
2012-09-30,,,,,6159000000,4082000000,3837000000,3837000000,6608000000,4380656600,4134656600,21300000000,13242000000,10508000000,,25105000000,,,,,,,,,,,11863000000,-4526000000,-16212000000,,-245000000,2220173880,1.72824,1.72824,3837000000,2231633450,1.71937,1.71937,0,449000000,151343400,,,17.83047,33.70677,11.10822,,,25105000000,,31158000000,2153000000,,1231000000,34542000000,,,13117000000,8183000000,2734000000,,,,-337000000,,,,,,,,,,,3763000000,7756000000,,11000000,-1289000000,-308000000,-359000000,-10682000000,,2076000000,4083000000,-1000000,4082000000,-245000000,1.77462,4085000000,,308000000,181000000,214000000,2227343400,1.86231,1.85275,337000000,457000000,,-1000000,17891000,4691000,839000,,,2146000000,2146000000,,-70000000,-70000000,,2076000000,189000000,56000000,-209000000,,38000000,294000000,332000000,189000000,56000000,-209000000,4295857405
2013-09-30,,,,,8088000000,5355000000,5140000000,5140000000,8070000000,5351064540,5128064540,17938000000,13351000000,11541000000,,31991000000,,,,,,,,,,,18640000000,-4394000000,-22093000000,,-215000000,2307566690,2.22745,2.22745,5182000000,2346655850,2.20825,2.20825,42000000,-18000000,-6064540,,,25.84934,33.69189,16.4275,,,31991000000,,28170000000,2062000000,,578000000,31289000000,,,11345000000,6593000000,1810000000,,,,-330000000,,,,,,,,,,,3903000000,11497000000,,,1484000000,-309000000,-37000000,-16321000000,,2725000000,5363000000,-8000000,5355000000,-188000000,1.87321,4458000000,,309000000,205000000,185000000,2718935460,2.22228,2.20316,330000000,477000000,,-8000000,18058000,5216000,487000,,,2149000000,2149000000,,576000000,576000000,,2725000000,,50000000,,,63000000,,63000000,,50000000,,4295857405
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295857405
2014-09-30,,,,,7782000000,5295000000,4989000000,5103000000,8082000000,5383845800,5188845800,17004000000,13415000000,12568000000,,27909000000,,,,,,,,,,,14494000000,-4429000000,-19280000000,,-192000000,2329985000,2.14122,2.19014,5227000000,2427116000,2.10662,2.15358,124000000,300000000,100154200,,,25.5827,33.38473,16.40093,,,27909000000,,27026000000,2356000000,492000000,545000000,30419000000,,,10696000000,6308000000,847000000,,,,-378000000,,,,,,,,,,,3927000000,8042000000,,,625000000,-302000000,-300000000,-13871000000,,2598000000,5184000000,-3000000,5181000000,-180000000,1.95208,4673000000,,302000000,242000000,151000000,2698154200,2.22699,2.18895,378000000,524000000,,-3000000,19988000,5449000,595000,,,-74000000,-74000000,,2672000000,2672000000,,2598000000,,,,,,,,,,,4295857405
2015-09-30,,,,,9515000000,6338000000,6577000000,6163000000,9582000000,6853924540,6624924540,15885000000,12462000000,11729000000,,24065000000,,,,,,,,,,,11603000000,-4529000000,-13817000000,,-175000000,2438782000,2.69684,2.52708,6328000000,2578648000,2.61455,2.454,165000000,67000000,19075460,,,33.56616,28.47084,23.20175,,,24065000000,,24714000000,2402000000,545000000,686000000,28347000000,,,9993000000,5892000000,733000000,,,,-288000000,,,,,,,,,,,3632000000,6420000000,,,890000000,-271000000,-67000000,-8524000000,,2709000000,6806000000,-54000000,6752000000,-175000000,1.98,4997000000,,271000000,184000000,113000000,2728075460,2.71649,2.63313,288000000,391000000,,-54000000,23854000,10001000,2610000,,,2605000000,2605000000,,104000000,104000000,,2709000000,,,,,,,,,,,4295857405
2016-09-30,,,,,8978000000,352000000,6296000000,228000000,8992000000,6435018940,6306018940,14699000000,12930000000,12117000000,,22542000000,,,,,,,,,,,9612000000,-4752000000,-12751000000,,-124000000,2596957000,2.42438,0.0878,433000000,2793686000,2.32703,0.15499,205000000,14000000,3981060,,,32.49484,28.43618,22.78765,,,22542000000,,24256000000,2097000000,585000000,691000000,27629000000,,,8733000000,5966000000,813000000,,,,-347000000,,,,,,,,,,,3596000000,5385000000,,,227000000,-274000000,-14000000,-7177000000,,2553000000,6425000000,-5000000,6420000000,-124000000,1.98,5248000000,,274000000,196000000,197000000,2556981070,2.42823,2.33062,347000000,404000000,,-5000000,16344000,6848000,1801000,,,2766000000,2766000000,,-213000000,-213000000,,2553000000,,,,,,,,,,,4295857405
2017-09-30,,,,,8661000000,5285000000,6080000000,5187000000,8690000000,6201696110,6100696110,14221000000,13182000000,12358000000,,19750000000,,,,,,,,,,,6568000000,-4418000000,-10265000000,,-98000000,2664511000,2.28184,1.9467,5432000000,2873073000,2.20148,1.89066,245000000,29000000,8303890,,,31.60603,28.63411,22.18735,,,19750000000,,23749000000,2226000000,590000000,838000000,27403000000,,,8229000000,5992000000,824000000,,,,-429000000,,,,,,,,,,,3689000000,63000000,,,2393000000,-305000000,-29000000,-4038000000,,2480000000,6181000000,-3000000,6178000000,-98000000,1.98,5308000000,,305000000,187000000,187000000,2488303890,2.28961,2.20868,429000000,442000000,,-3000000,14457000,6169000,2078000,,,2573000000,2573000000,,-93000000,-93000000,,2480000000,,,,,,,,,,,4295857405
2018-09-30,,,,,8400000000,5554000000,5842000000,5454000000,9183000000,6499158930,6396158930,15038000000,13505000000,12714000000,,18358000000,,,,,,,,,,,4853000000,-4534000000,-9167000000,,-100000000,2709460000,2.15615,2.01295,5704000000,2940054000,2.07207,1.9401,250000000,783000000,228841070,,,29.42928,29.22619,20.46737,,,18358000000,,24725000000,2146000000,634000000,1038000000,28543000000,,,8825000000,6213000000,791000000,,,,-476000000,,,,,,,,,,,3497000000,38000000,,,781000000,-304000000,-174000000,-3813000000,,2455000000,5945000000,-3000000,5942000000,-100000000,1.98,5403000000,,304000000,226000000,146000000,2683841070,2.36068,2.26056,476000000,451000000,,-3000000,14293000,5922000,1136000,,,2734000000,2734000000,,-279000000,-279000000,,2455000000,,,,,,,,,,,4295857405
