Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2011-10-31,,,,,7125000000,5941000000,5761000000,5761000000,7125000000,5799000000,5761000000,7248000000,13661000000,12171000000,,23840000000,,,,,,,,,,,10179000000,-6729000000,-15225000000,,-180000000,1771400000,3.25223,3.25223,5761000000,1805800000,3.19028,3.19028,,0,0,,,34.07624,18.61053,27.55273,,,23840000000,,17010000000,3530000000,369000000,,20909000000,,,4466000000,2782000000,1490000000,,,,-657000000,,,,,,,,,,,154000000,3017000000,,,558000000,,,-7839000000,,1326000000,5799000000,-104000000,5941000000,,1.305,2316000000,,467000000,,33000000,1326000000,3.25223,3.19028,657000000,877000000,246000000,-104000000,20774000,2313000,1706000,,,1473000000,1473000000,-147000000,,-147000000,,1326000000,256000000,174000000,-268000000,0,162000000,189000000,381000000,279000000,186000000,-268000000,4295862902
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295862902
2012-10-31,,,,,7311000000,6356000000,6160000000,6160000000,7311000000,6226000000,6160000000,7212000000,15026000000,13231000000,,25546000000,,,,,,,,,,,10520000000,-7259000000,-16440000000,,-196000000,1813200000,3.39731,3.39731,6160000000,1829700000,3.36667,3.36667,0,0,0,,,32.87616,14.84065,27.70033,,,25546000000,,17951000000,4199000000,88000000,,22238000000,,,4670000000,2542000000,1795000000,,,,-477000000,,,,,,,,,,,149000000,2994000000,,,345000000,,,-8704000000,,1085000000,6226000000,-104000000,6356000000,,1.45,2621000000,,494000000,,,1085000000,3.39731,3.36667,477000000,,234000000,-104000000,,,,,,,,,,,,,,,,,,,,,,,4295862902
2013-10-31,,,,,7503000000,6535000000,6350000000,6350000000,7650000000,6492762900,6474762900,6541000000,16074000000,14443000000,,27259000000,,,,,,,,,,,11185000000,-7651000000,-18125000000,,-185000000,1837900000,3.45503,3.45503,6350000000,1845100000,3.44155,3.44155,0,147000000,22237110,,,33.17709,15.12728,28.07871,,,27259000000,,18514000000,4013000000,88000000,,22615000000,,,4461000000,2080000000,1631000000,,,,-521000000,,,,,,,,,,,148000000,3138000000,,,473000000,,,-9824000000,,1135000000,6368000000,-105000000,6535000000,,1.62,2977000000,,512000000,,,1157237110,3.52291,3.50917,521000000,,272000000,-105000000,19649000,1915000,933000,,,,,,,,,,,,,,,,,,,,4295862902
2014-10-31,,,,,9075000000,7776000000,7633000000,7633000000,9105000000,7588001650,7658001650,6344000000,17584000000,16027000000,,29961000000,,,,,,,,,,,12377000000,-8451000000,-19329000000,,-143000000,1839100000,4.1504,4.1504,7633000000,1845300000,4.13645,4.13645,0,30000000,4998350,,,37.92628,16.66116,31.89987,,,29961000000,,19758000000,4086000000,84000000,,23928000000,,,4313000000,2031000000,1557000000,,,,-598000000,,,,,,,,,,,150000000,3519000000,,,625000000,,,-10251000000,,1512000000,7563000000,-107000000,7776000000,,1.84,3384000000,,542000000,,,1516998350,4.16399,4.15,598000000,,320000000,-107000000,21424000,1540000,1073000,,,1481000000,1481000000,31000000,,31000000,,1512000000,,,,,,302000000,302000000,,,,4295862902
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295862902
2015-10-31,,,,,9170000000,7912000000,7813000000,7813000000,9861000000,8223235220,8389235220,6106000000,18724000000,17041000000,,31426000000,,,,,,,,,,,12702000000,-9043000000,-20573000000,,-99000000,1849200000,4.22507,4.22507,7813000000,1854100000,4.2139,4.2139,0,691000000,114764780,,,36.93113,16.60851,31.46597,,,31426000000,,20319000000,4369000000,142000000,,24830000000,,,4242000000,1864000000,1683000000,,,,-662000000,,,,,,,,,,,150000000,3762000000,,,188000000,,,-10182000000,,1523000000,7647000000,-112000000,7912000000,,2.0,3700000000,,588000000,,,1637764780,4.53668,4.52469,662000000,,377000000,-112000000,22242000,2570000,852000,,,1875000000,1875000000,-352000000,,-352000000,,1523000000,,,,,,,,,,,4295862902
2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295862902
2016-10-31,,,,,10646000000,8821000000,8680000000,8680000000,10795900000,8622725690,8799725690,6637000000,19923000000,17593000000,,34315000000,,,,,,,,,,,14392000000,-9298000000,-21339000000,,-141000000,1853400000,4.68328,4.68328,8680000000,1856800000,4.67471,4.67471,0,149900000,30174310,,,40.08283,20.12963,32.68072,,,34315000000,,21751000000,4584000000,225000000,,26560000000,,,4758000000,1879000000,2330000000,,,,-708000000,,,,,,,,,,,,4197000000,,,72000000,,,-11351000000,,2143000000,8503000000,-115000000,8821000000,,2.16,4002000000,,621000000,,,2173174310,4.74788,4.73919,708000000,,433000000,-115000000,22230000,1614000,1511000,,,2040000000,2040000000,,,103000000,,2143000000,,,,,,,,,,,4295862902
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743000000,,,,,,,,,,,,,,,,,103000000,,,,,,,,,,,,,,4295862902
