Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,315000000,277000000,136000000,153000000,326000000,269079000,145079000,207000000,1646000000,1166000000,,2435000000,,,,,,,,,,,789000000,-919000000,-1640000000,,-124000000,170000000,0.8,0.9,153000000,173026000,0.78601,0.88426,0,11000000,1921000,,,16.99946,17.46032,7.33945,,,2435000000,,1617000000,236000000,,,1853000000,,,115000000,92000000,480000000,,,,,,,,,,,,,,,387000000,3000000,39000000,0,91000000,,,-681000000,,55000000,260000000,,260000000,-1000000,0.25,44000000,,124000000,30000000,32000000,56921000,0.85341,0.83848,,82000000,,,1901000,270000,3000,239000000,,,257000000,-202000000,,-202000000,,55000000,82000000,31000000,-116000000,29000000,30000000,52000000,89000000,86000000,31000000,-119000000,4295903746
2011-12-31,,,,,530000000,393000000,389000000,389000000,615000000,456028300,452028300,156000000,1653000000,1509000000,,2445000000,,,,,,,,,,,792000000,-975000000,-1771000000,,-4000000,185000000,2.1027,2.1027,389000000,186000000,2.0914,2.0914,0,85000000,21971700,,,29.29795,25.84906,21.50359,,,2445000000,,1564000000,245000000,,,1809000000,,,90000000,66000000,144000000,,,,,,,,,,,,,,,381000000,14000000,40000000,,83000000,,-75000000,-689000000,,137000000,393000000,,393000000,-4000000,0.4,75000000,,122000000,28000000,37000000,158971700,2.4434,2.43026,,83000000,,,2092000,364000,2000,42000000,,,58000000,73000000,,79000000,,137000000,87000000,32000000,-115000000,41000000,47000000,71000000,124000000,91000000,32000000,-119000000,4295903746
2012-12-31,,,,,762000000,521000000,515000000,515000000,820000000,560656170,554656170,135000000,1728000000,1649000000,,2598000000,,,,,,,,,,,870000000,-1018000000,-1757000000,,-6000000,191000000,2.69634,2.69634,515000000,192000000,2.68229,2.68229,0,58000000,18343830,,,40.90177,31.6273,27.64359,,,2598000000,,1617000000,246000000,,,1863000000,,,70000000,65000000,79000000,,,,,,,,,,,,,,,391000000,12000000,38000000,,158000000,,-35000000,-681000000,,241000000,521000000,,521000000,-6000000,0.5,106000000,,133000000,27000000,37000000,259343830,2.90396,2.88883,,81000000,,,1907710,269900,2000,59000000,,,83000000,152000000,,158000000,,241000000,89000000,37000000,-114000000,61000000,75000000,27000000,108000000,92000000,37000000,-117000000,4295903746
2013-12-31,,,,,786000000,541000000,533000000,533000000,837000000,576103050,568103050,112000000,1672000000,1626000000,,2554000000,,,,,,,,,,,882000000,-1009000000,-1722000000,,-8000000,183000000,2.91257,2.91257,533000000,187000000,2.85027,2.85027,0,51000000,15896950,,,44.0583,31.17048,29.87668,,,2554000000,,1556000000,228000000,,,1784000000,,,55000000,57000000,46000000,,,,,,,,,,,,,,,402000000,-1000000,36000000,,168000000,,1000000,-662000000,,245000000,541000000,,541000000,-8000000,0.66,126000000,,122000000,21000000,35000000,260896950,3.10439,3.03798,,78000000,,,1846920,272900,218180,242000000,,,265000000,-20000000,,-20000000,,245000000,89000000,41000000,-132000000,87000000,86000000,28000000,116000000,92000000,41000000,-136000000,4295903746
2014-12-31,,,,,870000000,593000000,586000000,586000000,842000000,573914940,566914940,95000000,1655000000,1628000000,,2512000000,,,,,,,,,,,857000000,-980000000,-1615000000,,-7000000,179000000,3.27374,3.27374,586000000,185000000,3.16757,3.16757,,-28000000,-8914940,,,49.71429,31.83908,33.48571,,,2512000000,,1525000000,225000000,,,1750000000,,,45000000,50000000,27000000,,,,,,,,,,,,,,,412000000,0,40000000,,130000000,,32000000,-663000000,,277000000,593000000,,593000000,-7000000,0.76,143000000,,123000000,23000000,38000000,268085060,3.16712,3.06441,,89000000,,,2283080,278300,2000,127000000,,,147000000,123000000,,130000000,,277000000,98000000,32000000,-131000000,38000000,39000000,32000000,72000000,101000000,32000000,-135000000,4295903746
2015-12-31,,,,,750000000,521000000,515000000,515000000,718000000,498770670,492770670,95000000,1689000000,1542000000,,2724000000,,,,,,,,,,,1035000000,-1009000000,-1827000000,,-6000000,176000000,2.92614,2.92614,515000000,181000000,2.8453,2.8453,,-32000000,-9770670,,,42.04036,30.53333,28.86771,,,2724000000,,1551000000,233000000,,,1784000000,,,43000000,52000000,147000000,,,,,,,,,,,,,,,427000000,-2000000,40000000,,102000000,,0,-850000000,,229000000,521000000,,521000000,-6000000,0.82,148000000,,118000000,24000000,38000000,219229330,2.79983,2.72249,,79000000,,,2438850,394700,2000,275000000,,,300000000,-68000000,,-71000000,,229000000,98000000,39000000,-159000000,,47000000,32000000,80000000,101000000,39000000,-163000000,4295903746
2016-12-31,,,,,670000000,477000000,473000000,473000000,764000000,543922390,539922390,112000000,1797000000,1549000000,,2848000000,,,,,,,,,,,1051000000,-961000000,-1930000000,,-4000000,172000000,2.75,2.75,473000000,177000000,2.67232,2.67232,,94000000,27077610,,,35.09691,28.80597,24.77737,,,2848000000,,1635000000,274000000,,,1909000000,,,40000000,72000000,248000000,,,,,,,,,,,,,,,428000000,-5000000,42000000,,102000000,,0,-875000000,,193000000,477000000,,477000000,-4000000,0.87,154000000,,121000000,21000000,34000000,220077610,3.13908,3.05041,,80000000,,,2590580,328200,294350,224000000,,,244000000,-49000000,,-51000000,,193000000,97000000,34000000,-163000000,-38000000,-32000000,32000000,0,100000000,34000000,-167000000,4295903746
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295903746
2017-12-31,,,,,1234000000,743000000,845000000,738000000,1277000000,879619130,874619130,121000000,2061000000,1987000000,,3168000000,,,,,,,,,,,1107000000,-912000000,-1860000000,,-5000000,174000000,4.85632,4.24138,738000000,178000000,4.74719,4.14607,,43000000,13380880,,,56.55362,31.11831,38.72594,,,3168000000,,1872000000,310000000,,,2182000000,,,42000000,79000000,74000000,,,,,,,,,,,,,,,448000000,-3000000,45000000,,111000000,,,-905000000,,384000000,850000000,,850000000,-5000000,1.32,193000000,,121000000,28000000,39000000,397380880,5.02655,4.91359,,78000000,,,2724510,295400,113310,371000000,,,412000000,-26000000,,-28000000,,384000000,86000000,31000000,-159000000,43000000,25000000,21000000,46000000,88000000,31000000,-162000000,4295903746
2018-12-31,,,,,1535000000,1235000000,1219000000,1227000000,1588000000,1269365470,1261365470,267000000,2352000000,2353000000,,3328000000,,,,,,,,,,,976000000,-1009000000,-1794000000,,-8000000,168000000,7.25595,7.30357,1227000000,171000000,7.12865,7.17544,,53000000,10634530,,,58.61016,20.06515,46.54448,,,3328000000,,2262000000,357000000,,,2619000000,,,122000000,145000000,-1000000,,,,,,,,,,,,,,,444000000,-19000000,47000000,,96000000,,,-732000000,,308000000,1227000000,,1227000000,-8000000,1.84,309000000,,118000000,30000000,48000000,318634530,7.50813,7.37641,2000000,75000000,,,2871700,276920,2000,227000000,,,276000000,29000000,,32000000,,308000000,83000000,31000000,-165000000,51000000,33000000,,33000000,85000000,31000000,-168000000,4295903746
