Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,1175425000,922922000,922922000,922922000,1176535000,938462390,923807390,1552022000,2356909000,2082170000,,3293888000,,,,,,,,,,,936979000,,-1843724000,,,3315559010,0.27836,0.27836,922922000,3315559010,0.27836,0.27836,,1110000,224610,,,30.07024,20.23506,23.6106,,,3293888000,,3337579000,407450000,73475000,90427000,3908931000,,,1334298000,217724000,274739000,,,,,,,,,,,,,,,781167000,326000,,,155486000,,,-1582667000,,237848000,937577000,-14655000,922922000,,0.0,0,,76184000,74707000,,238072610,0.27863,0.27863,30366000,99436000,,-14655000,,,,256576000,,,256576000,-18728000,,-18728000,,237848000,2969000,4911000,,,7880000,,7880000,2969000,4911000,,5000063167
2011-12-31,,,,,1181955000,883731000,883731000,883731000,1182654000,896872090,884261090,2324308000,2324065000,1998527000,,3521147000,,,,,,,,,,,1197082000,,-2013654000,,,3349891090,0.26381,0.26381,883731000,3349891090,0.26381,0.26381,,699000,168910,,,25.42728,24.16446,19.01162,,,3521147000,,4076915000,439944000,28746000,102768000,4648373000,,,1983843000,340465000,325538000,,,,,,,,,,,,,,,1040510000,254000,-37901000,,194219000,,-699000,-1839638000,,285613000,896342000,-12611000,883731000,,0.0,0,,84236000,52791000,,285781910,0.26397,0.26397,42423000,121592000,,-12611000,,,,230729000,,,230729000,54884000,,54884000,,285613000,4039000,7234000,,,11273000,,11273000,4039000,7234000,,5000063167
2012-12-31,,,,,1408162000,1101832000,1101832000,1101832000,1409659000,1119353710,1103020710,2720107000,2999119000,2020965000,,4829269000,,,,,,,,,,,1830150000,,-2442953000,,,3349985130,0.32891,0.32891,1101832000,3349985130,0.32891,0.32891,,1497000,308290,,,24.62155,20.59401,19.2654,,,4829269000,,4984499000,572105000,39106000,123516000,5719226000,,,2288984000,431123000,978154000,,,,,,,,,,,,,,,1298988000,248000,-4032000,,534946000,,-1497000,-2096838000,,289997000,1118165000,-16333000,1101832000,,,,,93175000,87378000,,290305290,0.32926,0.32926,56415000,142009000,3375000,-16333000,,,,395527000,,,395527000,-105530000,,-105530000,,289997000,4880000,9026000,,,13906000,,13906000,4880000,9026000,,5000063167
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000063167
2013-12-31,,,,,974518000,746151000,746151000,746151000,974852000,758349820,746410820,2549868000,3268967000,2165576000,,4984823000,,,,,,,,,,,1715856000,-969824000,-2906914000,,,3349993500,0.22273,0.22273,746151000,3349993500,0.22273,0.22273,,334000,74180,,,16.74765,22.20872,12.82303,,,4984823000,,5128313000,534363000,12765000,143394000,5818835000,,,1972161000,577707000,1103391000,,,,-63034000,,,,,,,,,,,1231675000,147000,,,321674000,-104429000,-334000,-1672469000,,216428000,758090000,-11939000,746151000,,0.0,,,104429000,105271000,,216502180,0.22281,0.22281,63034000,175785000,-11338000,-11939000,,,,,,250376000,250376000,,-33948000,-33948000,,216428000,6298000,13845000,,,20143000,,20143000,6298000,13845000,,5000063167
2014-12-31,,,,,1191493000,900688000,900688000,900688000,1192133000,916430990,901179990,3496338000,3187141000,2086650000,,5262614000,,,,,,,,,,,2075473000,-1015214000,-2970630000,,,3349998030,0.26886,0.26886,900688000,3349998030,0.26886,0.26886,,640000,148010,,,17.82744,23.12678,13.47633,,,5262614000,,5596739000,825324000,52181000,198891000,6683479000,,,2652784000,843554000,1100491000,,,,-79822000,,,,,,,,,,,1616280000,17647000,35724000,,385552000,-135212000,-640000,-1739742000,,275554000,915939000,-15251000,900688000,,0.0,,,135212000,70761000,,275702010,0.26901,0.26901,79822000,209921000,-601000,-15251000,,,,,,235839000,235839000,,39715000,39715000,,275554000,,,,,,,,,,,5000063167
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000063167
2015-12-31,,,,,884056000,664350000,664350000,664350000,890555000,685415960,669351960,3752831000,4073585000,2866141000,,6036522000,,,,,,,,,,,1962937000,-1131148000,-3945022000,,,3349998030,0.19831,0.19831,664350000,3349998030,0.19831,0.19831,,6499000,1497040,,,11.2958,23.03497,8.48856,,,6036522000,,6683487000,737564000,156154000,245333000,7826416000,,,2819109000,933722000,1207444000,,,,-93705000,,,,,,,,,,,1653836000,9228000,,,272748000,-118887000,-6499000,-2517828000,,203642000,680414000,-16064000,664350000,,0.0,,,118887000,67954000,,205139040,0.19981,0.19981,93705000,228034000,-49538000,-16064000,,,,,,225182000,225182000,,-21540000,-21540000,,203642000,,,,,,,,,,,5000063167
2016-12-31,,,,,1533014000,1236405000,1236405000,1236405000,1535740000,1240501940,1238606940,4356208000,4674170000,3283747000,,6909608000,,,,,,,,,,,2235438000,-1234907000,-3986171000,,,3349994680,0.36908,0.36908,1236405000,3349994680,0.36908,0.36908,,2726000,524060,,,16.97619,19.22448,13.69162,,,6909608000,,7722630000,834790000,139868000,328648000,9030378000,,,3284048000,1072160000,1390423000,,,,-108526000,,,,,,,,,,,1767919000,4620000,34641000,,411137000,-140670000,-2726000,-2499342000,,294714000,1238300000,-1895000,1236405000,,0.0,,,140670000,81290000,,295238060,0.36973,0.36973,108526000,224233000,-11755000,-1895000,,,,,,208293000,208293000,,86421000,86421000,,294714000,13906000,18910000,,-2525000,30291000,,30291000,13906000,18910000,,5000063167
2017-12-31,,,,,2241377000,1771786000,1771786000,1771786000,2241753000,1772648320,1772083320,5588804000,5813749000,4544757000,,8180535000,,,,,,,,,,,2366786000,-1345388000,-4670166000,,,3350000000,0.52889,0.52889,1771786000,3350000000,0.52889,0.52889,,376000,78680,,,19.6568,20.9258,15.5385,,,8180535000,,9312291000,1234069000,370874000,479975000,11402553000,,,4064811000,1523993000,1268992000,,,,-114509000,,,,,,,,,,,2148614000,3352000,26575000,,178938000,-141206000,-376000,-3068687000,,469026000,1772351000,-565000,1771786000,,0.02985,,,141206000,94197000,,469104680,0.52898,0.52898,114509000,221551000,38531000,-565000,,,,,,475297000,475297000,,-6271000,-6271000,,469026000,15957000,19404000,,32989000,68350000,,68350000,15957000,19404000,,5000063167
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000063167
2018-12-31,,,,,3270941000,2677769000,2572708000,2572708000,3271481000,2678708160,2573150160,9306793000,7877781000,5646485000,,11522513000,,,,,,,,,,,3644732000,-1521226000,-6020276000,,-105061000,3350000000,0.76797,0.76797,2572708000,3350000000,0.76797,0.76797,,540000,97840,,,19.03417,18.1194,14.97103,,,11522513000,,13405224000,2549478000,441255000,786365000,17184574000,,,6472132000,2834661000,2231296000,,,,-121436000,,,,,,,,,,,2799449000,5716000,,,822343000,-136498000,-540000,-2298638000,,592675000,2678266000,-497000,2677769000,-105061000,0.0,,,136498000,94868000,,592772850,0.7681,0.7681,121436000,237759000,44789000,-497000,,,,,,802797000,802797000,,-105061000,-105061000,-105061000,592675000,20755000,24207000,,-19691000,25271000,,25271000,20755000,24207000,,5000063167
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000063167
2019-12-31,,,,,3489342000,2864094000,2864094000,2864094000,3489833000,2865043100,2864497100,11311525000,7840099000,5921340000,,11652935000,,,,,,,,,,,3812836000,-1827064000,-6244834000,,,3350000000,0.85495,0.85495,2864094000,3350000000,0.85495,0.85495,,491000,87900,,,18.21956,17.90315,14.95484,,,11652935000,,15209881000,2406955000,692736000,821961000,19151624000,,,7816808000,3494717000,1918759000,,,,-134879000,,,,,,,,,,,3508712000,2934000,,,236087000,-385068000,-491000,-3749875000,,624702000,2864640000,-546000,2864094000,,0.0,,,385068000,114314000,,624789900,0.85507,0.85507,134879000,5872000,89429000,-546000,,,,,,231430000,231430000,,393272000,393272000,,624702000,28543000,22726000,,29985000,81254000,,81254000,28543000,22726000,,5000063167
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000063167
2020-12-31,,,,,3380696000,2753783000,2753783000,2753783000,3381655000,2755408400,2754564400,7440458000,10275450000,7745469000,,14285988000,,,,,,,,,,,4010538000,-2029196000,-8375311000,,,3350000000,0.82202,0.82202,2753783000,3350000000,0.82202,0.82202,,959000,177600,,,19.08283,18.51894,15.54413,,,14285988000,,13712583000,2789036000,346021000,839352000,17715908000,,,4207905000,3232553000,2529981000,,,,-151690000,,,,,,,,,,,3172963000,5257000,318752000,,180472000,-418776000,-959000,-5774690000,,626069000,2754627000,-844000,2753783000,,0.0,,,418776000,101489000,,626246600,0.82226,0.82226,151690000,3072000,98258000,-844000,,,,,,1175488000,1175488000,,,,-549419000,626069000,28986000,30113000,,42130000,101229000,,101229000,28986000,30113000,,5000063167
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000063167
2021-12-31,,,,,5135149000,3906647000,3906647000,3906647000,5135987000,3908498720,3907284720,14082721000,12834346000,9522974000,,21487018000,,,,,,,,,,,8652672000,-2340253000,-13040497000,,,3350000000,1.16616,1.16616,3906647000,3350000000,1.16616,1.16616,,838000,200280,,,19.07767,23.89975,14.51364,,,21487018000,,20108892000,4725996000,570776000,1484870000,26917067000,,,8895044000,5187677000,3311372000,,,,-178175000,,,,,,,,,,,4767706000,1305000,3111090000,,591702000,-483057000,-838000,-10038174000,,1227288000,3907861000,-1214000,3906647000,,0.0,,,483057000,98310000,,1227488280,1.16635,1.16635,178175000,2934000,107822000,-1214000,,,,,,278506000,278506000,,948782000,948782000,,1227288000,37723000,35625000,,,73348000,,73348000,37723000,35625000,,5000063167
