Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,43480000,38214000,38214000,38214000,53514000,47032750,47032750,78432000,218416000,187635000,,388566000,,,,,,,,,,,170150000,-170601000,-314305000,,0,86785000,0.44033,0.44033,38214000,86928000,0.43961,0.43961,0,10034000,1215250,,,14.64723,12.11132,12.87325,,,388566000,,185238000,111179000,431000,,296848000,,,48608000,29824000,30781000,,,,-6130000,,,,,,,,,,,59210000,17124000,,-3927000,15911000,,-6107000,-128854000,,5266000,38214000,,38214000,,0.28,24361000,,8990000,,2369000,6481250,0.54195,0.54105,6130000,31400000,,,911500,0,0,2687000,,,2687000,2230000,,2579000,,5266000,1990000,,-1960000,1603000,2516000,4300000,6816000,1990000,,-1960000,4295907462
2011-12-31,,,,,99762000,72460000,72460000,72460000,103014000,74822020,74822020,53720000,272873000,265400000,,459008000,,,,,,,,,,,186135000,-189539000,-351773000,,,94467000,0.76704,0.76704,72460000,94772000,0.76457,0.76457,0,3252000,889980,,,30.54628,27.36713,22.18664,,,459008000,,237899000,88332000,362000,,326593000,,,35911000,17809000,7473000,,,,-8829000,,,,,,,,,,,62930000,8691000,,0,23326000,,-3252000,-148161000,,27302000,72460000,,72460000,,0.28,26513000,,9674000,5990000,3436000,28191980,0.79204,0.7895,8829000,33700000,,,1131000,129500,694010,6742000,,,7030000,17422000,,20272000,,27302000,2099000,,-2704000,2755000,3689000,3200000,6889000,2099000,,-2704000,4295907462
2012-12-31,,,,,127785000,91675000,91675000,91675000,129199000,92689430,92689430,35942000,308757000,303727000,,499987000,,,,,,,,,,,191230000,-193874000,-367172000,,,96440000,0.95059,0.95059,91991350,96833000,0.95,0.95,316350,1414000,399570,,,37.07147,28.2584,26.59567,,,499987000,,266034000,78611000,54000,,344699000,,,27042000,8900000,5030000,,,,-7941000,,,,,,,,,,,64197000,15052000,,0,19129000,,-1414000,-146807000,,36110000,91675000,,91675000,,0.36,34657000,,11306000,7451000,3317000,36509570,0.96111,0.96048,7941000,32000000,,,1183580,0,299040,21015000,,,22990000,11052000,,13120000,,36110000,1971000,,-2345000,4027000,4823000,3400000,8223000,1971000,,-2345000,4295907462
2013-12-31,,,,,142517000,100920000,100920000,100920000,140623000,99578810,99578810,24386000,317424000,319743000,,503182000,,,,,,,,,,,185758000,-202435000,-362984000,,,100712000,1.00207,1.00207,100920000,101198000,0.99725,0.99725,0,-1894000,-552810,,,41.6948,29.1874,29.52517,,,503182000,,261910000,79862000,38000,,341810000,,,18124000,6262000,-2319000,,,,-8162000,,,,,,,,,,,65580000,4341000,,2894000,14074000,,-1000000,-147258000,,41597000,100920000,,100920000,,0.4,40278000,,11227000,7212000,3958000,41044190,0.98875,0.984,8162000,29100000,,,1164800,5200,398550,13901000,,,13850000,22983000,,27747000,,41597000,1740000,,-2202000,2318000,2974000,3800000,6774000,1740000,,-2202000,4295907462
2014-12-31,,,,,141964000,103667000,103667000,103667000,142064000,103740020,103740020,23359000,366370000,363273000,,531599000,,,,,,,,,,,165229000,-219301000,-386538000,,,107818000,0.9615,0.9615,103667000,108365000,0.95665,0.95665,,100000,26980,,,36.42634,26.97656,26.59977,,,531599000,,306348000,83339000,42000,,389729000,,,13326000,10033000,3097000,,,,-9120000,,,,,,,,,,,64569000,9830000,,0,-18149000,,-100000,-154916000,,38297000,103667000,,103667000,,0.44,48181000,,12366000,9591000,4162000,38323980,0.96218,0.95732,9120000,29000000,,,1476850,0,146880,8974000,,,9555000,27207000,,28742000,,38297000,1754000,,-2239000,1316000,1448000,4300000,5748000,1754000,,-2239000,4295907462
2015-12-31,,,,,162893000,116716000,116716000,116716000,147266000,105518950,105518950,33073000,366116000,363193000,,596748000,,,,,,,,,,,230632000,-243875000,-430932000,,,115726000,1.00855,1.00855,116716000,116255000,1.00397,1.00397,,-15627000,-4429950,,,40.80598,28.34806,29.23828,,,596748000,,316018000,83124000,47000,,399189000,,,14168000,18905000,2923000,,,,-11746000,,,,,,,,,,,61296000,5718000,,15627000,28398000,,,-172608000,,46177000,116716000,,116716000,,0.48,55552000,,14101000,10410000,4255000,41747050,0.9118,0.90765,11746000,29100000,,,1293580,0,24750,17385000,,,18154000,24664000,,28023000,,46177000,45000,,,122000,167000,4300000,4467000,45000,,,4295907462
2016-12-31,,,,,200426000,134264000,134264000,134264000,158562000,106219590,106219590,44431000,402703000,401743000,,655533000,,,,,,,,,,,252830000,-252892000,-454147000,,,127705000,1.05136,1.05136,134264000,128301000,1.04648,1.04648,,-41864000,-13819590,,,44.82459,33.01069,30.02769,,,655533000,,361382000,85622000,130000,,447134000,,,17283000,27148000,960000,,,,-12486000,,,,,,,,,,,60400000,5848000,,41864000,45452000,,,-184574000,,66162000,134264000,,134264000,,0.52,67536000,,16558000,14620000,7318000,52342410,0.83176,0.82789,12486000,25400000,,,1443900,0,25580,23735000,,,25977000,35955000,,40185000,,66162000,52000,,,108000,263000,7300000,7563000,52000,,,4295907462
2017-12-31,,,,,168664000,95725000,95833000,95725000,168664000,95833000,95833000,58168000,437168000,434118000,,620550000,,,,,,,,,,,183382000,-246738000,-448836000,,,137821000,0.69534,0.69456,95725000,138513000,0.69187,0.69109,,0,0,,,34.05042,43.18112,19.34707,,,620550000,,403189000,91889000,258000,,495336000,,,20356000,34576000,3050000,,,,-11841000,,,,,,,,,,,62308000,9135000,,0,29227000,,,-186881000,,72831000,95833000,,95833000,,0.52,72604000,,22183000,13172000,6275000,72831000,0.69534,0.69187,11841000,15800000,,,1446300,20000,0,0,,,0,31807000,,35255000,,35255000,,,,,,,,,,,4295907462
2018-12-31,,,,,208680000,190830000,190830000,190830000,194691000,178037590,178037590,94443000,537602000,530636000,,732907000,,,,,,,,,,,195305000,-281275000,-517261000,,,155675000,1.22582,1.22582,190830000,156539000,1.21906,1.21906,,-13989000,-1196590,,,33.01664,8.55377,30.19247,,,732907000,,524592000,106823000,630000,,632045000,,,41277000,46411000,6966000,,,,-14442000,,,,,,,,,,,64565000,2060000,,13989000,28972000,,,-220666000,,17850000,190830000,,190830000,,0.52,82161000,,23773000,15847000,8118000,16653410,1.14365,1.13734,14442000,17900000,,,1555600,18000,0,12256000,,,16857000,-1513000,,993000,,17850000,,,,,,,,,,,4295907462
2019-12-31,,,,,290356000,238206000,238206000,238206000,290356000,238206000,238206000,126114000,604273000,599526000,,803590000,,,,,,,,,,,199317000,-289452000,-508487000,,,171907000,1.38567,1.38567,238206000,172687000,1.37941,1.37941,,0,0,,,39.75372,17.96071,32.61367,,,803590000,,585637000,143080000,1670000,,730387000,,,69364000,48577000,4747000,,,,-16911000,,,,,,,,,,,66700000,1923000,,0,33809000,-651000,,-201473000,,52150000,238206000,,238206000,,0.52,89474000,,26719000,15898000,7993000,52150000,1.38567,1.37941,16911000,17001000,,,1724300,17470,79310,22908000,,,27398000,20402000,,24752000,,52150000,,,,,,,,,,,4295907462
