Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,3975000000,2310000000,2310000000,2310000000,5990000000,3511119500,3491119500,13196000000,15583000000,14309000000,,27803000000,,,,,,,,,,,12220000000,-12671000000,-22554000000,,,884929020,2.61038,2.61038,2313000000,928981640,2.48982,2.48982,3000000,2015000000,833880500,,,13.81215,41.38365,8.02669,,,27803000000,,28779000000,,,,28779000000,,,13196000000,,1274000000,,,,,,,,,,,,,,,10669000000,201000000,,-2004000000,,,-11000000,-10618000000,,1645000000,2330000000,-20000000,2310000000,,0.63845,697000000,,494000000,,1177000000,2478880500,3.94508,3.76124,262000000,1679000000,-2147000000,-20000000,53000000,9000000,2000000,,,1330000000,1330000000,,315000000,315000000,,1645000000,527000000,243000000,-490000000,0,189000000,239000000,440000000,536000000,246000000,-490000000,4295869482
2011-12-31,,,,,5390000000,4132000000,4132000000,4132000000,6006000000,4820400000,4626400000,16921000000,17445000000,15606000000,,33228000000,,,,,,,,,,,15783000000,-13135000000,-25999000000,,,1090155300,3.79029,3.79029,4132000000,1124575070,3.67428,3.67428,,616000000,121600000,,,15.68411,19.74026,12.02351,,,33228000000,,14915000000,16101000000,794000000,1579000000,34366000000,,,5958000000,10537000000,1839000000,,,,,,,,,,,,,,,7458000000,676000000,,39000000,219000000,,0,-12209000000,,1064000000,4326000000,-194000000,4132000000,,0.63845,697000000,,3697000000,410000000,1289000000,1185600000,4.2438,4.11391,,2072000000,-264000000,-194000000,54000000,12000000,3000000,,,1451000000,1451000000,,-387000000,-387000000,,1064000000,600000000,248000000,-531000000,,329000000,351000000,675000000,607000000,251000000,-531000000,4295869482
2012-12-31,,,,,814000000,263000000,263000000,263000000,5805000000,3560150000,3507150000,15619000000,15974000000,14245000000,,33743000000,,,,,,,,,,,17769000000,-13490000000,-31200000000,,,1097203720,0.2397,0.2397,263000000,1127511910,0.23326,0.23326,0,4991000000,1746850000,,,2.57652,61.17936,0.83246,,,33743000000,,13657000000,15260000000,928000000,986000000,31593000000,,,4947000000,10357000000,1729000000,,,,,,,,,,,,,,,7142000000,1166000000,,-111000000,-899000000,,-1886000000,-12830000000,,498000000,316000000,-53000000,263000000,,0.63845,697000000,,3236000000,362000000,,2244850000,3.19644,3.11052,,2115000000,163000000,-53000000,50000000,19000000,1000000,,,-225000000,-225000000,,723000000,723000000,,498000000,,289000000,,,300000000,606000000,906000000,,289000000,,4295869482
2013-12-31,,,,,1456000000,666000000,666000000,666000000,5080000000,2376016480,2361016480,10768000000,14833000000,12741000000,,31941000000,,,,,,,,,,,17108000000,-12329000000,-28393000000,,,1171682000,0.56841,0.56841,666000000,1204339670,0.553,0.553,0,3624000000,1928983520,,,5.68728,53.22802,2.60146,,,31941000000,,11942000000,11747000000,759000000,741000000,25601000000,,,3361000000,7221000000,2092000000,,,,,,,,,,,,,,,7566000000,1303000000,,-30000000,-503000000,,-195000000,-12470000000,,775000000,681000000,-15000000,666000000,,0.63845,765000000,,625000000,314000000,,2703983520,2.01507,1.96042,518000000,2073000000,369000000,-15000000,55000000,16000000,0,,,954000000,954000000,,-179000000,-179000000,,775000000,,261000000,,,271000000,599000000,870000000,,261000000,,4295869482
2014-12-31,,,,,3116000000,1663000000,1663000000,1663000000,5102000000,2768768290,2740768290,10729000000,14272000000,13113000000,,31974000000,,,,,,,,,,,17702000000,-12512000000,-27699000000,,,1391474440,1.19514,1.19514,1663000000,1422398580,1.16915,1.16915,0,1986000000,908231710,,,12.4635,45.73171,6.65173,,,31974000000,,11819000000,10930000000,683000000,1161000000,25001000000,,,3210000000,7359000000,1159000000,,,,,,,,,,,,,,,7777000000,1224000000,,-6000000,-422000000,,-247000000,-13207000000,,1425000000,1691000000,-28000000,1663000000,,0.66938,1034000000,,490000000,313000000,,2333231710,1.96969,1.92686,582000000,845000000,619000000,-28000000,54000000,14000000,2000000,,,752000000,752000000,,673000000,673000000,,1425000000,,296000000,,,299000000,605000000,904000000,,296000000,,4295869482
2015-12-31,,,,,-6097000000,-6793000000,-7023000000,-7023000000,5937000000,1050100000,799100000,10086000000,15881000000,14925000000,,37172000000,,,,,,,,,,,21291000000,-13293000000,-42313000000,,-230000000,1555052600,-4.51625,-4.51625,-7023000000,1555052600,-4.51625,-4.51625,0,12034000000,4211900000,,,-23.4798,,-27.04587,,,37172000000,,12220000000,12088000000,499000000,783000000,25967000000,,,2765000000,7168000000,956000000,,,,-710000000,,,,,,,,,,,16412000000,696000000,,-130000000,323000000,,-5994000000,-16406000000,,675000000,-6772000000,-21000000,-6793000000,-230000000,0.0,0,,439000000,294000000,,4886900000,0.51387,0.51387,710000000,848000000,164000000,-21000000,53000000,17000000,1000000,,,1662000000,1662000000,,-987000000,-987000000,,675000000,,326000000,,,322000000,412000000,734000000,,326000000,,4295869482
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295869482
2016-12-31,,,,,-810000000,-1401000000,-1678000000,-1678000000,3372000000,1362300000,1040300000,10436000000,14707000000,13324000000,,33269000000,,,,,,,,,,,18562000000,-11874000000,-32696000000,,-277000000,1555300000,-1.07889,-1.07889,-1678000000,1555300000,-1.07889,-1.07889,,4182000000,1463700000,,,-3.22157,,-6.67383,,,33269000000,,12311000000,10371000000,685000000,1417000000,25143000000,,,2582000000,7599000000,1383000000,,,,,,,,,,,,,,,14999000000,1036000000,,-42000000,1079000000,,-1256000000,-16682000000,,546000000,-1356000000,-45000000,-1401000000,-277000000,0.19,393000000,,2930000000,285000000,,2009700000,0.66887,0.66887,815000000,832000000,455000000,-45000000,49000000,26000000,1000000,,,858000000,858000000,,-312000000,-312000000,,546000000,,272000000,,,261000000,429000000,690000000,,272000000,,4295869482
2017-12-31,,,,,1228000000,-750000000,-1049000000,-1049000000,2087000000,-176650000,-490650000,11164000000,12378000000,11853000000,,29548000000,,,,,,,,,,,17170000000,-12253000000,-27795000000,,-299000000,1967700000,-0.53311,-0.53311,-1049000000,1967700000,-0.53311,-0.53311,,859000000,300650000,,,5.21621,159.85342,-4.45587,,,29548000000,,12004000000,8525000000,1315000000,1406000000,23542000000,,,2832000000,7901000000,525000000,,,,-935000000,,,,,,,,,,,14102000000,471000000,,-118000000,-215000000,,-81000000,-13866000000,,1963000000,-735000000,-15000000,-750000000,-299000000,0.11,227000000,,441000000,309000000,,2263650000,-0.24935,-0.24935,935000000,790000000,137000000,-15000000,51000000,18000000,0,,,729000000,729000000,,1234000000,1234000000,,1963000000,,345000000,,,354000000,440000000,794000000,,345000000,,4295869482
2018-12-31,,,,,1330000000,266000000,-27000000,-27000000,1651000000,549650000,181650000,11402000000,13316000000,12791000000,,28198000000,,,,,,,,,,,14882000000,-11814000000,-26343000000,,-293000000,2102200000,-0.01284,-0.01284,-27000000,2102200000,-0.01284,-0.01284,,321000000,112350000,,,5.38069,74.3609,-0.10923,,,28198000000,,12992000000,8947000000,2083000000,475000000,24718000000,,,3122000000,7901000000,525000000,,,,-1095000000,,,,,,,,,,,12921000000,2000000,,141000000,289000000,,-14000000,-12972000000,,989000000,341000000,-75000000,266000000,-293000000,0.11,227000000,,430000000,299000000,,1101350000,0.08641,0.08641,1095000000,747000000,219000000,-75000000,60000000,12000000,1000000,,,713000000,713000000,,276000000,276000000,,989000000,,280000000,,,284000000,421000000,705000000,,280000000,,4295869482
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295869482
2019-12-31,,,,,-2634000000,-5389000000,-5718000000,-5718000000,1873000000,-2334450000,-2788450000,11458000000,13750000000,13027000000,,25929000000,,,,,,,,,,,12179000000,-11142000000,-27840000000,,-329000000,2110000000,-2.70995,-2.70995,-5718000000,2110000000,-2.70995,-2.70995,,4507000000,1577450000,,,-10.44906,,-22.68328,,,25929000000,,13760000000,8209000000,2055000000,844000000,25208000000,,,3643000000,7448000000,723000000,,,,-1256000000,,,,,,,,,,,12283000000,0,,4000000,-564000000,,-2088000000,-11092000000,,2630000000,-5264000000,-125000000,-5389000000,-329000000,0.0,0,,1049000000,251000000,,4207450000,-1.32154,-1.32154,1256000000,,110000000,-125000000,60000000,13000000,0,,,762000000,762000000,,1868000000,1868000000,,2630000000,,272000000,,,274000000,417000000,691000000,,272000000,,4295869482
