Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2011-09-30,,,,,8514000000,6991000000,6983000000,6983000000,8644000000,7166783650,7090783650,26102000000,11996000000,11003000000,,16941000000,,,,,,,,,,,4945000000,-3945000000,-7434000000,,-8000000,3017529450,2.31414,2.31414,7118000000,3204803550,2.22104,2.22104,135000000,130000000,22216350,,,22.34763,17.0895,18.32905,,,16941000000,,34530000000,789000000,263000000,160000000,38098000000,,,14911000000,11191000000,993000000,,,,-473000000,,,,,,,,,,,2568000000,28000000,329000000,51000000,120000000,-244000000,0,-2662000000,,1455000000,7059000000,-68000000,6991000000,-8000000,1.54939,4707000000,,244000000,176000000,112000000,1477216350,2.34986,2.25467,470000000,505000000,,-68000000,16873000,1959000,2601000,1809000000,,,1989000000,-591000000,,-501000000,1422000000,2910000000,96000000,53000000,-120000000,,29000000,234000000,263000000,96000000,53000000,-120000000,4295856627
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295856627
2012-09-30,,,,,8814000000,5936000000,5925000000,5925000000,9000000000,6128658950,6051658950,24371000000,12502000000,11290000000,,17983000000,,,,,,,,,,,5481000000,-4147000000,-7957000000,,-11000000,3059829060,1.93638,1.93638,6074000000,3224736050,1.88357,1.88357,149000000,186000000,59341050,,,23.90367,31.90379,16.06867,,,17983000000,,33238000000,1116000000,212000000,2307000000,36873000000,,,14846000000,9525000000,1212000000,,,,-437000000,,,,,,,,,,,2630000000,39000000,476000000,46000000,125000000,-182000000,,-3032000000,,2812000000,6002000000,-66000000,5936000000,-11000000,1.65087,5085000000,,413000000,147000000,155000000,2871341050,1.97778,1.92284,437000000,535000000,,-66000000,18022000,1615000,696000,2160000000,,,2504000000,320000000,,318000000,-10000000,2812000000,89000000,60000000,-110000000,,39000000,237000000,276000000,89000000,60000000,-110000000,4295856627
2013-09-30,,,,,9772000000,6751000000,6739000000,6739000000,9776000000,6827793700,6741793700,20188000000,12821000000,11974000000,,18595000000,,,,,,,,,,,5774000000,-4241000000,-7976000000,,-12000000,3104072400,2.17102,2.17102,6912000000,3255907490,2.12291,2.12291,173000000,4000000,1206300,,,29.60405,30.15759,20.41564,,,18595000000,,29781000000,1226000000,136000000,1866000000,33009000000,,,12745000000,7443000000,847000000,,,,-627000000,,,,,,,,,,,2723000000,42000000,440000000,67000000,-71000000,-277000000,,-2803000000,,2947000000,6825000000,-74000000,6751000000,-12000000,1.73043,6027000000,,277000000,164000000,,2948206300,2.17192,2.12377,627000000,565000000,,-74000000,18848000,828000,1353000,,,,2566000000,,,388000000,-7000000,2947000000,17000000,53000000,,,70000000,,70000000,17000000,53000000,,4295856627
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,2566000000,,,388000000,,,,,,,,,,,,,,4295856627
2014-09-30,,,,,10740000000,7561000000,7551000000,7551000000,10687000000,7587371970,7513371970,18706000000,13542000000,12892000000,,19937000000,,,,,,,,,,,6395000000,-4510000000,-8547000000,,-10000000,3115133230,2.42397,2.42397,7726000000,3254901960,2.37365,2.37365,175000000,-53000000,-15371970,,,33.30439,29.00372,23.41541,,,19937000000,,29104000000,1386000000,102000000,1656000000,32248000000,,,11799000000,6907000000,650000000,,,,-716000000,,,,,,,,,,,2926000000,-3000000,530000000,97000000,72000000,-304000000,,-2956000000,,3115000000,7625000000,-64000000,7561000000,-10000000,1.80999,5658000000,,304000000,159000000,184000000,3099628030,2.41189,2.36209,680000000,565000000,0,-64000000,19905000,1227000,2488000,,,2704000000,2704000000,,425000000,425000000,-14000000,3115000000,11000000,46000000,,,57000000,,57000000,11000000,46000000,,4295856627
2015-09-30,,,,,11416000000,8012000000,8006000000,8006000000,11583000000,8186023480,8124023480,18028000000,14267000000,13514000000,,21642000000,,,,,,,,,,,7375000000,-4630000000,-9473000000,,-6000000,3141277020,2.54865,2.54865,8196000000,3305178480,2.47975,2.47975,190000000,167000000,48976520,,,35.34913,29.32726,24.79022,,,21642000000,,29307000000,1634000000,99000000,1255000000,32295000000,,,10973000000,7055000000,753000000,,,,-1272000000,,,,,,,,,,,2942000000,1043000000,708000000,103000000,41000000,-399000000,,-3098000000,,3348000000,8068000000,-56000000,8012000000,-6000000,1.86489,5895000000,,399000000,150000000,174000000,3396976520,2.58622,2.51545,1138000000,586000000,5000000,-56000000,20444000,1060000,1574000,,,3347000000,3347000000,,89000000,89000000,-88000000,3348000000,12000000,49000000,,,61000000,,61000000,12000000,49000000,,4295856627
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295856627
2016-09-30,,,,,10644000000,7445000000,7440000000,7440000000,10756000000,7538496810,7518496810,16674000000,15148000000,14024000000,,20985000000,,,,,,,,,,,5837000000,-4509000000,-9217000000,,-5000000,3313000000,2.2457,2.2457,7667000000,3520000000,2.17813,2.17813,227000000,112000000,33503190,,,33.44856,29.91357,23.38005,,,20985000000,,28953000000,1808000000,113000000,948000000,31822000000,,,9714000000,6960000000,1124000000,,,,-787000000,,,,,,,,,,,2755000000,2000000,760000000,1000000,-53000000,-441000000,,-3388000000,,3184000000,7460000000,-15000000,7445000000,-5000000,1.88,6287000000,,441000000,156000000,135000000,3217503190,2.26939,2.20043,770000000,622000000,30000000,-15000000,21319000,1611000,2994000,,,3351000000,3351000000,-102000000,,-102000000,-65000000,3184000000,7000000,43000000,,,50000000,,50000000,7000000,43000000,,4295856627
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295856627
