Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,-844000000,-539000000,-692000000,-763000000,-776000000,-423800000,-647800000,1248000000,3389000000,526000000,,5878000000,,,,,,,,,,,2489000000,-1640000000,-3859000000,,-224000000,1227000000,-0.56398,-0.62184,-763000000,1227000000,-0.56398,-0.62184,0,68000000,23800000,,,-18.20142,,-14.92344,,,5878000000,,3744000000,874000000,,15000000,4637000000,,,755000000,493000000,2863000000,,,,-107000000,,,,,,,,,,,1421000000,394000000,,147000000,167000000,,-215000000,-1897000000,,-376000000,-468000000,,-468000000,,0.04,49000000,,625000000,,23000000,-352200000,-0.52795,-0.52795,107000000,203000000,,,,,,-183000000,,,-181000000,-123000000,,-195000000,,-376000000,93000000,36000000,-107000000,44000000,70000000,40000000,110000000,93000000,36000000,-107000000,4295907751
2011-12-31,,,,,161000000,-215000000,-25000000,-429000000,481000000,397000000,183000000,842000000,3410000000,1880000000,,5553000000,,,,,,,,,,,2143000000,-1604000000,-3862000000,,-214000000,1258000000,-0.01987,-0.34102,-429000000,1258000000,-0.01987,-0.34102,,320000000,112000000,,,3.78645,-17.3913,-0.58796,,,5553000000,,3480000000,758000000,,13000000,4252000000,,,472000000,370000000,1530000000,,,,-95000000,,,,,,,,,,,1388000000,112000000,,8000000,245000000,,-328000000,-1673000000,,-28000000,189000000,,189000000,,0.04,51000000,,588000000,62000000,19000000,84000000,0.14547,0.14547,95000000,197000000,,,5690780,1653250,2555000,2000000,,,3000000,1000000,,-31000000,,-28000000,91000000,36000000,-121000000,45000000,52000000,42000000,94000000,91000000,36000000,-121000000,4295907751
2012-12-31,,,,,1661000000,1120000000,1050000000,991000000,1658000000,1176870560,1047870560,603000000,3300000000,3087000000,,5400000000,,,,,,,,,,,2100000000,-1763000000,-3526000000,,-129000000,1381000000,0.76032,0.7176,991000000,1387000000,0.75703,0.71449,,-3000000,-870560,,,42.55701,29.01866,26.90238,,,5400000000,,3211000000,681000000,,9000000,3903000000,,,284000000,319000000,213000000,,,,-109000000,,,,,,,,,,,1119000000,48000000,,14000000,234000000,,-11000000,-1601000000,,482000000,1179000000,,1179000000,,0.04,54000000,,608000000,87000000,30000000,481129440,0.75878,0.75549,109000000,170000000,,,6105750,1237410,476570,-20000000,,,-4000000,383000000,,486000000,,482000000,84000000,37000000,-115000000,70000000,76000000,29000000,116000000,90000000,40000000,-115000000,4295907751
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295907751
2013-12-31,,,,,1665000000,1091000000,1072000000,1059000000,1668000000,1105989190,1073989190,384000000,3263000000,3125000000,,5359000000,,,,,,,,,,,2096000000,-1818000000,-3556000000,,-32000000,1395000000,0.76846,0.75914,1059000000,1410000000,0.76028,0.75106,,3000000,1010810,,,45.65396,33.69369,29.39402,,,5359000000,,3034000000,572000000,,38000000,3647000000,,,135000000,249000000,138000000,,,,,,,,,,,,,,,970000000,26000000,,63000000,341000000,0,-66000000,-1672000000,,561000000,1104000000,,1104000000,,0.06,138000000,,645000000,98000000,,562010810,0.76988,0.76169,,165000000,,,,,,176000000,,,195000000,-6000000,,366000000,,561000000,,,,,,,,,,,4295907751
2014-12-31,,,,,1682000000,1147000000,1082000000,1095000000,1688000000,1138045180,1086045180,309000000,3280000000,3211000000,,5183000000,,,,,,,,,,,1903000000,-1810000000,-3432000000,,-52000000,1375000000,0.78691,0.79636,1095730000,1387000000,0.78063,0.79,730000,6000000,1954820,,,46.86542,32.58026,30.14767,,,5183000000,,2963000000,584000000,,39000000,3589000000,,,105000000,204000000,69000000,,,,,,,,,,,,,,,844000000,27000000,,10000000,306000000,0,-16000000,-1606000000,,548000000,1134000000,,1134000000,,0.14,247000000,,523000000,95000000,,549954820,0.78985,0.78354,,171000000,,,6181740,485650,1738910,359000000,,,374000000,67000000,,174000000,,548000000,,,,,,,,,,,4295907751
2015-12-31,,,,,1530000000,1062000000,1011000000,998000000,1621000000,1138937910,1074937910,268000000,3335000000,3094000000,,5406000000,,,,,,,,,,,2071000000,-1883000000,-3635000000,,-64000000,1325000000,0.76302,0.75321,998000000,1334000000,0.75787,0.74813,0,91000000,27062090,,,42.46461,29.73856,28.05995,,,5406000000,,2958000000,564000000,,76000000,3603000000,,,109000000,159000000,241000000,,,,,,,,,,,,,,,824000000,29000000,,8000000,348000000,-28000000,-99000000,-1625000000,,455000000,1075000000,,1075000000,,0.21,304000000,,523000000,98000000,,482062090,0.81127,0.8058,,174000000,,,6303380,318770,133200,293000000,,,300000000,40000000,,155000000,,455000000,84000000,40000000,-152000000,43000000,15000000,15000000,47000000,90000000,44000000,-152000000,4295907751
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295907751
2016-12-31,,,,,1664000000,1163000000,1090000000,1099000000,1773000000,1229592550,1165592550,313000000,3501000000,3239000000,,5512000000,,,,,,,,,,,2011000000,-1842000000,-3586000000,,-64000000,1255000000,0.86853,0.8757,1099000000,1261000000,0.86439,0.87153,,109000000,33407450,,,43.62874,30.64904,28.57892,,,5512000000,,3082000000,563000000,,169000000,3814000000,,,117000000,196000000,262000000,,,,,,,,,,,,,,,837000000,6000000,,,277000000,-103000000,-72000000,-1569000000,,510000000,1154000000,,1154000000,,0.245,318000000,,574000000,101000000,52000000,543407450,0.92876,0.92434,,167000000,,,,,,442000000,,,463000000,46000000,,47000000,,510000000,,,,,,,,,,,4295907751
2017-12-31,,,,,1860000000,1263000000,1238000000,1199000000,1898000000,1328600000,1264600000,373000000,3614000000,3464000000,,5576000000,,,,,,,,,,,1962000000,-1874000000,-3566000000,,-64000000,1186000000,1.04384,1.01096,1199000000,1198000000,1.03339,1.00083,,38000000,11400000,,,46.65162,30.0,31.05092,,,5576000000,,3244000000,596000000,,147000000,3987000000,,,156000000,217000000,150000000,,,,,,,,,,,,,,,832000000,19000000,,,252000000,-75000000,-22000000,-1595000000,,558000000,1302000000,,1302000000,,0.355,370000000,,537000000,93000000,62000000,569400000,1.06627,1.05559,,162000000,,,6728470,391270,303820,373000000,,,403000000,36000000,,155000000,,558000000,,,,,,,,,,,4295907751
