Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,5844000000,3917000000,3581000000,3581000000,5832000000,4293166000,3572166000,16324000000,11970000000,7810000000,,47481000000,,,,,,,,,,,35511000000,-9559000000,-37477000000,,-336000000,721724750,4.96173,4.96173,3581000000,725161670,4.93821,4.93821,,-12000000,-3166000,,,20.65456,26.38604,12.65639,,,47481000000,,28294000000,,,,28294000000,,,16324000000,,4160000000,,,,,,,,,,,,,,,10038000000,351000000,,,19781000000,-933000000,12000000,-26997000000,,1542000000,4302000000,-385000000,3917000000,-336000000,1.75,1306000000,,2519000000,,396800000,1538834000,4.94949,4.92603,374000000,,119000000,-385000000,29718000,3445000,79000,,,1425000000,1425000000,,117000000,117000000,,1542000000,121000000,78000000,-93000000,36000000,140000000,,285000000,127000000,205000000,-96000000,5000039357
2011-12-31,,,,,4111000000,2385000000,2361000000,2361000000,4364000000,2959580000,2532580000,20182000000,12207000000,7877000000,,50726000000,,,,,,,,,,,38519000000,-9666000000,-42285000000,,-24000000,739383370,3.1932,3.1932,2361000000,742107360,3.18148,3.18148,,253000000,81420000,,,12.69258,32.18195,7.28951,,,50726000000,,32389000000,,,,32389000000,,,20182000000,,4330000000,,,,,,,,,,,,,,,9898000000,418000000,,,23769000000,-921000000,-253000000,-31445000000,,1323000000,2788000000,-403000000,2385000000,-24000000,0.0,0,,921000000,,450000000,1404420000,3.42526,3.41269,387000000,,94000000,-403000000,30940000,5527000,44000,,,970000000,970000000,,353000000,353000000,,1323000000,112000000,88000000,-97000000,32000000,132000000,,327000000,117000000,283000000,-100000000,5000039357
2012-12-31,,,,,1565000000,790000000,499000000,499000000,3110000000,2432357830,1707357830,18592000000,11312000000,7377000000,,65304000000,,,,,,,,,,,53992000000,-9493000000,-59804000000,,-291000000,751736150,0.6638,0.6638,496821400,752759700,0.66,0.66,-2178600,1545000000,336642170,,,5.23341,21.78914,1.66867,,,65304000000,,17652000000,3584000000,1172000000,6649000000,29904000000,,,8370000000,9736000000,3935000000,,,,,,,,,,,,,,,9515000000,1148000000,1033000000,,32358000000,-925000000,-1545000000,-46792000000,,341000000,1224000000,-434000000,790000000,-291000000,0.45,351000000,,3262000000,,293500000,677642170,2.27122,2.26524,,4602000000,154000000,-434000000,30208000,5771000,127000,,,1128000000,1128000000,,-787000000,-787000000,,341000000,,88000000,,,118000000,,118000000,,88000000,,5000039357
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000039357
2013-12-31,,,,,2922000000,2044000000,1709000000,1709000000,2418000000,1981071870,1296071870,16996000000,10028000000,5978000000,,87996000000,,,,,,,,,,,77968000000,-9019000000,-81024000000,,-335000000,766489330,2.22965,2.22965,1709000000,766828630,2.22866,2.22866,,-504000000,-91071870,,,10.81261,18.06982,6.32401,,,87996000000,,15823000000,3146000000,1100000000,6647000000,27024000000,,,7409000000,9343000000,4050000000,,,,,,,,,,,,,,,8347000000,763000000,,574000000,51443000000,-906000000,-70000000,-64954000000,,528000000,2394000000,-350000000,2044000000,-335000000,1.0,799000000,,3344000000,,345600000,436928130,1.69092,1.69017,,4554000000,61000000,-350000000,29839000,4174000,47000,,,1190000000,1190000000,,-662000000,-662000000,,528000000,,94000000,,,164000000,,164000000,,94000000,,5000039357
2014-12-31,,,,,4354000000,2679000000,2265000000,2265000000,4803000000,3285101980,2572101980,14533000000,9999000000,7032000000,,77366000000,,,,,,,,,,,67367000000,-9049000000,-70045000000,,-414000000,781283040,2.89908,2.89908,2265000000,781456700,2.89843,2.89843,,449000000,141898020,,,17.74825,31.60312,9.23284,,,77366000000,,15049000000,3183000000,1073000000,4952000000,24532000000,,,7003000000,7262000000,2967000000,,,,,,,,,,,,,,,9159000000,771000000,41000000,109000000,31554000000,-907000000,-558000000,-59531000000,,1376000000,2978000000,-299000000,2679000000,-414000000,1.2,966000000,,3421000000,,241000000,1517898030,3.29215,3.29142,,4796000000,213000000,-299000000,,,,,,1192000000,1192000000,,184000000,184000000,,1376000000,,93000000,,,93000000,,93000000,,93000000,,5000039357
2015-12-31,,,,,6109000000,4001000000,3559000000,3559000000,6038000000,4343920450,3507920450,16125000000,9306000000,6241000000,,45780000000,,,,,,,,,,,36474000000,-9476000000,-36606000000,,-442000000,792503320,4.49083,4.49083,3558790970,792603780,4.49,4.49,-209030,-71000000,-19920450,,,24.02186,28.05697,13.99473,,,45780000000,,14025000000,2999000000,1102000000,7006000000,25431000000,,,7292000000,8705000000,3065000000,,,,,,,,,,,,,,,10144000000,1075000000,1019000000,197000000,4302000000,-940000000,-126000000,-27943000000,,1714000000,4395000000,-394000000,4001000000,-442000000,2.0,1612000000,,3597000000,,234000000,1694079560,4.42638,4.42555,,5196000000,231000000,-394000000,36000000,5000000,1000000,,,1064000000,1064000000,,650000000,650000000,,1714000000,,110000000,,,125000000,,125000000,,110000000,,5000039357
2016-12-31,,,,,6307000000,3874000000,3402000000,3402000000,6804000000,4679840180,3743840180,15193000000,9467000000,7376000000,,50198000000,,,,,,,,,,,40731000000,-9455000000,-41800000000,,-472000000,798767870,4.25906,4.25906,3402832720,798787020,4.26,4.26,832720,497000000,155159820,,,25.57583,31.21928,13.79562,,,50198000000,,13064000000,2756000000,1127000000,7211000000,24660000000,,,5845000000,9238000000,2091000000,,,,,,,,,,,,,,,10116000000,1669000000,75000000,0,8689000000,-939000000,-497000000,-28631000000,,1969000000,4338000000,-464000000,3874000000,-472000000,2.2,1777000000,,3441000000,,189000000,2124159820,4.68702,4.68795,417000000,5829000000,129000000,-464000000,35000000,5000000,2000000,,,1313000000,1313000000,,656000000,656000000,,1969000000,,110000000,,,83000000,,226000000,,110000000,,5000039357
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000039357
2017-12-31,,,,,5138000000,2806000000,2593000000,2340000000,4977000000,3567592640,2477592640,13263000000,10416000000,9067000000,,55683000000,,,,,,,,,,,45267000000,-9749000000,-49196000000,,-466000000,800596130,3.23884,2.92282,2340000000,800596180,3.23884,2.92282,,-161000000,-45592640,,,21.69855,28.31841,10.95063,,,55683000000,,12818000000,2565000000,1608000000,6164000000,23679000000,,,6222000000,6917000000,1349000000,,,,,,,,,,,,,,,10504000000,831000000,1076000000,279000000,566000000,-1006000000,-118000000,-33192000000,,1455000000,3683000000,-624000000,3059000000,-466000000,2.2,1777000000,,3827000000,,129000000,1409407360,3.09468,3.09468,437000000,6515000000,92000000,-624000000,47000000,2000000,2000000,,,1035000000,1035000000,,,420000000,,1455000000,,104000000,,,110000000,,223000000,,104000000,,5000039357
