Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,3861000,2825000,1865000,1865000,3861000,2825000,1865000,10788000,30156000,21199000,,34708000,,,,,,,,,,,4552000,-9866000,-21890000,,-960000,5108080,0.36511,0.36511,1865000,5108080,0.36511,0.36511,0,,,,,9.42995,26.83243,4.555,,,34708000,,35439000,5289000,,216000,40944000,,,7933000,2855000,8957000,,,,,,,,,,,,,,,,3274000,,,-278000,,,-11692000,,1036000,2825000,,2825000,,0.25,1503000,,390000,232000,578000,1036000,0.36511,0.36511,,372000,,,245960,0,24000,1589000,,,2237000,-885000,,-1201000,1036000,2072000,,,,,,148000,148000,,,,4295902744
2011-12-31,,,,,-3024000,-2728000,-3262000,-3262000,-3024000,-2728000,-3262000,6037000,29140000,23752000,,34053000,,,,,,,,,,,4913000,-13914000,-31689000,,-534000,10646510,-0.30639,-0.30639,-3262000,10646510,-0.30639,-0.30639,0,0,0,,,-8.59653,,-9.2731,,,34053000,,30997000,3963000,,217000,35177000,,,4989000,1048000,5388000,,,,0,,,,,,,,,,,0,2888000,,0,252000,,0,-17015000,,-296000,-2728000,,-2728000,,0.45,4888000,,650000,477000,1833000,-296000,-0.30639,-0.30639,0,608000,-313000,,334700,129750,0,-2245000,,,-2245000,457000,,620000,1329000,-296000,,,,,,170000,170000,,,,4295902744
2012-12-31,,,,,6111000,5996000,4637000,4637000,6111000,5996000,4637000,8479000,46552000,41052000,,83171000,,,,,,,,,,,36619000,-41891000,-71560000,,-1359000,11703330,0.39621,0.39621,4637000,11712510,0.3959,0.3959,0,0,0,,,11.10465,1.88185,8.42616,,,83171000,,51942000,2736000,,353000,55031000,,,5960000,2519000,5500000,,,,-696000,,,,,,,,,,,21310000,-83000,,0,13164000,,0,-29437000,,115000,5996000,,5996000,,0.48,5710000,,1714000,1046000,1683000,115000,0.39621,0.3959,696000,3200000,-364000,,393280,0,45170,34000,,,34000,-1252000,,-1608000,1689000,115000,,,,,,709000,709000,,,,4295902744
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295902744
2013-12-31,,,,,7908000,-84000,-2269000,-2269000,-3135000,-7261950,-9446950,23282000,97229000,89266000,,193972000,,,,,,,,,,,96743000,-110687000,-178101000,,-2185000,15286830,-0.14843,-0.14843,-2269000,15286830,-0.14843,-0.14843,0,-11043000,-3865050,,,6.56206,101.06222,-1.88282,,,193972000,,116673000,2632000,,1206000,120511000,,,16051000,7231000,7963000,,,,-2651000,,,,,,,,,,,69246000,331000,,12104000,10517000,,-1061000,-64166000,,7992000,-84000,,-84000,0,0.48,6736000,,4300000,4361000,2893000,4126950,-0.61798,-0.61798,2700000,7600000,,,882750,272000,916000,400000,,,419000,2646000,,3504000,4069000,7992000,,,,,,1700000,1700000,,,,4295902744
2014-12-31,,,,,26466000,30205000,25524000,25524000,26058000,29939800,25258800,32862000,155277000,144301000,,300914000,,,,,,,,,,,145637000,-162879000,-263472000,,-4681000,28044440,0.91013,0.91013,25524000,28248220,0.90356,0.90356,0,-408000,-142800,,,14.06726,-14.12756,13.56657,,,300914000,,180761000,5158000,,2220000,188139000,,,24411000,8451000,10976000,,,,-4079000,,,,,,,,,,,104104000,1183000,,456000,21077000,,-48000,-96532000,,-3739000,30205000,,30205000,-1041000,0.48,12405000,,6834000,5016000,6318000,-3881800,0.90067,0.89417,4100000,13000000,,,,,,11070000,,,13418000,-235000,,527000,-17684000,-3739000,,,,,,,,,,,4295902744
2015-12-31,,,,,69166000,62072000,29272000,50226000,59505000,35374700,23528700,42621000,211186000,203717000,,286934000,,,,,,,,,,,75748000,-114845000,-210299000,,-11846000,37046590,0.79014,1.35575,50382210,37598510,0.7827,1.34001,156210,-9661000,-3917700,,,27.25142,40.55172,11.53317,,,286934000,,229025000,20263000,,4519000,253807000,,,25783000,16820000,7469000,,,,-5836000,,,,,,,,,,,2825000,3258000,,9919000,43339000,,-258000,-89360000,,28048000,41118000,,41118000,-2023000,0.48,17383000,,9200000,3467000,9328000,24130300,0.63511,0.62994,5836000,16400000,,,,,,16681000,,,20769000,4754000,,7279000,0,28048000,,,,,,,,,,,4295902744
2016-12-31,,,,,100489000,115416000,63793000,92469000,94856000,81877710,58930710,59499000,310345000,305074000,,408975000,,,,,,,,,,,98630000,-146147000,-303215000,,-22947000,46828460,1.36227,1.97463,92672760,47638110,1.34339,1.94535,203760,-5633000,-770710,,,27.17064,13.68209,17.24862,,,408975000,,281868000,79527000,,8449000,369844000,,,40220000,18461000,5271000,,,,-4851000,,,,,,,,,,,4251000,29405000,,6323000,49023000,,-690000,-120017000,,13749000,86740000,,86740000,-3033000,0.49,23521000,,11700000,6894000,11947000,12978290,1.25844,1.24133,4900000,16800000,,,,,,-3044000,,,8136000,6699000,,5613000,0,13749000,,,,,,,,,,,4295902744
2017-12-31,,,,,26893000,57709000,29801000,36136000,32555000,55054300,33481300,85000000,304190000,290491000,,348860000,,,,,,,,,,,44670000,-129153000,-308268000,,-21573000,50254600,0.593,0.71906,36136000,50819790,0.58641,0.71106,,5662000,1981700,,,6.90999,-91.03112,7.65719,,,348860000,,281071000,99742000,,8377000,389190000,,,60414000,23706000,13699000,,,,-3928000,,,,,,,,,,,1061000,14768000,,0,18985000,,-336000,-138739000,,-24481000,51374000,,51374000,-1122000,0.52,25942000,,12425000,5313000,12134000,-22499300,0.66623,0.65882,3928000,11000000,,,3791040,1780,0,-2215000,,,3791000,-23838000,,-28272000,0,-24481000,,,,,,3100000,3100000,,,,4295902744
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295902744
