Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000004037
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000004037
2012-12-31,,,,,30554000,16887000,16887000,16887000,30603000,17057310,16914310,89829000,134929000,58796000,,232144000,,,,,,,,,,,97215000,-70901000,-125457000,,,29110000,0.58011,0.58011,16887000,29110000,0.58011,0.58011,,49000,21690,,,13.59418,44.26262,7.51341,,,232144000,,224758000,,,,224758000,,,89829000,,76133000,,,,-235000,,,,,,,,,,,81053000,7134000,,0,2995000,-4495000,-49000,-49624000,,13524000,17030000,-143000,16887000,,1.14,,,4495000,,,13545690,0.58105,0.58105,235000,,2348000,-143000,,,,,,,,,,,,,,,,,,,,,,,5000004037
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000004037
2013-12-31,,,,,20236000,11892000,11892000,11892000,43425000,21838850,26964850,89159000,115585000,47973000,,234802000,,,,,,,,,,,119217000,-70484000,-146954000,,,29110000,0.40852,0.40852,11892000,29110000,0.40852,0.40852,,23189000,8116150,,,9.88356,66.56454,5.80823,,,234802000,,204744000,,,,204744000,,,89159000,,67612000,,,,-252000,,,,,,,,,,,75537000,36002000,,,5263000,-4303000,-23189000,-48612000,,13470000,6766000,5126000,11892000,,0.98,,,4329000,,,21586150,0.92631,0.92631,269000,,3382000,5126000,,,,,,,,,,,,,,,,,,,,,,,5000004037
2014-12-31,,,,,27207000,12661000,12661000,12661000,34874000,17742710,16561710,71555000,111067000,54332000,,218852000,,,,,,,,,,,107785000,-70326000,-134910000,,,29110000,0.43494,0.43494,12661000,29110000,0.43494,0.43494,,7667000,3766290,,,14.89799,49.12339,6.9329,,,218852000,,182622000,,,,182622000,,,71555000,,56735000,,,,-219000,,,,,,,,,,,77537000,20012000,,,7856000,-4486000,-7667000,-49805000,,13365000,13842000,-1181000,12661000,,0.92,,,4486000,,,17131290,0.56894,0.56894,219000,,7783000,-1181000,,,,,,,,,,,,,,,,,,,,,,,5000004037
2015-12-31,,,,,27907000,19714000,19726000,19714000,28586000,23388550,20281550,52283000,105422000,49405000,,223005000,,,,,,,,,,,117583000,-70042000,-139081000,,,29110000,0.67764,0.67722,19714000,29110000,0.67764,0.67722,,679000,123450,,,17.6957,18.18182,12.50816,,,223005000,,157706000,,,,157705000,,,52283000,,56017000,,,,-214000,,,,,,,,,,,86855000,24145000,,0,5384000,-4285000,-679000,-62058000,,5074000,22833000,-3107000,19726000,,0.59,,,4285000,,,5197460,0.69672,0.69672,214000,,5347000,-3107000,,,,,,,,,,,,,,,,,,,,,,,5000004037
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000004037
2016-12-31,,,,,-16155000,-22992000,-22992000,-22992000,20888000,1914950,1085950,39265000,95101000,51115000,,195817000,,,,,,,,,,,100716000,-69101000,-167986000,,,28827000,-0.79759,-0.79759,-22992000,28827000,-0.79759,-0.79759,,37043000,12965050,,,-12.02313,,-17.11147,,,195817000,,134367000,,,-1000,134366000,,,39265000,,43986000,,,,-180000,,,,,,,,,,,79083000,15975000,,,4982000,-4154000,-37043000,-57483000,,6008000,-22163000,-829000,-22992000,,,,,4154000,,,18973050,0.03767,0.03767,180000,,3311000,-829000,,,,,,,,,,,,,,,,,,,,,,,5000004037
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000004037
