Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,417039000000,378529000000,378529000000,378529000000,418083000000,379477597990,379476597990,324506000000,769722000000,603761000000,,1221228000000,,,,,,,,,,,451506000000,-272737000000,-638228000000,,,96735957430,3.91301,3.91301,378529000000,96735957430,3.91301,3.91301,,1044000000,96402010,,,38.11262,9.23391,34.59325,,,1221228000000,,,,,1094228000000,1094228000000,,,324506000000,,165961000000,,,,,,,,,,,,,,,342219000000,,63762000000,,45525000000,-30544000000,-1044000000,-333903000000,,38509000000,378530000000,-1000000,378529000000,,2.92972,288669000000,,20909000000,23182000000,,38605402010,3.92281,3.92281,9635000000,16158000000,1926000000,-1000000,,,,,,52389000000,52389000000,,-15711000000,-15711000000,-4000000,38509000000,,,,,,,,,,,4295863540
2011-12-31,,,,,488394000000,428805000000,428805000000,428805000000,489025000000,429360012920,429359012920,624209000000,871320000000,746480000000,,1286275000000,,,,,,,,,,,414955000000,-316991000000,-673041000000,,,100296828240,4.27536,4.27536,428805000000,100296828240,4.27536,4.27536,,631000000,76987080,,,32.65694,12.20081,28.67246,,,1286275000000,,,,,1495529000000,1495529000000,,,624209000000,,124840000000,,,,-10168000000,,,,,,,,,,,367966000000,,-7973000000,,54962000000,-20543000000,-631000000,-324708000000,,59588000000,428806000000,-1000000,428805000000,,2.68963,259501000000,,20543000000,26515000000,,59664987080,4.28088,4.28088,10168000000,18211000000,3300000000,-1000000,,,,,,63387000000,63387000000,,-6245000000,-6245000000,745000000,59588000000,,,,,,,,,,,4295863540
2012-12-31,,,,,522001000000,467610000000,467610000000,467610000000,522582000000,468131462590,468130462590,711632000000,961131000000,772941000000,,1430294000000,,,,,,,,,,,469163000000,-309865000000,-720103000000,,,98893910010,4.7284,4.7284,467610000000,98948899090,4.72577,4.72577,,581000000,60537410,,,31.20592,10.41952,27.95435,,,1430294000000,,1578935000000,76337000000,12993000000,1712000000,1672763000000,,,500931000000,195715000000,188190000000,,,,-10343000000,,,,,,,,,,,373233000000,8088000000,44736000000,325000000,17976000000,-20614000000,-906000000,-368971000000,,54390000000,467611000000,-1000000,467610000000,,2.87495,300759000000,,20614000000,,,54450537410,4.73366,4.73103,10343000000,,-229000000,-1000000,,,,,,60729000000,60729000000,,-11093000000,-11093000000,4754000000,54390000000,,,,,,,,,,,4295863540
2013-12-31,,,,,593539000000,513602000000,513602000000,513602000000,595567000000,515357875220,515356875220,714936000000,1077701000000,836088000000,,1607608000000,,,,,,,,,,,529907000000,-323236000000,-772456000000,,,104383668640,4.92033,4.92033,513602000000,104383668640,4.92033,4.92033,,2028000000,273124780,,,33.10983,13.46769,28.65064,,,1607608000000,,1688779000000,84833000000,15728000000,1651000000,1792637000000,,,485753000000,216034000000,241613000000,,,,-9629000000,,,,,,,,,,,386934000000,14881000000,7451000000,224000000,87543000000,-19280000000,-2252000000,-415174000000,,79936000000,513603000000,-1000000,513602000000,,3.29032,368120000000,,19280000000,,,80209124780,4.93714,4.93714,9629000000,,2071000000,-1000000,,,,,,88282000000,88282000000,,-12381000000,-12381000000,4035000000,79936000000,,,,,,,,,,,4295863540
2014-12-31,,,,,650608000000,591080000000,591080000000,591080000000,652537000000,592833507270,592832507270,788788000000,1245058000000,961065000000,,1800780000000,,,,,,,,,,,555722000000,-384512000000,-866179000000,,,103849909220,5.69168,5.69168,591080000000,103849909220,5.69168,5.69168,,1929000000,176492730,,,31.98905,9.14944,29.06218,,,1800780000000,,2031801000000,84350000000,18938000000,-102598000000,2033846000000,,,443525000000,335682000000,283993000000,,,,-8352000000,,,,,,,,,,,387646000000,18102000000,20493000000,156000000,93369000000,-22149000000,-2085000000,-412884000000,,59527000000,591081000000,-1000000,591080000000,,3.1034,367444000000,,22149000000,29431000000,,59703492730,5.70855,5.70855,8352000000,29588000000,2861000000,-1000000,,,,,,113898000000,113898000000,-60919000000,,-60919000000,6548000000,59527000000,440000000,580000000,,399000000,1419000000,,1419000000,440000000,580000000,,4295863540
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295863540
2015-12-31,,,,,620727000000,558995000000,558995000000,558995000000,620786000000,559050132570,559048132570,680169000000,1219133000000,916071000000,,1957592000000,,,,,,,,,,,738459000000,-381388000000,-1033803000000,,,103145310140,5.41949,5.41949,558995000000,103145310140,5.41949,5.41949,,59000000,5867430,,,32.68185,9.94479,29.4316,,,1957592000000,,1894437000000,62431000000,28267000000,-87200000000,1899302000000,,,350613000000,322340000000,303062000000,,,,-8331000000,,,,,,,,,,,436286000000,8861000000,21410000000,208000000,241296000000,-21206000000,-267000000,-445143000000,,61730000000,558997000000,-2000000,558995000000,,3.12556,366654000000,,21206000000,32509000000,,61735867430,5.42001,5.42001,8331000000,30984000000,3672000000,-2000000,,,,,,117491000000,117491000000,,-57790000000,-57790000000,2029000000,61730000000,454000000,384000000,,33000000,871000000,,871000000,454000000,384000000,,4295863540
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295863540
2016-12-31,,,,,641289000000,552249000000,552249000000,552249000000,641380000000,552327365070,552327365070,690259000000,1221369000000,911634000000,,1955523000000,,,,,,,,,,,734154000000,-417918000000,-1004499000000,,,102461908990,5.3898,5.3898,552249000000,102461908990,5.3898,5.3898,,91000000,12634930,,,33.54675,13.88454,28.88894,,,1955523000000,,1920214000000,30226000000,32280000000,-72782000000,1911628000000,,,382782000000,301254000000,309735000000,,,,-8595000000,,,,,,,,,,,441279000000,65320000000,108849000000,185000000,26166000000,-24694000000,-276000000,-546942000000,,89040000000,552249000000,0,552249000000,,3.14575,342034000000,,24694000000,32781000000,,89052634930,5.39056,5.39056,8595000000,34490000000,4513000000,0,,,,,,132268000000,132268000000,,-46374000000,-46374000000,3146000000,89040000000,369000000,59000000,,,259000000,,259000000,369000000,59000000,,4295863540
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295863540
