Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,1958128000000,1436494000000,1436494000000,1436494000000,1705828000000,1277450545000,1264233545000,1571581000000,3389059000000,2600265000000,,6168310000000,,,,,,,,,,,2779251000000,-1294337000000,-3421388000000,,,787823950,1823.36929,1823.36929,1436494000000,787823950,1823.36929,1823.36929,,-252300000000,-80039545000,,,39.47329,25.96444,28.95784,,,6168310000000,,3892114000000,454368000000,41998000000,572160000000,4960640000000,,,1054266000000,517315000000,788794000000,,,,,,,,,,,,,,,1129331000000,80415000000,39536000000,308266000000,534605000000,-195744000000,,-1937451000000,,508417000000,1449711000000,-13217000000,1436494000000,,669.0,501688000000,,195744000000,,,428377455000,1604.71581,1604.71581,,,,-13217000000,,,,,,,,,,,,,,,,,,,,,,,4295865713
2011-12-31,,,,,2145762000000,1663894000000,1663894000000,1663894000000,1831154000000,1440858960000,1429507960000,2042006000000,3903588000000,3063030000000,,6904927000000,,,,,,,,,,,3001339000000,-1441858000000,-3918607000000,,,787823950,2112.01246,2112.01246,1663894000000,787823950,2112.01246,2112.01246,,-314608000000,-80221960000,,,36.08995,21.92773,27.98533,,,6904927000000,,4660580000000,625559000000,18820000000,640635000000,5945594000000,,,1209825000000,832181000000,840558000000,,,,,,,,,,,,,,,1172462000000,148866000000,11034000000,365847000000,570947000000,-223003000000,,-2314281000000,,470517000000,1675245000000,-11351000000,1663894000000,,668.64,526773000000,,223003000000,,,390295040000,1814.50178,1814.50178,,,,-11351000000,,,,,,,,,,,,,,,,,,,,,,,4295865713
2012-12-31,,,,,2174843000000,1702046000000,1702046000000,1702046000000,1972106000000,1558384721000,1552661721000,2894860000000,4767023000000,3526684000000,,7903029000000,,,,,,,,,,,3136006000000,-1637680000000,-4487847000000,,,851827000,1998.11229,1998.11229,1702046000000,851827000,1998.11229,1998.11229,,-202737000000,-53352721000,,,28.38523,21.47622,22.21446,,,7903029000000,,6047906000000,759513000000,24178000000,830286000000,7661883000000,,,1801721000000,1093139000000,1240339000000,,,,,,,,,,,,,,,1291153000000,129797000000,58902000000,248427000000,646050000000,-319602000000,,-2588828000000,,467074000000,1707769000000,-5723000000,1702046000000,,708.0,603094000000,,319602000000,,,413721279000,1822.74302,1822.74302,,,,-5723000000,,,,,,,,,,,,,,,,,,,,,,,4295865713
2013-12-31,,,,,1949586000000,1515127000000,1515127000000,1515127000000,1864991000000,1482869889390,1465505889390,3122126000000,5008558000000,3614483000000,,8246627000000,,,,,,,,,,,3238069000000,-1656295000000,-4902966000000,,,851827000,1778.67924,1778.67924,1515127000000,851827000,1778.67924,1778.67924,,-84595000000,-34973889390,,,23.97813,21.39403,18.63468,,,8246627000000,,6730380000000,489528000000,26900000000,883876000000,8130684000000,,,2002458000000,1119668000000,1394075000000,,,,,,,,,,,,,,,1362218000000,66787000000,121915000000,,885144000000,-428856000000,163475000000,-2902410000000,,417095000000,1532491000000,-17364000000,1515127000000,,754.0,,,693087000000,,,382121110610,1720.42667,1720.42667,,,,-17364000000,9456000,,,,,,,,,,,,,,,,,,,,,,4295865713
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295865713
2014-12-31,,,,,3104594000000,2387086000000,2324219000000,2387086000000,3126028000000,2383259112690,2340560112690,3164611000000,6099515000000,5255918000000,,9912652000000,,,,,,,,,,,3813137000000,-1973467000000,-5964461000000,,,961827000,2416.46263,2481.82469,2387086000000,961827000,2416.46263,2481.82469,,21434000000,5092887310,,,33.512,23.76079,25.08838,,,9912652000000,,8600882000000,499046000000,,,9264126000000,,,53155000000,3111456000000,843597000000,,,,-178261000000,,,,,,,,,,,1237817000000,122689000000,331786000000,31913000000,831332000000,-253703000000,-53347000000,-3505683000000,,737676000000,2366918000000,-42699000000,2324219000000,,776.0,,,281442000000,94433000000,,742768887310,2433.45229,2433.45229,178261000000,175912000000,,-42699000000,,,,,,,,,,,,,8310000000,,,,8310000000,,8310000000,8310000000,,,4295865713
2015-12-31,,,,,3235635000000,2518890000000,2496377000000,2518890000000,3250962000000,2598636543480,2508628543480,4037941000000,7199868000000,5532188000000,,11764469000000,,,,,,,,,,,4564601000000,-2255391000000,-6861154000000,,,961827000,2595.45324,2618.85973,2518890000000,961827000,2595.45324,2618.85973,,15327000000,3075456520,,,28.7924,20.06561,22.21409,,,11764469000000,,10967804000000,320086000000,,,11237809000000,,,2415187000000,1622754000000,1667680000000,,,,-153799000000,,,,,,,,,,,1386438000000,211574000000,,8408000000,1554062000000,-307172000000,-23735000000,-3963124000000,,649250000000,2586385000000,-90008000000,2496377000000,,830.0,798316000000,,323486000000,113821000000,,652325456520,2608.19102,2608.19102,153799000000,218394000000,,-90008000000,,,,,,,,,,,,,6099000000,1000000,,,6100000000,,6100000000,6099000000,1000000,,4295865713
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295865713
2016-12-31,,,,,3968282000000,2865328000000,2701831000000,2865328000000,3947921000000,2777127249390,2687508249390,6053100000000,9700455000000,6969303000000,,14651886000000,,,,,,,,,,,4951431000000,-2808931000000,-7952452000000,,,961827000,2809.0613,2979.04717,2865328000000,961827000,2809.0613,2979.04717,,-20361000000,-6038249390,,,25.18976,29.65596,17.15061,,,14651886000000,,15041310000000,719883000000,,,15753555000000,,,3878528000000,2174572000000,2731152000000,,,,-149776000000,,,,,,,,,,,1111338000000,39785000000,132292000000,60282000000,1234859000000,-329258000000,-39921000000,-4618581000000,,1176832000000,2791450000000,-89619000000,2701831000000,,888.12,796517000000,,329258000000,120046000000,,1170793750610,2794.1701,2794.1701,149776000000,246445000000,138053000000,-89619000000,,,,,,,,,,,,,9228000000,,,,9228000000,,9228000000,9228000000,,,4295865713
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295865713
