Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,3237000000,2705000000,2011000000,2705000000,3315000000,2132169000,2061169000,6879000000,10621000000,7803000000,,27387000000,,,,,,,,,,,16766000000,-5665000000,-21332000000,,,13566368150,0.14823,0.19939,2705000000,13566368150,0.14823,0.19939,,78000000,27831000,,,18.49714,35.68119,11.49143,,,27387000000,,,,,17500000000,17500000000,,,,6879000000,2818000000,,,,-738000000,,,,,,,,,,,6494000000,725000000,,,821000000,-400000000,-78000000,-14271000000,,1155000000,2082000000,-71000000,2011000000,,0.07503,1032803000,,375000000,171000000,,1182831000,0.15193,0.15193,738000000,,293000000,-71000000,,,,,,1433000000,1433000000,,20000000,20000000,-298000000,1155000000,157000000,24000000,,-112000000,69000000,255000000,310000000,213000000,29000000,,4295875735
2011-12-31,,,,,-9542000000,-8190000000,-8190000000,-8190000000,1588000000,-892500000,-955500000,7762000000,11387000000,7158000000,,28159000000,,,,,,,,,,,16772000000,-6223000000,-33472000000,,,14706960720,-0.55688,-0.55688,-8190000000,14706960720,-0.55688,-0.55688,0,11130000000,3895500000,,,-49.83028,,-42.76986,,,28159000000,,,,,19149000000,19149000000,,,,7762000000,4229000000,,,,-723000000,,,,,,,,,,,6298000000,1131000000,,,287000000,-381000000,-11130000000,-15342000000,,-1415000000,-8127000000,-63000000,-8190000000,,0.05,822000000,,369000000,166000000,,2480500000,-0.06497,-0.06497,722000000,,-207000000,-63000000,,,,,,3388000000,3388000000,,-524000000,-524000000,-4279000000,-1415000000,164000000,24000000,,77000000,265000000,228000000,560000000,223000000,32000000,,4295875735
2012-12-31,,,,,2967000000,1605000000,1605000000,1605000000,3336000000,1859704750,1810704750,8418000000,11282000000,6974000000,,27329000000,,,,,,,,,,,16047000000,-5686000000,-20054000000,,,16424992450,0.09772,0.09772,1605000000,16424992450,0.09772,0.09772,0,369000000,163295250,,,15.06091,44.25345,8.14721,,,27329000000,,13503000000,2965000000,716000000,2026000000,19700000000,,,2779000000,5639000000,4308000000,,,,-710000000,,,,,,,,,,,6641000000,1902000000,,1000000,,-381000000,-214000000,-12882000000,,1313000000,1654000000,-49000000,1605000000,,0.05,832000000,,469000000,147000000,,1476295250,0.11024,0.11024,710000000,395000000,-123000000,-49000000,,,,,1303000000,,1303000000,,,10000000,,1313000000,148000000,22000000,,,170000000,218000000,388000000,148000000,22000000,,4295875735
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295875735
2013-12-31,,,,,-4789000000,-4550000000,-4519000000,-4550000000,451000000,-1120000000,-1113000000,7496000000,9580000000,2984000000,,33641000000,,,,,,,,,,,24061000000,-5043000000,-31834000000,,,16414366030,-0.27531,-0.2772,-4550000000,16414366030,-0.27531,-0.2772,,5240000000,1834000000,,,-28.04521,,-26.46404,,,33641000000,,12042000000,2959000000,405000000,1317000000,17076000000,,,2344000000,5152000000,6596000000,,,,-2834000000,,,,,,,,,,,7524000000,965000000,,7000000,2326000000,-378000000,-5085000000,-18292000000,,-263000000,-4526000000,7000000,-4519000000,,0.05,822000000,,378000000,156000000,,1571000000,-0.06781,-0.06781,2834000000,348000000,2326000000,7000000,,,,,1693000000,,1693000000,,,-1956000000,,-263000000,112000000,27000000,,,139000000,267000000,406000000,112000000,27000000,,4295875735
2014-12-31,,,,,2961000000,1251000000,1251000000,1251000000,3240000000,1433434650,1374434650,6136000000,9815000000,5698000000,,37795000000,,,,,,,,,,,27980000000,-5381000000,-30717000000,,,16443703650,0.07608,0.07608,1251000000,16443703650,0.07608,0.07608,,279000000,155565350,,,18.5631,55.75819,7.84277,,,37795000000,,11227000000,3367000000,438000000,634000000,15951000000,,,1639000000,4497000000,4117000000,,,,-634000000,,,,,,,,,,,8069000000,1673000000,,126000000,340000000,-344000000,-225000000,-23531000000,,1651000000,1310000000,-59000000,1251000000,,0.07,1184758020,,344000000,162000000,,1806565350,0.08358,0.08358,634000000,315000000,340000000,-59000000,,,,,1509000000,,1509000000,,,142000000,,1651000000,,,,,,,,,,,4295875735
2015-12-31,,,,,4077000000,2739000000,2679000000,2739000000,4253000000,2864542070,2797542070,4910000000,9238000000,6487000000,,33815000000,,,,,,,,,,,24577000000,-5462000000,-26987000000,,,16764975500,0.1598,0.16338,2739000000,16764975500,0.1598,0.16338,,176000000,57457930,,,28.81679,32.64655,18.93554,,,33815000000,,9922000000,2771000000,370000000,855000000,14148000000,,,1166000000,3744000000,2751000000,,,,-554000000,,,,,,,,,,,8723000000,1845000000,,218000000,111000000,-357000000,-203000000,-19905000000,,1331000000,2746000000,-67000000,2679000000,,0.14,2361000000,,357000000,145000000,,1388457940,0.16687,0.16687,554000000,282000000,111000000,-67000000,,,,,1457000000,,1457000000,,,-126000000,,1331000000,,,,,,,,,,,4295875735
2016-12-31,,,,,3216000000,3111000000,2124000000,3111000000,3326000000,2288693410,2199693410,4250000000,8615000000,5589000000,,29111000000,,,,,,,,,,,20496000000,-5586000000,-22869000000,,,16773969840,0.12662,0.18547,3111000000,16773969840,0.12662,0.18547,,110000000,34306590,,,24.99806,31.18781,16.50991,,,29111000000,,8962000000,2629000000,410000000,704000000,12865000000,,,954000000,3296000000,3026000000,,,,-577000000,,,,,,,,,,,8465000000,1485000000,,410000000,125000000,-332000000,-337000000,-15785000000,,1003000000,2213000000,-89000000,2124000000,,0.098,2999282730,,332000000,134000000,,1037306590,0.13114,0.13114,577000000,251000000,125000000,-89000000,,,,,818000000,,818000000,,,185000000,,1003000000,84000000,35000000,,,119000000,275000000,394000000,84000000,35000000,,4295875735
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295875735
2017-12-31,,,,,7818000000,7316000000,7316000000,7316000000,10593000000,9964303150,9926303150,3802000000,6704000000,6704000000,,29160000000,,,,,,,,,,,22456000000,-7363000000,-21342000000,,,16769743570,0.43626,0.43626,7316000000,16769743570,0.43626,0.43626,,2775000000,164696850,,,74.41462,5.93502,69.6364,,,29160000000,,8688000000,,548000000,1187000000,10506000000,,,837000000,2965000000,,,,,-532000000,,,,,,,,,,,9544000000,160000000,,105000000,1150000000,-347000000,-2695000000,-9661000000,,464000000,7354000000,-38000000,7316000000,,0.08,3419089660,,347000000,134000000,,628696850,0.59192,0.59192,532000000,296000000,1150000000,-38000000,12750000,1620000,750000,,727000000,,727000000,,,-263000000,,464000000,70000000,30000000,,,100000000,301000000,401000000,70000000,30000000,,4295875735
