Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2011-06-30,,,,,9057000000,6394000000,6352000000,6352000000,9232000000,6533854480,6475854480,24883000000,12594000000,11314000000,,21528000000,,,,,,,,,,,8934000000,-4787000000,-11191000000,,-42000000,1553389350,4.08912,4.08912,6587000000,1677057240,3.92771,3.92771,235000000,175000000,51145520,,,24.16682,29.22601,16.94906,,,21528000000,,34373000000,1870000000,,383000000,37477000000,,,16957000000,7926000000,1280000000,,,,-199000000,,,,,,,,,,,2928000000,-383000000,,,1792000000,-340000000,-175000000,-5686000000,,2647000000,6410000000,-16000000,6394000000,,3.18272,4975000000,,340000000,457000000,156000000,2698145520,4.16885,4.00157,199000000,532000000,-109000000,-16000000,17849000,12618000,5321000,2246000000,,,2582000000,59000000,,65000000,,2647000000,158000000,53000000,-262000000,,139000000,48000000,185000000,171000000,55000000,-279000000,4295856152
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295856152
2012-06-30,,,,,9859000000,7016000000,6974000000,6974000000,9880000000,7046978400,6988978400,25136000000,13122000000,12033000000,,22007000000,,,,,,,,,,,8885000000,-5017000000,-11059000000,,-42000000,1578524030,4.41805,4.41805,7173000000,1683088680,4.26181,4.26181,199000000,21000000,6021600,,,25.76977,28.67431,18.22887,,,22007000000,,34709000000,2496000000,,432000000,38258000000,,,17633000000,7503000000,1089000000,,,,-276000000,,,,,,,,,,,2994000000,400000000,,39000000,262000000,-302000000,-60000000,-5404000000,,2827000000,7032000000,-16000000,7016000000,,3.32196,5303000000,,352000000,459000000,185000000,2833021610,4.42754,4.27071,276000000,585000000,95000000,-16000000,11015000,2793000,2766000,2487000000,,,2806000000,-61000000,,21000000,,2827000000,,,,,,,,,,,4295856152
2013-06-30,,,,,10645000000,7618000000,7578000000,7578000000,10659000000,7644040020,7588040020,20805000000,13934000000,12788000000,,23997000000,,,,,,,,,,,10063000000,-5232000000,-12206000000,,-40000000,1606676050,4.71657,4.71657,7771000000,1695153830,4.58424,4.58424,193000000,14000000,3959980,,,30.64279,28.28558,21.8141,,,23997000000,,32020000000,2018000000,,251000000,34739000000,,,15070000000,5735000000,1146000000,,,,-340000000,,,,,,,,,,,3043000000,968000000,,-14000000,254000000,-311000000,0,-6323000000,,3011000000,7634000000,-16000000,7618000000,,5.60954,5863000000,,311000000,463000000,100000000,3014959980,4.72282,4.59017,340000000,580000000,165000000,-16000000,18542000,3240000,2158670,2392000000,,,2817000000,192000000,,194000000,,3011000000,,45000000,,,279000000,58000000,346000000,,49000000,,4295856152
2013-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295856152
2014-06-30,,,,,11997000000,8631000000,8586000000,8586000000,12079000000,8709123110,8645123110,18550000000,15141000000,14223000000,,25768000000,,,,,,,,,,,10627000000,-5542000000,-12853000000,,-45000000,1618000000,5.30655,5.30655,8776000000,1691000000,5.18983,5.18983,190000000,82000000,22876890,,,35.60892,27.89864,25.48455,,,25768000000,,31200000000,1724000000,,320000000,33691000000,,,13320000000,5230000000,918000000,,,,-421000000,,,,,,,,,,,3149000000,803000000,,-12000000,234000000,-306000000,-70000000,-6514000000,,3347000000,8650000000,-19000000,8631000000,,4.01,6484000000,,306000000,477000000,99000000,3369876890,5.34309,5.22479,421000000,607000000,150000000,-19000000,18716000,4020000,3391000,2433000000,,,3103000000,389000000,,244000000,,3347000000,,38000000,,,277000000,,284000000,,42000000,,4295856152
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295856152
2015-06-30,,,,,12602000000,9053000000,9001000000,9001000000,12621000000,9087680840,9014680840,18322000000,15823000000,14835000000,,27085000000,,,,,,,,,,,11262000000,-5826000000,-13495000000,,-52000000,1627000000,5.53227,5.53227,9226000000,1711000000,5.39217,5.39217,225000000,19000000,5319160,,,36.90731,27.99556,26.36111,,,27085000000,,31476000000,1810000000,,341000000,34145000000,,,12936000000,5386000000,988000000,,,,-399000000,,,,,,,,,,,3214000000,885000000,,-8000000,396000000,-393000000,-11000000,-6866000000,,3528000000,9074000000,-21000000,9053000000,,4.18931,6823000000,,393000000,522000000,96000000,3533319160,5.54068,5.40016,399000000,620000000,285000000,-21000000,,,,2865000000,,,3412000000,124000000,,116000000,,3528000000,,,,,,,,,,,4295856152
2016-06-30,,,,,12365000000,9223000000,8895000000,9173000000,12455000000,9030252730,8960252730,16961000000,16858000000,15602000000,,23724000000,,,,,,,,,,,6866000000,-5754000000,-10103000000,,-50000000,1692000000,5.25709,5.42139,9368000000,1771000000,5.13269,5.28967,195000000,90000000,24747270,,,36.56229,27.49697,26.30178,,,23724000000,,30969000000,1847000000,,427000000,33819000000,,,11764000000,5197000000,1256000000,,,,-418000000,,,,,,,,,,,3299000000,-15000000,,-90000000,454000000,-417000000,0,-3514000000,,3400000000,8965000000,-20000000,8945000000,,4.2,7189000000,,417000000,479000000,,3424747270,5.29566,5.16954,418000000,632000000,270000000,-20000000,,,,2827000000,,,3292000000,114000000,,108000000,,3400000000,,,,,,,,,,,4295856152
2017-06-30,,,,,13255000000,9928000000,9458000000,9928000000,13652000000,9754665560,9741665560,15649000000,17546000000,16451000000,,24733000000,,,,,,,,,,,7187000000,-5459000000,-10383000000,,,1720000000,5.49884,5.77209,10146000000,1816000000,5.32819,5.587,218000000,397000000,113334440,,,39.93071,28.54772,28.49224,,,24733000000,,30628000000,1607000000,,470000000,33195000000,,,10409000000,5240000000,1095000000,,,,-521000000,,,,,,,,,,,3679000000,443000000,,6000000,532000000,-408000000,-403000000,-3592000000,,3784000000,9471000000,-13000000,9458000000,,4.29,7408000000,,408000000,462000000,106000000,3897334440,5.66376,5.4844,914000000,635000000,270000000,-13000000,,,,3687000000,,,4046000000,-292000000,,-262000000,,3784000000,,,,,,,,,,,4295856152
