Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,11389000000,6745000000,8767000000,6745000000,13080000000,10129564000,10076564000,29962000000,15930000000,14321000000,,33473000000,,,,,,,,,,,17543000000,-13920000000,-20475000000,,,2194000000,3.9959,3.07429,6745000000,2202000000,3.98138,3.06312,,1691000000,381436000,,,24.81696,22.55685,19.10355,,,33473000000,,45892000000,,,,45892000000,,,29962000000,,1609000000,,,,-403000000,,,,,,,,,,,14120000000,-128000000,,14000000,282000000,-510000000,-941000000,-3877000000,,2569000000,8820000000,-53000000,8767000000,,1.5,3291000000,,486000000,,,2950436000,4.59278,4.5761,403000000,1117000000,,-53000000,31000000,19000000,19000000,,,2079000000,2079000000,,361000000,361000000,129000000,2569000000,637000000,477000000,-1128000000,302000000,288000000,523000000,1003000000,897000000,432000000,-1369000000,8589934200
2011-12-31,,,,,14953000000,10819000000,11974000000,10819000000,15726000000,12631912000,12594912000,39262000000,16901000000,17679000000,,34087000000,,,,,,,,,,,17186000000,-14325000000,-19912000000,,,2191000000,5.46508,4.93793,10819000000,2204000000,5.43285,4.9088,,773000000,152088000,,,26.62429,19.67498,21.32009,,,34087000000,,56163000000,,,,56163000000,,,39262000000,,-778000000,,,,-505000000,,,,,,,,,,,14175000000,-53000000,,2000000,-135000000,-484000000,-775000000,-3352000000,,2942000000,12011000000,-37000000,11974000000,,1.75,3836000000,,484000000,,,3094088000,5.74848,5.71457,505000000,1186000000,,-37000000,29000000,21000000,24000000,,,2601000000,2601000000,,400000000,400000000,-59000000,2942000000,676000000,488000000,,,1164000000,551000000,2141000000,893000000,527000000,,8589934200
2012-12-31,,,,,14235000000,11632000000,12120000000,11632000000,16252000000,15259000000,15237000000,36159000000,17635000000,16698000000,,34172000000,,,,,,,,,,,16537000000,-14596000000,-19000000000,,,2191000000,5.53172,5.30899,11632000000,2199000000,5.5116,5.28968,,2017000000,-1100000000,,,26.46206,14.7032,22.53039,,,34172000000,,53794000000,,,,53794000000,,,36159000000,,937000000,,,,-510000000,,,,,,,,,,,13620000000,-73000000,,1000000,-439000000,-486000000,-1616000000,-1730000000,,2093000000,12142000000,-22000000,12120000000,,2.75,6028000000,,486000000,,,993000000,6.95436,6.92906,510000000,1174000000,,-22000000,29000000,18000000,40000000,,,2187000000,2187000000,,-149000000,-149000000,55000000,2093000000,671000000,441000000,-610000000,,568000000,548000000,1421000000,866000000,475000000,-764000000,8589934200
2013-12-31,,,,,18127000000,14771000000,14782000000,14771000000,18656000000,15220587190,15213587190,30896000000,18827000000,17672000000,,54696000000,,,,,,,,,,,35869000000,-14029000000,-35414000000,,,2191000000,6.74669,6.74167,14771000000,2207000000,6.69778,6.6928,,529000000,97412810,,,36.45597,18.41452,29.7287,,,54696000000,,40310000000,4710000000,,4703000000,49723000000,,,2328000000,28568000000,1155000000,,,,-485000000,,,,,,,,,,,6741000000,1882000000,,16000000,4354000000,-457000000,-126000000,-19595000000,,3338000000,14789000000,-7000000,14782000000,,4.0,8776687210,,1348000000,,,3435412810,6.94367,6.89333,485000000,1177000000,17000000,-7000000,27000000,20000000,19000000,,,4148000000,4148000000,,-817000000,-817000000,7000000,3338000000,550000000,539000000,-524000000,,599000000,816000000,1688000000,722000000,584000000,-693000000,8589934200
2014-12-31,,,,,23348000000,19218000000,19218000000,19218000000,22306000000,18361273510,18360273510,28681000000,19943000000,18619000000,,71840000000,,,,,,,,,,,51897000000,-13760000000,-47168000000,,,2187000000,8.78738,8.78738,19223460000,2202000000,8.73,8.73,5460000,-1042000000,-184273510,,,48.01744,17.6846,39.52369,,,71840000000,,38876000000,4565000000,,5183000000,48624000000,,,2540000000,26141000000,1324000000,,,,-521000000,,,,,,,,,,,8231000000,6115000000,1773000000,1540000000,4205000000,-416000000,-192000000,-30355000000,,4129000000,19219000000,-1000000,19218000000,,4.75,8776687210,,1360000000,,,3944726490,8.39519,8.34048,521000000,1247000000,23000000,-1000000,27000000,30000000,6000000,,,4009000000,4009000000,,60000000,60000000,60000000,4129000000,627000000,381000000,-787000000,,221000000,559000000,1013000000,801000000,421000000,-961000000,8589934200
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934200
2015-12-31,,,,,20865000000,16581000000,16581000000,16581000000,21598000000,17163500500,17163500500,18788000000,18938000000,18055000000,,50065000000,,,,,,,,,,,31127000000,-14267000000,-28317000000,,,2191000000,7.56778,7.56778,16581000000,2203000000,7.52655,7.52655,0,733000000,150499500,,,55.30669,20.53199,43.95112,,,50065000000,,28093000000,2927000000,,6706000000,37726000000,,,4614000000,14174000000,883000000,,,,-559000000,,,,,,,,,,,10193000000,1031000000,,-213000000,871000000,-410000000,-520000000,-12561000000,,4284000000,16581000000,0,16581000000,,5.25,11519401960,,410000000,,,4434499500,7.83364,7.79097,559000000,1146000000,66000000,0,26000000,20000000,5000000,,,3997000000,3997000000,,176000000,176000000,111000000,4284000000,515000000,570000000,-545000000,,540000000,512000000,1372000000,631000000,618000000,-643000000,8589934200
2016-12-31,,,,,14867000000,10618000000,10618000000,10618000000,20700000000,14783924130,14783924130,16464000000,18738000000,17745000000,,44732000000,,,,,,,,,,,25994000000,-14250000000,-28872000000,,,2178000000,4.87511,4.87511,10618000000,2188000000,4.85283,4.85283,0,5833000000,1667075870,,,42.2334,28.58008,30.16306,,,44732000000,,26593000000,1916000000,,6693000000,35202000000,,,4132000000,12332000000,993000000,,,,-489000000,,,,,,,,,,,8917000000,580000000,,-5579000000,1023000000,-271000000,-254000000,-12751000000,,4249000000,10618000000,0,10618000000,,5.5,11935106120,,271000000,,,5916075870,6.78784,6.75682,489000000,1160000000,218000000,0,27000000,16000000,4000000,,,4052000000,4052000000,,161000000,161000000,36000000,4249000000,606000000,442000000,-783000000,,265000000,812000000,1367000000,733000000,480000000,-901000000,8589934200
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934200
2017-12-31,,,,,20758000000,16196000000,16196000000,16196000000,22755000000,17754117930,17754117930,16580000000,19892000000,19084000000,,50157000000,,,,,,,,,,,30265000000,-14221000000,-28591000000,,,2168000000,7.47048,7.47048,16196000000,2178000000,7.43618,7.43618,,1997000000,438882070,,,56.91489,21.97707,44.40667,,,50157000000,,29167000000,1648000000,,5658000000,36472000000,,,5136000000,11444000000,808000000,,,,-607000000,,,,,,,,,,,9747000000,280000000,,-2058000000,870000000,-222000000,61000000,-12505000000,,4562000000,16196000000,,16196000000,,5.75,12477610940,,222000000,,,5000882070,8.18917,8.15157,607000000,1158000000,-38000000,,30000000,21000000,6000000,,,4554000000,4554000000,,145000000,145000000,-137000000,4562000000,,,,,,,,,,,8589934200
