Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,-33550000,-34247000,-34247000,-34247000,-28092000,-30699300,-30699300,54569000,39276000,1976000,,129750000,,,,,,,,,,,90474000,-49816000,-126000000,,,5403500,-6.33793,-6.33793,-34247000,5403500,-6.33793,-6.33793,0,5458000,1910300,,,-35.75044,,-36.49315,,,129750000,,85619000,7676000,,550000,93845000,,,39050000,15508000,37300000,,,,,,,,,,,,,,,3397000,6016000,,-5458000,60293000,,,-43987000,,697000,-34247000,,-34247000,,0.0,0,,2410000,,16000,2607300,-5.68138,-5.68138,1571000,6400000,,,,,,,,-6468000,-6468000,,7165000,7165000,,697000,,,,,,232000,232000,,,,4298443884
2011-12-31,,,,,15905000,16119000,16119000,16119000,13905000,14819000,14819000,30698000,48494000,45194000,,145699000,,,,,,,,,,,97205000,-53519000,-126494000,,,5403500,2.98307,2.98307,16119000,5748340,2.80411,2.80411,,-2000000,-700000,,,20.0841,-1.34549,20.35433,,,145699000,,71794000,6921000,,477000,79192000,,,24815000,5883000,3300000,,,,,,,,,,,,,,,3061000,1102000,,2000000,52986000,,,-42694000,,-214000,16119000,,16119000,,0.0,0,,1976000,,15000,-914000,2.74248,2.57796,1621000,5700000,,,704000,637500,55000,,,-198000,-198000,,-16000,-16000,,-214000,,,,,,707000,707000,,,,4298443884
2012-12-31,,,,,103672000,82126000,82126000,82126000,104611000,82869850,82869850,19948000,60743000,49243000,,298763000,,,,,,,,,,,238020000,-119829000,-183591000,,,13312940,6.16889,6.16889,82126000,13739400,5.97741,5.97741,,939000,195150,,,128.48025,20.78285,101.77839,,,298763000,,71057000,9391000,,243000,80691000,,,16741000,3137000,11500000,,,,,,,,,,,,,,,3062000,1490000,,-939000,234407000,,,-53677000,,21546000,82126000,,82126000,,0.0,0,,7939000,,2773000,21741150,6.22476,6.03155,2014000,7100000,,,935000,38000,203000,,,26656000,26656000,,-5110000,-5110000,,21546000,,,,,,1400000,1400000,,,,4298443884
2013-12-31,,,,,34794000,23809000,23809000,23809000,34794000,23809000,23809000,14532000,74444000,73544000,,265189000,,,,,,,,,,,190745000,-149440000,-229495000,,,14412060,1.65202,1.65202,23809000,14798170,1.60892,1.60892,,0,0,,,39.10493,31.57154,26.7589,,,265189000,,76442000,12391000,,143000,88976000,,,10416000,4105000,900000,,,,,,,,,,,,,,,3172000,1772000,,0,185801000,,,-78244000,,10985000,23809000,,23809000,,0.11,4746000,,4600000,,1498000,10985000,1.65202,1.60892,10347000,11400000,,,740000,152000,195000,,,-21166000,-21166000,,32151000,32151000,,10985000,,,,,,3700000,3700000,,,,4298443884
2014-12-31,,,,,33315000,22259000,22259000,22259000,33888000,22641840,22641840,12624000,98669000,99669000,,284326000,,,,,,,,,,,185657000,-163387000,-252011000,,,14800690,1.50392,1.50392,22259000,14961080,1.48779,1.48779,0,573000,190160,,,29.9345,33.18625,20.00036,,,284326000,,100107000,10565000,,621000,111293000,,,9431000,3171000,-1000000,,,,,,,,,,,,,,,3572000,2358000,,-573000,180300000,,,-89094000,,11056000,22259000,,22259000,,,1628000,,17503000,,1516000,11246160,1.52978,1.51338,,15300000,,,741000,127000,144000,24169000,,,24490000,-14363000,,-14247000,813000,11056000,,,,,,4500000,4500000,,,,4298443884
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298443884
2015-12-31,,,,,56907000,41319000,41319000,41319000,56907000,41319000,41319000,16776000,148338000,142238000,,429575000,,,,,,,,,,,281237000,-240587000,-366568000,,,20818050,1.98477,1.98477,41319000,21059200,1.96204,1.96204,,0,0,,,34.46528,27.39206,25.02453,,,429575000,,152621000,11590000,,903000,165114000,,,11801000,4967000,6100000,,,,-1924000,,,,,,,,,,,5881000,2406000,,0,272950000,,,-123397000,,15588000,41319000,,41319000,,,0,,12953000,,1060000,15588000,1.98477,1.96204,1924000,20100000,,,1353000,297000,0,-1469000,,,-801000,15301000,,15903000,486000,15588000,,,,,,6100000,6100000,,,,4298443884
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298443884
2016-12-31,,,,,90777000,58151000,58151000,58151000,90777000,58151000,58151000,29488000,180049000,175949000,,539199000,,,,,,,,,,,359150000,-303354000,-444322000,,,24615990,2.36233,2.36233,58151000,24843680,2.34068,2.34068,,0,0,,,43.32266,35.94082,27.75214,,,539199000,,190667000,18394000,,476000,209537000,,,19009000,10475000,4100000,,,,-2166000,,,,,,,,,,,6790000,2539000,,0,349821000,,,-137038000,,32626000,58151000,,58151000,,,0,,13501000,,2062000,32626000,2.36233,2.34068,2166000,22700000,,,1833000,232000,,-1154000,,,441000,27538000,,30596000,1589000,32626000,,,,,,7700000,7700000,,,,4298443884
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298443884
