Date,Total Revenue,Gross Profit,Total Operating Expense,Operating Income,Net Income Before Taxes,Net Income Incl Extra Before Distributions,Income Avail to Cmn Shareholders Excl Extra,Income Avail to Cmn Shareholders Incl Extra,Normalized Income Before Taxes,Normalized Income After Taxes,Normalized Income Avail to Cmn Shareholders,Total Interest Expenses,Net Interest Income,Net Interest Income After Loan Loss Provision,Revenue,Revenue,"Cost of Revenue, Total","Selling/General/Administrative Expense, Total",Depreciation And Amortization,Interest/Investment Income - Operating,"Interest Expense (Income), Net-Operating, Ttl",Unusual Expense (Income),"Other Operating Expenses, Total","Interest Expense, Net Non-Operating",Interest/Invest Income - Non-Operating,"Interest Income (Expense), Net-Non-Operating, Total","Non-Interest Income, Bank",Labor And Related Expense,"Non-Interest Expense, Bank","Other, Net - Non-Operating",Total Adjustments to Net Income,Basic Weighted Average Shares,Basic EPS Excluding Extraordinary Items,Basic EPS Including Extraordinary Items,Diluted Net Income,Diluted Weighted Average Shares,Diluted EPS Excluding Extraordinary Items,Diluted EPS Including Extraordinary Items,Dilution Adjustment,Total Special Items,Effect of Special Items on Income Taxes,"Gross Margin, Percent","Operating Margin, Percent","Pretax Margin, Percent","Effective Tax Rate, (%)","Net Profit Margin, (%)",Normalized EBIT,Normalized EBITDA,Bank Total Revenue,Net Sales,Interest & Fees on Loans,Interest And Dividends on Investment Secs,Interest on Deposits,Other Interest Income,"Interest Income, Bank",Cost of Revenue,Cost of Revenue,Interest on Deposit,Interest on Other Borrowings,Loan Loss Provision,Selling/General/Administrative Expense,Advertising Expense,"Depreciation, Operating","Amortization of Intangibles, Operating",Investment Income - Operating,Impairment - Assets Held for Use,Impairment - Assets Held for Sale,Other Unusual Expense (Income),Other Operating Expense,"Other, Net - Operating",Interest Expense - Non-Operating,Interest Income - Non-Operating,Investment Income - Non-Operating,Gain (Loss) on Sale of Assets,Fees & Commissions from Operations,Investment Securities Gains,Foreign Currency Gains,Other Unusual Income,Other Revenue,Depreciation Expense,Other Unusual Expense,Other Expense,Other Non-Operating Income (Expense),Provision for Income Taxes,Net Income After Taxes,Minority Interest,Net Income Before Extraordinary Items,Miscellaneous Earnings Adjustment,DPS - Common Stock Primary Issue,Gross Dividends - Common Stock,"Interest Expense, Supplemental","Depreciation, Supplemental","Advertising Expense, Supplemental","Stock-Based Compensation, Supplemental",Income Tax Excluding Impact of Special Items,Basic Normalized EPS,Diluted Normalized EPS,"Amort of Intangibles, Supplemental","Rental Expense, Supplemental","Equity in Affiliates, Supplemental","Minority Interest, Supplemental","Audit Fees, Supplemental","Audit-Related Fees, Supplemental","All Other Fees Paid to Auditor, Supplemental",Current Tax - Domestic,Current Tax - Other,Current Tax - Total,Current Tax - Total,Deferred Tax - Domestic,Deferred Tax(No Breakdown)-Total,Deferred Tax - Total,Other Tax,Income Tax - Total,Interest Cost - Domestic,Service Cost - Domestic,Expected Return on Assets - Domestic,Actuarial Gains and Losses - Domestic,Domestic Pension Plan Expense,Defined Contribution Expense - Domestic,Total Pension Expense,Total Plan Interest Cost,Total Plan Service Cost,Total Plan Expected Return,OAPermID
2010-12-31,,,,,12051873000,8180909000,8207831000,8180909000,12277584000,9299647640,8378795640,23682375000,29224379000,18957480000,,52373350000,,,,,,,,,,,23148971000,-9329556000,-30054578000,,,12440678940,0.65976,0.65759,8180909000,13248462600,0.61953,0.6175,,225711000,54746360,,,22.77946,24.25507,15.51377,,,52373350000,,41943738000,6231925000,2978052000,1753039000,52906754000,,,23682375000,,10266899000,,,,,,,,,,,,,,,11679702000,1153498000,441148000,350323000,710041000,-1939984000,-576034000,-18032754000,,2923190000,9128683000,-920852000,8207831000,,0.31487,4999000000,,855847000,633511000,,2977936360,0.6735,0.63244,1084137000,214000000,16921000,-920852000,21600000,10700000,34900000,,,,,,,,,,139000000,1000000,,-14000000,154000000,,721000000,1709000000,146000000,-1228000000,8589934205
2011-12-31,,,,,7858000000,5330000000,5315000000,5330000000,9638000000,7485456100,6697456100,30024000000,30594000000,19628000000,,56497000000,,,,,,,,,,,25903000000,-10305000000,-37673000000,,0,10943180360,0.48569,0.48706,5330000000,10943180360,0.48569,0.48706,,1780000000,397543900,,,12.96315,22.33393,8.76802,,,56497000000,,46670000000,7406000000,4253000000,2289000000,60618000000,,,26113000000,3911000000,10966000000,,,,-1183000000,,,,,,,,,,,10178000000,1197000000,,1846000000,959000000,-900000000,-3626000000,-20330000000,,1755000000,6103000000,-788000000,5315000000,0,0.48754,5527000000,,900000000,690000000,,2152543900,0.61202,0.61202,1183000000,257000000,57000000,-788000000,36200000,13600000,5700000,,,,,,,,,,,,,,,,,,,,8589934205
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934205
2012-12-31,,,,,3565000000,2283000000,2213000000,2283000000,3924000000,3281190460,2513190460,28868000000,29923000000,11400000000,,54353000000,,,,,,,,,,,24430000000,-10306000000,-32265000000,,,10760450470,0.20566,0.21217,2283000000,11119013830,0.19903,0.20532,,359000000,58809540,,,6.06385,16.38149,3.76418,,,54353000000,,46127000000,7093000000,3727000000,1844000000,58791000000,,,26161000000,2707000000,18523000000,,,,-1110000000,,,,,,,,,,,10281000000,2212000000,,906000000,1210000000,-1060000000,-1265000000,-18137000000,,584000000,2981000000,-768000000,2213000000,,0.45869,,,1060000000,662000000,,642809540,0.23356,0.22603,1110000000,269000000,427000000,-768000000,38100000,20600000,8100000,,,,,,,,,,,,,,,,,,,,8589934205
2013-12-31,,,,,7378000000,4175000000,4190000000,4175000000,6151000000,4455264840,3301264840,25512000000,25935000000,14949000000,,50856000000,,,,,,,,,,,24921000000,-10069000000,-32492000000,,,12549813510,0.33387,0.33267,4175000000,12549813510,0.33387,0.33267,,-1227000000,-338264840,,,14.34097,27.56845,8.1443,,,50856000000,,40206000000,6435000000,3467000000,1339000000,51447000000,,,23655000000,1857000000,10986000000,,,,-1353000000,,,,,,,,,,,10074000000,2000000000,160000000,2152000000,1357000000,-1021000000,-925000000,-18883000000,,2034000000,5344000000,-1154000000,4190000000,,0.48754,,,1021000000,630000000,,1695735160,0.26305,0.26305,1353000000,286000000,500000000,-1154000000,35900000,20800000,6500000,,,,,,,,,,,,,,,,,,,,8589934205
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934205
2014-12-31,,,,,10679000000,5816000000,5842000000,5816000000,8707000000,5675571400,4556571400,25109000000,29547000000,19026000000,,54911000000,,,,,,,,,,,25364000000,-10242000000,-33711000000,,,13500679340,0.43272,0.43079,5816000000,13500679340,0.43272,0.43079,,-1972000000,-686571400,,,19.53857,34.81599,10.68867,,,54911000000,,42175000000,7247000000,3820000000,1414000000,54656000000,,,22458000000,2651000000,10521000000,,,,-1227000000,,,,,,,,,,,10211000000,1862000000,,3153000000,1582000000,-1048000000,-1181000000,-18939000000,,3718000000,6961000000,-1119000000,5842000000,,0.52702,1136000000,,1048000000,655000000,,3031428600,0.33751,0.33751,1227000000,292000000,243000000,-1119000000,44200000,31100000,8000000,,,,,,,,,,59000000,1000000,,48000000,452000000,,786000000,345000000,75000000,,8589934205
2015-12-31,,,,,9547000000,5966000000,5690000000,5690000000,10417000000,8002333510,6358333510,24386000000,32812000000,22618000000,,54892000000,,,,,,,,,,,22080000000,-11107000000,-35151000000,,-276000000,15311564080,0.37161,0.37161,5690000000,15340617000,0.37091,0.37091,,870000000,201666490,,,16.69114,23.18006,9.9479,,,54892000000,,45445000000,7361000000,3237000000,1155000000,57198000000,,,22147000000,2239000000,10194000000,,,,-1246000000,,,,,,,,,,,10692000000,1720000000,3156000000,395000000,1635000000,-1161000000,-1265000000,-17602000000,,2213000000,7334000000,-1368000000,5966000000,,0.13789,2159000000,,1161000000,705000000,,2414666490,0.41526,0.41448,1246000000,,375000000,-1368000000,49600000,46900000,12600000,,,,,,,,,,37000000,2000000,,-8000000,211000000,,511000000,270000000,96000000,,8589934205
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934205
2016-12-31,,,,,10768000000,6204000000,6204000000,6204000000,11066000000,7693171990,6411171990,24067000000,31089000000,21532000000,,51993000000,,,,,,,,,,,20904000000,-11004000000,-31668000000,,,15480526570,0.40076,0.40076,6204000000,15528853870,0.39951,0.39951,,298000000,90828010,,,19.52281,30.4792,11.2481,,,51993000000,,42578000000,6927000000,4478000000,1173000000,55156000000,,,21823000000,2244000000,9557000000,,,,-1275000000,,,,,,,,,,,12943000000,1282000000,,52000000,1665000000,-1079000000,-350000000,-16333000000,,3282000000,7486000000,-1282000000,6204000000,,0.15313,2398000000,,1089000000,691000000,,3372828010,0.41414,0.41286,1275000000,,444000000,-1282000000,73700000,7200000,3600000,,,,,,,,,,27000000,1000000,,6000000,388000000,,591000000,201000000,81000000,,8589934205
