Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,116274000000,92000000,,2259000000,118533000000,2259000000,2259000000,2259000000,2259000000,55690720,,,,23030000000,86851000000,21000000,,,176000000,118533000000,,92000000,,10147000000,139000000,-5000000,,6412000000,59000000,,,8455000000,,,,,,8455000000,,16509000000,,6412000000,,,47000000,,12000000,,,-38000000,,,176000000,,,92321000000,106035000000,92000000,,,,,,,,,10147000000,139000000,,2187000000,,-62000000,-5000000,,0,55690720,0,276,,102837000000,,,,,,,40.56331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92000000,,,0,,,,,20,20,,,,,,,,,,,,,,4295884742
2011-12-31,,134563000000,93000000,,1897000000,136460000000,1897000000,1897000000,1897000000,1897000000,55690720,,,,31868000000,90775000000,19000000,,,201000000,136460000000,,93000000,,15150000000,139000000,-282000000,,6919000000,59000000,,,13597000000,,,,,,13597000000,,24841000000,,6919000000,,,47000000,,12000000,,,-40000000,,,201000000,,,100907000000,119320000000,93000000,,,,,,,,,15150000000,139000000,,2311000000,,-271000000,0,,-282000000,55690720,0,278,,108374000000,,,,,,,34.06313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93000000,,,0,,,,,21,20,,,,,,,,,,,,,,4295884742
2012-12-31,,139476000000,33000000,,2752000000,142228000000,2752000000,2752000000,2752000000,2752000000,55690720,,,,38407000000,90725000000,18000000,,,73000000,142228000000,,33000000,,21657000000,,2752000000,,9018000000,,,,13005000000,,,,,,13005000000,,29300000000,,9018000000,,,,,,,,,,,73000000,,,99424000000,117786000000,33000000,,,,,,,,,21657000000,,,,,,,2752000000,,55690720,0,,,,,,,,,,49.41577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000000,,,0,,,,,,,,,,,,,,,,,,,,4295884742
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295884742
2013-12-31,,127753000000,94860000000,,3430000000,131183000000,3430000000,3430000000,3430000000,3430000000,55690720,,,,29011000000,92074000000,17000000,,,52000000,131183000000,,,,15368000000,139000000,332000000,,9607000000,,,,9976000000,,,,,,9976000000,,19404000000,,9607000000,,,,,,,,,,,52000000,,,,13972000000,,,,,,,,,,15368000000,139000000,,2779000000,,180000000,,,332000000,55690720,0,273,,11530000000,,,,,,,61.59015,,,,,53000000,,53000000,,,,,,,,,,,,,,,,,,,,,,,,,94860000000,94860000000,,,,,24,24,,,,,,,,,,,,,,4295884742
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295884742
2014-12-31,,149923000000,110900000000,,3582000000,153505000000,3582000000,3582000000,3582000000,3582000000,55690720,,,,49262000000,90732000000,16000000,,,154000000,153505000000,,,,25617000000,139000000,375000000,,13693000000,,,,13287000000,,,,,,13287000000,,35569000000,,13693000000,,,,,,,,,,,154000000,,,,10079000000,,,,,,,,,,25617000000,139000000,,2834000000,,234000000,,,375000000,55690720,0,,,11681000000,,,,,,,64.31951,,,,,54000000,,54000000,,,,,,,,,,,,,,,,,,,,,,,,,110900000000,110900000000,,,,,24,,,,,,,,,,,,,,,4295884742
2015-12-31,,145348000000,110154000000,,4163000000,149511000000,4163000000,4163000000,4163000000,4163000000,55690720,,,,46272000000,89366000000,16000000,,,27000000,149511000000,,,,22152000000,139000000,675000000,,13459000000,,,,13715000000,,,,,,13715000000,,32813000000,,13459000000,,,,,,,,,,,27000000,,,,9837000000,,,,,,,,,,22152000000,139000000,,3029000000,,320000000,,424000000,251000000,55690720,0,,,12797000000,,,,,,,74.75213,,,,,47000000,,47000000,,,,,,,,,,,,,,,,,,,,,68000000,,,,110154000000,110154000000,,,,,28,28,,,,,,,,,,,,,,4295884742
2016-12-31,,149514000000,112211000000,,4486000000,154000000000,4486000000,4486000000,4486000000,4486000000,55690720,,,,32681000000,87576000000,17000000,,,15468000000,154000000000,,,31000000,24879000000,139000000,736000000,,15437000000,,,,18212000000,,,,,,18212000000,,17244000000,,15437000000,,,,,,,,,,,15468000000,,,,11087000000,,,,31000000,,,,,,24879000000,139000000,,3336000000,,275000000,,733000000,3000000,55690720,0,,,12328000000,,,,,,,80.55202,,,,,46000000,,46000000,,,,,,,,,,,,,,,,,,,,,0,,,,112211000000,112211000000,116000000,,,,33,33,,,,,,,,,,,,,,4295884742
2017-12-31,,135072000000,104158000000,,4953000000,140025000000,4953000000,4953000000,4953000000,4953000000,55690720,,,,27929000000,86008000000,17000000,,,9001000000,140025000000,,,17000000,22859000000,139000000,926000000,,14110000000,,,,16993000000,,,,,,16993000000,,13819000000,,14110000000,,,,,,,,,,,9001000000,,,,7865000000,,,,17000000,,,,,,22859000000,139000000,,3620000000,,268000000,,733000000,193000000,55690720,0,,,11641000000,,,,,,,88.93762,,,,,47000000,,47000000,,,,,,,,,,,,,,,,,,,,,30000000,,,,104158000000,104158000000,173000000,,,,37,37,,,,,,,,,,,,,,4295884742
