Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934365
2012-02-29,,367006000000,60025000000,,3387000000,370393000000,3377000000,3377000000,3377000000,3377000000,,,,,65504000000,301739000000,218000000,,10000000,1986000000,370393000000,,54921000000,44000000,4144000000,15000000,895000000,,15871000000,,,,372000000,,,,,,372000000,49172000000,461000000,5749000000,10122000000,,,,,,,,,,,1986000000,,,217623000000,302592000000,54921000000,,,44000000,,,,,252000000,3892000000,15000000,,2477000000,,,,895000000,,,,,,,,,,,,,3377,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,564000000,,54921000000,,5104000000,5104000000,201000000,,,,,,,,,,,,,,,,,,,8589934365
2013-02-28,,394373000000,4007000000,,3352000000,397725000000,3341000000,3341000000,3341000000,3341000000,,,,,9086000000,386915000000,243000000,,11000000,223000000,397725000000,,,,642000000,15000000,872000000,,8752000000,,,,787000000,,,,,,787000000,,334000000,,8752000000,,,,,,,,,,,223000000,,,297124000000,389558000000,,,,,,,,,202000000,440000000,15000000,,2465000000,,,,872000000,,,,,,,,,,,,,3341,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,460000000,,,,4007000000,4007000000,166000000,,,,,,,,,,,,,,,,,,,8589934365
2014-02-28,,396294000000,3599000000,,3047000000,399341000000,3036000000,3036000000,3036000000,3036000000,,,,,12611000000,385096000000,262000000,,11000000,465000000,399341000000,,,,943000000,15000000,641000000,,12432000000,,,,584000000,,,,,,584000000,,179000000,,12432000000,,,,,,,,,,,465000000,,,318735000000,391692000000,,,,,,,,,197000000,746000000,15000000,,2391000000,,,,641000000,,,,,,,,,,,,,3036,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,312000000,,,,3599000000,3599000000,60000000,,,,,,,,,,,,,,,,,,,8589934365
2015-02-28,,399174000000,3898000000,,3399000000,402573000000,3387000000,3387000000,3387000000,3387000000,,,,,13405000000,386860000000,341000000,,12000000,410000000,402573000000,,,10000000,529000000,15000000,777000000,,12154000000,,,,1005000000,,,,,,1005000000,,1251000000,,12154000000,,,,,,,,,,,410000000,,,318576000000,394609000000,,,,10000000,,,,,208000000,321000000,15000000,,2607000000,,,,777000000,,,,,,,,,,,,,3387,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,540000000,,,,3898000000,3898000000,128000000,,,,,,,,,,,,,,,,,,,8589934365
2015-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934365
2016-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934365
2016-02-29,,401168000000,4333000000,,4590000000,405758000000,4572000000,4572000000,4572000000,4572000000,,,,,15622000000,387904000000,392000000,,18000000,253000000,405758000000,,,34000000,976000000,15000000,1564000000,,15134000000,,,,637000000,,,,,,637000000,,488000000,,15134000000,,,,,,,,,,,253000000,,,324546000000,395484000000,,,,34000000,,,,,194000000,782000000,15000000,,3011000000,,,,1564000000,,,,,,,,,,,,,4572,,,,,,,,,,,,,,,,,,,,,,,,,,,,932000000,,,,4333000000,4333000000,341000000,,,,,,,,,,,,,,,,,,,8589934365
2017-02-28,,512925000000,6450000000,,4754000000,517679000000,4733000000,4733000000,4733000000,4733000000,,,,,17867000000,494997000000,400000000,,21000000,1836000000,517679000000,,,0,2203000000,15000000,1703000000,,17559000000,,,,1641000000,,,,,,1641000000,,308000000,,17559000000,,,,,,,,,,,1836000000,,,415488000000,503895000000,,,,0,,,,,229000000,1974000000,15000000,,3036000000,,,,1703000000,,,,,,,,,,,,,4733,,,,,,,,,,,,,,,,,,,,,,,,,,,,917000000,,,,6450000000,6450000000,377000000,,,,,,,,,,,,,,,,,,,8589934365
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934365
