Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,405350137000,0,,41171389000,446521526000,41163123000,41163123000,41163123000,41163123000,,,,,24181505000,232868257000,316513000,,8266000,31527018000,446521526000,,,,16289468000,11619649000,,,16419481000,475774000,,,157619967000,,,,,,157619967000,,7762024000,2315023000,14104458000,232955365000,-87108000,370034000,24387000,81353000,,,-159261000,-3524000,,31527018000,,170739000,7199865000,8304165000,,,,,,,,107469000,1316574000,14865425000,11619649000,,29025990000,,525750000,,,,,,1866,,,33066000,,,,,,41163.123,1672644000,,-1672644000,-1812981000,,,,,,,,,,,,,,,,,,1812981000,,,,,11790000,,,,,,0,,,3524000,,27.2,34.8,,,,,,,,,,,5.06,4.5,,8589934159
2011-12-31,,466953908000,429859696000,,44691752000,511645660000,44681350000,44681350000,44681350000,44681350000,,,,,27918666000,257601265000,305632000,,10402000,49709850000,511645660000,429859696000,429859696000,,22172130000,11619649000,,,18837532000,,,,176099845000,,,,,,176099845000,,9081134000,2616146000,16221386000,257794055000,-192790000,,,,,,,,,49709850000,,165994000,12604598000,14756088000,,,,,,,,169893000,1777733000,20224504000,11619649000,,32458185000,,613918000,,,,,,1948,,,,,,,,,44681.35,1639550000,,-1639550000,-1777733000,,,,,,,,,,,,,,,,,,1777733000,,,,,,,,429859696000,,,0,,,,,21.7,58.2,,,,,,,,,,,5.58,4.5,,8589934159
2012-12-31,,513106321000,470185557000,,54707718000,567814039000,54697917000,54697917000,54697917000,54697917000,,,,,71613879000,293103644000,294107000,,9801000,66152552000,567814039000,470185557000,470185557000,,29265710000,21619649000,,,25253336000,479276000,,,136640056000,,,,,,136640056000,40721562000,5638981000,3128685000,22124651000,293409293000,-305649000,372019000,24393000,82864000,,,-185169000,-7599000,,66152552000,,191986000,12780135000,13463068000,,,,,,,,182272000,2499310000,26584128000,21619649000,,32160127000,,927942000,,,,,,1964,,,,1224000000,,,,,54697.917,2278282000,,-2278282000,-2499310000,,,,,,,,,,,,,,,,,,2499310000,,,,,17400000,,,470185557000,,,0,,,7599000,,21.8,64.6,,,,,,,,,,,4.23,4.5,,8589934159
2013-12-31,,488538699000,455593444000,,58361945000,546900644000,58353108000,58353108000,58353108000,58353108000,,,,,76502736000,301343798000,289807000,,8837000,34999104000,546900644000,455593444000,455593444000,,26090602000,21699135000,,,31056938000,481190000,,,133756362000,,,,,,133756362000,39336363000,6109435000,3562715000,27494223000,301669340000,-325542000,374827000,24393000,81970000,,,-191383000,-7075000,,34999104000,,197580000,6039430000,6657073000,,,,,,,,199108000,2351325000,23540169000,21699135000,,35514620000,,1148190000,,,,,,2359,,,,873700000,,,,,58353.108,,,,,,,,,,,,,,,,,,,,,,,,,,,15912000,,,455593444000,,,0,,,7075000,,28.1,70.0,,,,,,,,,,,5.1,4.5,,8589934159
2014-12-31,,550287765000,505452001000,,58511579000,608799344000,58502476000,58502476000,58502476000,58502476000,,,,,74793291000,325557979000,262509000,,9103000,63111099000,608799344000,505452001000,505452001000,,35351465000,21699135000,,,44135056000,453274000,,,145065363000,,,,,,145065363000,25417878000,5240357000,4370239000,39764817000,325974853000,-416874000,350604000,20145000,82525000,,,-190765000,-5079000,,63111099000,,258520000,8903802000,9225779000,,,,,,,,168920000,3580970000,31601575000,21699135000,,35151207000,,1661237000,,,,,,2557,,,,955500000,,,,,58502.476,,,,-3580970000,,,,,,,,,,,,,,,,,,3580970000,,,,,14182000,,,505452001000,,,0,,,5079000,,25.2,69.0,,,,,,,,,,,3.14,4.5,,8589934159
2015-12-31,,566715765000,514943475000,,63837281000,630553046000,63825073000,63825073000,63825073000,63825073000,,,,,87042233000,335272539000,269271000,,12208000,65235526000,630553046000,514943475000,514943475000,,34619266000,21699135000,,,63692607000,473942000,,,142719050000,,,,,,142719050000,14792573000,8557053000,5175446000,58517161000,335761823000,-489284000,361245000,20145000,92552000,,,-204671000,-6939000,,65235526000,51122000,235323000,14583951000,16795567000,,,,,,,,104383000,3163451000,31351432000,21699135000,,40063804000,,2074342000,,,,,,2916,,,,1410900000,,,,,63825.073,,,,-3163451000,,,,,,,,71012000,,,,,,,,,,3163451000,,,,,19147000,2219000,,514943475000,,,0,,,6939000,,22.6,60.0,,,,,,,,,,,3.91,4.5,,8589934159
2016-12-31,,572525651000,518217836000,,62392722000,634918373000,62376503000,62376503000,62376503000,62376503000,,,,,84112013000,334479861000,272900000,,16219000,63939812000,634918373000,518217836000,518217836000,,39333400000,21699135000,,,66461255000,489446000,,,152097568000,,,,,,152097568000,10410688000,7240070000,6028211000,60433044000,334956553000,-476692000,375046000,20145000,94255000,,,-216546000,-5953000,,63939812000,49590000,263728000,12420433000,14585991000,,,,,,,,42479000,4715296000,34575625000,21699135000,,38512479000,,2181108000,,,,,,3291,,,,1500000000,,,,,62376.503,,,,-4715296000,,,,,,,,75106000,,,,,,,,,,4715296000,,,,,22172000,0,,518217836000,,,0,,,5953000,,24.6,74.7,,,,,,,,,,,1.95,3.5,,8589934159
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589934159
2017-12-31,,537187822000,490027656000,,65470035000,602657857000,65448771000,65448771000,65448771000,65448771000,,,,,72604835000,335429798000,265338000,,21264000,44124189000,602657857000,490027656000,490027656000,,39803237000,21699135000,,,55948949000,494465000,,,150212433000,,,,,,150212433000,7951330000,8704556000,7245151000,48703798000,335839455000,-409657000,381774000,20145000,92546000,,,-229127000,-7678000,,44124189000,53349000,295240000,4952467000,6940905000,,,,,,,,23460000,5565841000,34213936000,21699135000,,41300608000,,2470292000,,,,,,3682,,,,1300000000,,,,,65448.771,,,,-4402825000,,,,,,,,67435000,,,,,,,,,,4402825000,,,,,28942000,,,490027656000,,,0,,,7678000,,25.8,74.0,,,,,,,,,,,2.09,3.5,,8589934159
2018-12-31,,535128070000,490031849000,,69487054000,604615124000,69463256000,69463256000,69463256000,69463256000,,,,,69173209000,332762873000,256568000,,23798000,43016060000,604615124000,490031849000,490031849000,,38526945000,21699135000,,,46775852000,496405000,,,159382616000,,,,,,159382616000,10024535000,12372822000,8990738000,37785114000,333424683000,-661810000,387943000,20145000,88317000,,,-239837000,-13121000,,43016060000,51268000,500810000,4121680000,6017198000,,,,,,,,91294000,5703104000,32732547000,21699135000,,47015970000,,771949000,,,,,,3899,,,,1500000000,,,,,69463.256,,,,-4697008000,,,,,,,,0,,,,,,,,,,4697008000,,,,,36919000,,,490031849000,,,0,,,13121000,,32.0,97.4,,,,,,,,,,,2.18,3.5,,8589934159
