Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2011-03-31,414043000000,3352169000000,-1239105000000,81580000000,2159841000000,60891000000,,-231438000000,3108673000000,-45768000000,-6778000000,375810000000,375810000000,,-226583000000,-226583000000,,60891000000,,3416000000,-220000000,-234634000000,,,12320000000,,3018117000000,-93268000000,,,-819870000000,,7024960000000,-2029659000000,90556000000,-53534000000,-1010512000000,-16465000000,-29303000000,-2012000000,2290000000,267000000,49952391000000,,-51146273000000,,-1193337000000,-60869000000,-60869000000,-6778000000,375810000000,,,0,-226583000000,,-34803000000,2959940000000,5119781000000,4295878063
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878063
2012-03-31,428567000000,206856000000,-981643000000,-287450000000,-1067140000000,54236000000,184000000,-466697000000,190566000000,-37810000000,0,0,0,,-175345000000,-175345000000,,54236000000,,-86823000000,-2313000000,-377561000000,,,36956000000,,-278070000000,12129000000,,,1481114000000,,-423535000000,600726000000,468636000000,-49482000000,-1899022000000,-10211000000,-27599000000,0,20000000,7542000000,50865502000000,,-51816897000000,,-943833000000,-112105000000,-112105000000,0,0,,,42000000000,-217345000000,,-4902000000,5119781000000,4052641000000,4295878063
2013-03-31,328586000000,1902144000000,-1126709000000,-161589000000,649912000000,50723000000,217000000,-1146519000000,2669137000000,-51847000000,-140438000000,,,,146706000000,146706000000,,50723000000,,-7421000000,-2292000000,-1136806000000,,,38685000000,,1377311000000,100425000000,,,1416059000000,,2336499000000,-558109000000,1291826000000,-51053000000,-1866510000000,-16057000000,-35790000000,,1479000000,5765000000,42577126000000,,-43660491000000,,-1074862000000,-167857000000,-167857000000,-140438000000,,,,231985000000,-85279000000,,36066000000,4052641000000,4702553000000,4295878063
2014-03-31,769218000000,6400769000000,7344499000000,-160386000000,13648261000000,94303000000,685000000,5109460000000,427103000000,-169497000000,-129955000000,,,,43380000000,43380000000,,94303000000,,3114000000,-7448000000,5113794000000,,,75940000000,,287576000000,-124166000000,,,-317395000000,,4709733000000,-1467557000000,139527000000,-71541000000,-2441498000000,-67548000000,-101949000000,-37419000000,0,4250000000,68023760000000,,-60476595000000,,7513996000000,-73811000000,-73811000000,-129955000000,,,,154380000000,-111000000000,,63379000000,4702553000000,18350815000000,4295878063
2015-03-31,813867000000,4656438000000,2732400000000,-848277000000,6573471000000,119707000000,785000000,-1696282000000,5418361000000,-206241000000,-288757000000,,,,-395405000000,-395405000000,,119707000000,,18340000000,-14255000000,-1700367000000,,,127599000000,,4257638000000,-97535000000,,,-3320256000000,,8422133000000,1526170000000,1160723000000,-179513000000,-2093361000000,-48229000000,-158012000000,0,,1476000000,79938807000000,,-77001642000000,,2938641000000,-164115000000,-164115000000,-288757000000,,,,150000000000,-545405000000,,32911000000,18350815000000,24924286000000,4295878063
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878063
2016-03-31,832753000000,1303921000000,3465992000000,-392696000000,4354809000000,122466000000,624000000,-537984000000,886062000000,-273241000000,-242661000000,,,,250117000000,250117000000,,122466000000,,1252000000,-23894000000,-515342000000,,,251757000000,,13410000000,-50841000000,,,152254000000,,885375000000,787611000000,872652000000,-320620000000,-1440369000000,-57183000000,-216058000000,,,9644000000,41502491000000,,-37772902000000,,3739233000000,-400152000000,-400152000000,-242661000000,,,,474517000000,-224400000000,,-22408000000,24924286000000,29279096000000,4295878063
2017-03-31,578519000000,3414088000000,5334050000000,-144210000000,8582240000000,123887000000,659000000,-755226000000,3466249000000,-286346000000,-279906000000,,,,629120000000,629120000000,,123887000000,,5045000000,-19093000000,-741178000000,,,196506000000,,3728900000000,58634000000,,,1277762000000,,6494554000000,-2333400000000,-262651000000,-314497000000,-1454153000000,-50296000000,-236050000000,-78348000000,,8918000000,48976515000000,,-43286691000000,,5620396000000,-493424000000,-493424000000,-279906000000,,,,820000000000,-190880000000,,-21688000000,29279096000000,37861336000000,4295878063
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295878063
