Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2010-12-31,1122448000000,5602572000000,-2069605000000,-4195643000000,-653430000000,74816000000,24947000000,-1628405000000,6008766000000,-94510000000,-480455000000,,,-248722000000,-3314763000000,-3713707000000,,74816000000,24947000000,1149700000000,477000000,-2778582000000,,,356186000000,1911489000000,,,,,495866000000,,,3836607000000,2103742000000,-427449000000,,-57036000000,-37474000000,,,5078000000,2470414000000,,-1354667000000,-3096061000000,-1975095000000,-1481000000,-1481000000,,,,-41363000000,2801442000000,-6116205000000,,9246000000,3042749000000,2389319000000,4295882085
2011-12-31,1654665000000,-310759000000,1740538000000,-303814000000,1198535000000,70189000000,27179000000,-1599259000000,-463533000000,-102077000000,-1521980000000,,,-85562000000,475029000000,1192135000000,,70189000000,27179000000,1353492000000,129000000,-2952880000000,,,356517000000,1718055000000,,,,,-3569106000000,,,1888238000000,2407672000000,-1190337000000,,-75584000000,-26493000000,,,1380000000,1080949000000,,,760286000000,1842615000000,26031000000,26031000000,,,,-98800000000,1893143000000,-1418114000000,802668000000,72570000000,2389319000000,3587854000000,4295882085
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295882085
2012-12-31,658852000000,1974454000000,446565000000,-1589726000000,737050000000,78319000000,24900000000,-1451894000000,2664277000000,-114298000000,,,,-924899000000,678277000000,-1537870000000,,78319000000,24900000000,-8863000000,679000000,-1443710000000,,,599996000000,,,,,,-2549689000000,,,4297704000000,1163268000000,-247006000000,,-97749000000,-16549000000,,,135000000,326626000000,,-800454000000,1034343000000,560863000000,-51856000000,-51856000000,,,,-22055000000,3423882000000,-2745605000000,,-94243000000,3587854000000,4324904000000,4295882085
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295882085
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295882085
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295882085
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295882085
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295882085
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295882085
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295882085
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295882085
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295882085
