Date,"Net Income/Starting Line, Cumulative","Cash from Operating Activities, Cumulative","Cash from Investing Activities, Cumulative","Cash from Financing Activities, Cumulative","Net Change in Cash, Cumulative","Depreciation / Depletion, Cumulative","Amortization, Cumulative",Non-Cash Items,"Changes in Working Capital, Cumulative","Capital Expenditures, Cumulative","Total Cash Dividends Paid, Cumulative","Common Stock Issued (Retired), Net","Issuance (Retirement) of Stock, Net, Cumulative","Short Term Debt Issued (Reduced), Net","Long Term Debt Issued (Reduced), Net","Issuance (Retirement) of Debt, Net, Cumulative",Accounts Receivable (CF),"Depreciation (CF), Cumulative",Amortization of Intangibles (CF),Unusual Items (CF),Equity in Net Earnings (Loss) (CF),Other Non-Cash Items,Cash Receipts,Cash Payments,Cash Taxes Paid,"Cash Interest Paid, Supplemental, Cumulative",Net Changes in Working Capital,Loan Loss Provision,Inventories (CF),Prepaid Expenses (CF),Other Assets (CF),Accounts Payable (CF),Payable / Accrued (CF),Other Liabilities (CF),Other Operating Cash Flow,"Investment Securities, Gains/Losses (CF)","Loans, Gains/Losses (CF)","Purchase of Fixed Assets, Cumulative",Purchase/Acquisition of Intangibles,Acquisition of Business,Sale of Business,Sale of Fixed Assets,Sale/Maturity of Investment,"Investment, Net (CF)",Purchase of Investments,Other Investing Cash Flow,"Other Investing Cash Flow Items, Total, Cumulative",Other Financing Cash Flow,Financing Cash Flow Items,Cash Dividends Paid - Common,Sale/Issuance of Common,Repurchase/Retirement of Common,Short Term Debt Reduction,Long Term Debt Issued,Long Term Debt Reduction,Total Debt Issued,"Foreign Exchange Effects, Cumulative",Net Cash - Beginning Balance,Net Cash - Ending Balance,OAPermID
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296063555
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296063555
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296063555
2012-12-31,1200000000,16474000000,4135000000,4381000000,24983000000,301000000,,-723000000,15696000000,-193000000,,,,,,,,301000000,,18000000,71000000,-812000000,,,478000000,,16174000000,,,,,,,8232000000,-478000000,266000000,,-193000000,,,,,,4328000000,,,4328000000,4381000000,4381000000,,,,,,,,-7000000,-10387000000,14597000000,4296063555
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296063555
2014-12-31,1701000000,7342000000,-325000000,6064000000,13498000000,265000000,,-316000000,5692000000,-129000000,,,,,,,,265000000,,-19000000,-87000000,-210000000,,,636000000,,6329000000,,,,,,,-6368000000,-637000000,1000000,,-129000000,,,,,,-196000000,,,-196000000,6064000000,6064000000,,,,,,,,417000000,12990000000,26488000000,4296063555
2015-12-31,1877000000,4429000000,-226000000,110000000,4738000000,294000000,,5356000000,-3098000000,-263000000,,,,,,,,294000000,,133000000,-59000000,5282000000,,,1022000000,,-2077000000,,,,,,,3219000000,-1021000000,-28000000,,-263000000,,,,,,37000000,,,37000000,110000000,110000000,,,,,,,,425000000,26488000000,31226000000,4296063555
2016-12-31,1943000000,19873000000,69000000,-3966000000,16076000000,340000000,,5840000000,11750000000,-139000000,,,,,,,,340000000,,188000000,122000000,5530000000,,,1206000000,,12956000000,,,,,,,558000000,-1206000000,-481000000,,-139000000,,,,,,208000000,,,208000000,-3966000000,-3966000000,,,,,,,,100000000,31226000000,47301000000,4296063555
2017-12-31,1824000000,-6875000000,-123000000,2673000000,-4557000000,220000000,,379000000,-9298000000,-130000000,,,,,,,,220000000,,15000000,300000000,64000000,,,1567000000,,-7731000000,,,,,,,-6106000000,-1567000000,-1000000,,-130000000,,,,,,7000000,,,7000000,2673000000,2673000000,,,,,,,,-232000000,47301000000,42744000000,4296063555
2018-12-31,2440000000,-4757000000,-1319000000,6327000000,332000000,194000000,,-639000000,-6752000000,-129000000,,,,,,,,194000000,,0,-130000000,-509000000,,,1253000000,,-5500000000,,,,,,,-10867000000,-1252000000,-42000000,,-129000000,,,,,,-1191000000,,1000000,-1190000000,6327000000,6327000000,,,,,,,,81000000,42745000000,43077000000,4296063555
2019-12-31,2663000000,10273000000,9000000,4865000000,15235000000,283000000,,9064000000,-1737000000,-227000000,,,,,,,,283000000,,-1000000,-74000000,9139000000,,,901000000,,-835000000,,,,,,,18087000000,-902000000,36000000,,-227000000,,,,,,237000000,,-1000000,236000000,4865000000,4865000000,,,,,,,,88000000,43077000000,58312000000,4296063555
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296063555
2020-12-31,1508000000,33604000000,4059000000,-3969000000,33589000000,319000000,,3915000000,27862000000,-463000000,,,,,,,,319000000,,23000000,-145000000,4037000000,,,818000000,,28680000000,,,,,,,24699000000,-818000000,6000000,,-463000000,,,,,,4522000000,,,4522000000,-3969000000,-3969000000,,,,,,,,-105000000,58312000000,91900000000,4296063555
2021-12-31,2842000000,19249000000,-893000000,1797000000,20340000000,315000000,,8708000000,7384000000,-243000000,,,,,,,,315000000,,845000000,-62000000,7925000000,,,981000000,,8365000000,,,,,,,-9302000000,-981000000,-1000000,,-243000000,,,,,,-651000000,,1000000,-650000000,1797000000,1797000000,,,,,,,,187000000,91900000000,112240000000,4296063555
