Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Efficiency Ratio,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans,Liquid Assets to Wholesale funds Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes,Net Interest Margin,ROAA,ROAE,Liquidity Coverage Ratio
2011-03-31,25.32,20.39,,,,,0.4552613862316231,,,,0.015715301626187513,,,0.08018739778270612,0.16196938366596694,4.944621891726659,4.944621891726659,33.98266,105984243592.48947,,84880381237.95245,1665574355.6793032,17166202612.979225,735803526.8080246,-0.03258382659936636,0.00694257468720725,0.042863500064463274,4.2125819324317
