year,month,EWMA,PermID,Currency
2011.0,7.0,0.5689465714285714,4295893556.0,
2011.0,8.0,0.48700933333333324,4295893556.0,
2011.0,9.0,0.46572106122448975,4295893556.0,
2011.0,10.0,0.48481834920634914,4295893556.0,
2011.0,11.0,0.4726004983426308,4295893556.0,
2011.0,12.0,0.45863418461015454,4295893556.0,
2012.0,1.0,0.45224914096981894,4295893556.0,
2012.0,2.0,0.4887931299657343,4295893556.0,
2012.0,3.0,0.5076797483639716,4295893556.0,
2012.0,4.0,0.523013573620713,4295893556.0,
2012.0,5.0,0.5279332571814133,4295893556.0,
2012.0,6.0,0.5515929763178954,4295893556.0,
2012.0,7.0,0.5884172787676007,4295893556.0,
2012.0,8.0,0.6396708926561324,4295893556.0,
2012.0,9.0,0.6533941151275802,4295893556.0,
2012.0,10.0,0.6656649698021732,4295893556.0,
2012.0,11.0,0.6559650927150791,4295893556.0,
2012.0,12.0,0.6880613592712703,4295893556.0,
2013.0,1.0,0.7267814353065011,4295893556.0,
2013.0,2.0,0.7423056574583026,4295893556.0,
2013.0,3.0,0.7713602949644345,4295893556.0,
2013.0,4.0,0.8195804208835531,4295893556.0,
2013.0,5.0,0.8601782834632371,4295893556.0,
2013.0,6.0,0.8047290134265844,4295893556.0,
2013.0,7.0,0.7949077672901615,4295893556.0,
2013.0,8.0,0.771523646454525,4295893556.0,
2013.0,9.0,0.7548602516745391,4295893556.0,
2013.0,10.0,0.7702698481168969,4295893556.0,
2013.0,11.0,0.7732008050162887,4295893556.0,
2013.0,12.0,0.7614160843153509,4295893556.0,
2014.0,1.0,0.7387900648744121,4295893556.0,
2014.0,2.0,0.723856007433729,4295893556.0,
2014.0,3.0,0.7203108370497852,4295893556.0,
2014.0,4.0,0.7508490375742891,4295893556.0,
2014.0,5.0,0.7693695937876837,4295893556.0,
2014.0,6.0,0.7958254635608935,4295893556.0,
2014.0,7.0,0.8278206567806796,4295893556.0,
2014.0,8.0,0.8520967093428091,4295893556.0,
2014.0,9.0,0.8710013546714388,4295893556.0,
2014.0,10.0,0.8977441523357437,4295893556.0,
2014.0,11.0,0.9182747011678812,4295893556.0,
2014.0,12.0,0.9377639158013364,4295893556.0,
2015.0,1.0,0.9693416959959099,4295893556.0,
2015.0,2.0,0.9607553729979544,4295893556.0,
