year,month,EWMA,PermID,Currency
2011.0,7.0,13500.0,4295888234.0,
2011.0,8.0,13500.0,4295888234.0,
,,13500.0,,
,,13500.0,,
,,13500.0,,
2011.0,12.0,13271.42857142857,4295888234.0,
2012.0,1.0,13176.767676767677,4295888234.0,
2012.0,2.0,13443.612334801763,4295888234.0,
2012.0,3.0,13553.002070393375,4295888234.0,
2012.0,4.0,13525.72864321608,4295888234.0,
2012.0,5.0,13157.652303120356,4295888234.0,
2012.0,6.0,13556.651094172608,4295888234.0,
2012.0,7.0,13741.479848095063,4295888234.0,
2012.0,8.0,13829.23024396209,4295888234.0,
2012.0,9.0,13890.169053422524,4295888234.0,
2012.0,10.0,14053.490130418633,4295888234.0,
2012.0,11.0,14276.794471840032,4295888234.0,
2012.0,12.0,14413.412349439495,4295888234.0,
2013.0,1.0,14681.721015706613,4295888234.0,
2013.0,2.0,15215.875280720209,4295888234.0,
,,15215.875280720209,,
,,15215.875280720209,,
,,15215.875280720209,,
2013.0,6.0,15023.985552634595,4295888234.0,
2013.0,7.0,15329.275136678783,4295888234.0,
2013.0,8.0,15425.120720486462,4295888234.0,
2013.0,9.0,15596.957734050811,4295888234.0,
2013.0,10.0,15804.144142771931,4295888234.0,
,,15804.144142771931,,
,,15804.144142771931,,
,,15804.144142771931,,
,,15804.144142771931,,
,,15804.144142771931,,
,,15804.144142771931,,
,,15804.144142771931,,
,,15804.144142771931,,
2014.0,7.0,16248.312410182176,4295888234.0,
2014.0,8.0,16415.891900762832,4295888234.0,
2014.0,9.0,16783.754004715986,4295888234.0,
2014.0,10.0,17365.87108768098,4295888234.0,
2014.0,11.0,20041.222628476167,4295888234.0,
2014.0,12.0,20528.191290087256,4295888234.0,
2015.0,1.0,19942.87355764276,4295888234.0,
2015.0,2.0,19971.548364205802,4295888234.0,
2015.0,3.0,18983.852417929633,4295888234.0,
2015.0,4.0,19492.420970955358,4295888234.0,
2015.0,5.0,20746.820658169723,4295888234.0,
2015.0,6.0,21623.623578978033,4295888234.0,
2015.0,7.0,22561.925893162435,4295888234.0,
2015.0,8.0,23030.866459694982,4295888234.0,
2015.0,9.0,23260.440209263335,4295888234.0,
2015.0,10.0,22880.21432488863,4295888234.0,
2015.0,11.0,23020.274893628324,4295888234.0,
2015.0,12.0,23215.13818733434,4295888234.0,
2016.0,1.0,23195.06905553378,4295888234.0,
,,23195.06905553378,,
2016.0,3.0,23881.69012006123,4295888234.0,
2016.0,4.0,24673.105504374307,4295888234.0,
2016.0,5.0,24616.338117072642,4295888234.0,
2016.0,6.0,24246.615195276725,4295888234.0,
2016.0,7.0,23867.38206877773,4295888234.0,
2016.0,8.0,23640.249894236928,4295888234.0,
2016.0,9.0,23603.3139993382,4295888234.0,
2016.0,10.0,23551.555909457722,4295888234.0,
2016.0,11.0,23526.003000668956,4295888234.0,
2016.0,12.0,23738.105065992848,4295888234.0,
2017.0,1.0,24194.663997791176,4295888234.0,
,,24194.663997791176,,
2017.0,3.0,24667.926513539038,4295888234.0,
2017.0,4.0,24776.05390964697,4295888234.0,
2017.0,5.0,24895.493768513734,4295888234.0,
2017.0,6.0,24949.43289343428,4295888234.0,
,,24949.43289343428,,
2017.0,8.0,24983.49924224693,4295888234.0,
,,24983.49924224693,,
2017.0,10.0,25214.337562309338,4295888234.0,
2017.0,11.0,25428.311166408253,4295888234.0,
2017.0,12.0,25738.54404470107,4295888234.0,
2018.0,1.0,26056.780861510953,4295888234.0,
2018.0,2.0,26333.83548221716,4295888234.0,
,,26333.83548221716,,
2018.0,4.0,26512.448609514355,4295888234.0,
2018.0,5.0,26562.618834505738,4295888234.0,
,,26562.618834505738,,
2018.0,7.0,26727.89478555094,4295888234.0,
2018.0,8.0,26769.861906585356,4295888234.0,
2018.0,9.0,26705.38771200231,4295888234.0,
2018.0,10.0,26650.76949108201,4295888234.0,
2018.0,11.0,26624.929535696952,4295888234.0,
2018.0,12.0,26612.35399931443,4295888234.0,
2019.0,1.0,26606.14967502128,4295888234.0,
2019.0,2.0,26603.068051579194,4295888234.0,
2019.0,3.0,26601.53233491656,4295888234.0,
,,26601.53233491656,,
,,26601.53233491656,,
2019.0,6.0,25159.98902994962,4295888234.0,
2019.0,7.0,24041.659305838526,4295888234.0,
2019.0,8.0,23384.167139863795,4295888234.0,
2019.0,9.0,22238.35386031269,4295888234.0,
2019.0,10.0,21220.30771662233,4295888234.0,
2019.0,11.0,19548.893113163333,4295888234.0,
2019.0,12.0,19574.59722186909,4295888234.0,
2020.0,1.0,18784.984443234578,4295888234.0,
2020.0,2.0,17941.255837442735,4295888234.0,
2020.0,3.0,17370.209518404637,4295888234.0,
2020.0,4.0,16684.85368228496,4295888234.0,
2020.0,5.0,16642.419068280917,4295888234.0,
2020.0,6.0,16321.180113041824,4295888234.0,
2020.0,7.0,16177.250132177842,4295888234.0,
2020.0,8.0,16213.625898969713,4295888234.0,
2020.0,9.0,16481.816019803642,4295888234.0,
2020.0,10.0,16740.90949299068,4295888234.0,
2020.0,11.0,17170.45597588872,4295888234.0,
2020.0,12.0,18435.229797881846,4295888234.0,
2021.0,1.0,19417.61560185589,4295888234.0,
2021.0,2.0,19558.80785144076,4295888234.0,
2021.0,3.0,19504.403915988627,4295888234.0,
2021.0,4.0,19485.535289640044,4295888234.0,
2021.0,5.0,19492.767645143453,4295888234.0,
,,19492.767645143453,,
2021.0,7.0,19464.255881289468,4295888234.0,
2021.0,8.0,19570.395378373567,4295888234.0,
2021.0,9.0,19639.517843447073,4295888234.0,
2021.0,10.0,20057.831215174614,4295888234.0,
2021.0,11.0,20536.393137965304,4295888234.0,
2021.0,12.0,20770.021792931195,4295888234.0,
2022.0,1.0,20885.46183414676,4295888234.0,
2022.0,2.0,22245.387021072875,4295888234.0,
2022.0,3.0,22205.988368621514,4295888234.0,
,,22205.988368621514,,
2022.0,5.0,21735.17619702988,4295888234.0,
2022.0,6.0,20400.603613927597,4295888234.0,
2022.0,7.0,20720.302500230053,4295888234.0,
2022.0,8.0,20864.667047885825,4295888234.0,
2022.0,9.0,21238.17528950189,4295888234.0,
2022.0,10.0,21118.14902382255,4295888234.0,
,,21118.14902382255,,
,,21118.14902382255,,
2023.0,1.0,21424.108333042044,4295888234.0,
2023.0,2.0,21162.961497166358,4295888234.0,
2023.0,3.0,21514.5258186775,4295888234.0,
2023.0,4.0,21244.576027858246,4295888234.0,
2023.0,5.0,21375.36128365581,4295888234.0,
2023.0,6.0,21994.960497245058,4295888234.0,
