year,month,EWMA,PermID,Currency
2011.0,7.0,3.2768704285714287,4295893750.0,
2011.0,8.0,3.0879354126984127,4295893750.0,
2011.0,9.0,3.197951476190476,4295893750.0,
2011.0,10.0,3.1854270571428573,4295893750.0,
2011.0,11.0,2.9274392245937424,4295893750.0,
2011.0,12.0,2.67236096910024,4295893750.0,
2012.0,1.0,2.531199043368981,4295893750.0,
2012.0,2.0,2.7228848180513676,4295893750.0,
2012.0,3.0,2.8867099937082523,4295893750.0,
2012.0,4.0,2.9990012312658036,4295893750.0,
2012.0,5.0,2.950353430005511,4295893750.0,
2012.0,6.0,3.0553069812855034,4295893750.0,
2012.0,7.0,3.266231374612995,4295893750.0,
2012.0,8.0,3.5026498671461295,4295893750.0,
2012.0,9.0,3.6869588582370993,4295893750.0,
2012.0,10.0,3.7561247595064473,4295893750.0,
2012.0,11.0,3.924001933281688,4295893750.0,
2012.0,12.0,4.173742252657891,4295893750.0,
2013.0,1.0,4.612737668191706,4295893750.0,
2013.0,2.0,4.845977756530934,4295893750.0,
2013.0,3.0,5.124647534955097,4295893750.0,
2013.0,4.0,5.380425423697844,4295893750.0,
2013.0,5.0,5.885113703830635,4295893750.0,
2013.0,6.0,5.413673623815299,4295893750.0,
2013.0,7.0,4.800882293645044,4295893750.0,
2013.0,8.0,4.439254615118061,4295893750.0,
2013.0,9.0,4.380907545219549,4295893750.0,
2013.0,10.0,4.548441162122775,4295893750.0,
2013.0,11.0,4.455262366602114,4295893750.0,
2013.0,12.0,4.252294296748392,4295893750.0,
2014.0,1.0,3.9526369891437483,4295893750.0,
2014.0,2.0,3.624842669495554,4295893750.0,
2014.0,3.0,3.4719392871109287,4295893750.0,
2014.0,4.0,3.7816332388115863,4295893750.0,
2014.0,5.0,4.134879644416074,4295893750.0,
2014.0,6.0,4.475202917451084,4295893750.0,
2014.0,7.0,4.649165008726808,4295893750.0,
2014.0,8.0,4.650385051982456,4295893750.0,
2014.0,9.0,4.581334889627466,4295893750.0,
2014.0,10.0,4.450545694813614,4295893750.0,
2014.0,11.0,4.525537097406841,4295893750.0,
2014.0,12.0,4.624415222616486,4295893750.0,
2015.0,1.0,4.983480849403522,4295893750.0,
2015.0,2.0,5.087921274701767,4295893750.0,
2015.0,3.0,4.769945319169056,4295893750.0,
2015.0,4.0,4.575471611965478,4295893750.0,
2015.0,5.0,4.599247727035371,4295893750.0,
2015.0,6.0,4.3858121589722305,4295893750.0,
2015.0,7.0,4.214286806758842,4295893750.0,
2015.0,8.0,4.003548522427041,4295893750.0,
2015.0,9.0,3.81841583621352,4295893750.0,
2015.0,10.0,3.9123031085829503,4295893750.0,
2015.0,11.0,4.081871054291476,4295893750.0,
2015.0,12.0,3.94427865758052,4295893750.0,
2016.0,1.0,3.77762695379026,4295893750.0,
2016.0,2.0,3.7923774768951297,4295893750.0,
2016.0,3.0,4.039057477578,4295893750.0,
2016.0,4.0,4.394653762598524,4295893750.0,
2016.0,5.0,4.354696547965929,4295893750.0,
2016.0,6.0,4.398392160346601,4295893750.0,
2016.0,7.0,4.402148357951078,4295893750.0,
2016.0,8.0,4.321131224430085,4295893750.0,
2016.0,9.0,4.354274417770598,4295893750.0,
2016.0,10.0,4.412131161266251,4295893750.0,
2016.0,11.0,4.327679648814943,4295893750.0,
2016.0,12.0,4.283229597134744,4295893750.0,
2017.0,1.0,4.359322139476463,4295893750.0,
2017.0,2.0,4.740746094738231,4295893750.0,
2017.0,3.0,5.01783074302129,4295893750.0,
2017.0,4.0,5.374139846510645,4295893750.0,
2017.0,5.0,5.688267637541037,4295893750.0,
2017.0,6.0,6.038034018770518,4295893750.0,
2017.0,7.0,6.442588818909069,4295893750.0,
2017.0,8.0,6.7124157503636255,4295893750.0,
2017.0,9.0,6.627240664655497,4295893750.0,
2017.0,10.0,6.394258741418658,4295893750.0,
2017.0,11.0,6.085297938891147,4295893750.0,
2017.0,12.0,6.104498207540812,4295893750.0,
2018.0,1.0,6.512225740134042,4295893750.0,
2018.0,2.0,6.765584970067021,4295893750.0,
2018.0,3.0,6.774878121397147,4295893750.0,
2018.0,4.0,6.499603160698573,4295893750.0,
2018.0,5.0,6.078593512167469,4295893750.0,
2018.0,6.0,5.523457831083735,4295893750.0,
2018.0,7.0,4.896598574632776,4295893750.0,
2018.0,8.0,4.293733592871944,4295893750.0,
2018.0,9.0,3.8263667964359724,4295893750.0,
2018.0,10.0,3.7222743073088953,4295893750.0,
2018.0,11.0,3.7300007900180843,4295893750.0,
