Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Efficiency Ratio,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes,Net Interest Margin,ROAA,ROAE,Liquidity Coverage Ratio
2010-12-31,10.83,10.76,0.03797914260201365,0.5927523727351165,0.7717391304347826,,0.6523303940975347,0.6429414332131714,0.1704197043910272,0.7983163274085036,0.19960667008213653,1.5553516204460311,242.77386934673368,0.08516501677436414,0.03953130939199127,0.3887959866220736,0.36799749163879597,11.64491,217501797268.1524,166771207764.19843,3342918763.4795113,43414809489.57584,8598130841.121494,1028037383.1775701,-0.0698209923511273,0.004726569601216348,0.11956521739130435,3.7799859165949456
2011-12-31,11.2,10.8,0.037970783196782834,0.5703287557220141,0.8179256529749648,,0.713911817998792,0.6746170106125651,0.07349800605809671,0.8192416181668869,0.1686492371925944,1.4823225389647097,614.734375,0.07564631799145244,0.0395528178221302,0.3827896391026336,0.37585347350167986,6.27048,209636053199.1373,164949676491.73257,3173975557.153127,35354960460.10065,8291696621.135874,520309130.12221426,-0.08398432972484295,0.0024819639665127763,0.06275062317112821,
2012-12-31,11.0,12.1,0.03999527149499567,0.5458128078817734,0.7570932252460915,,0.7230150753768845,0.6785257426500333,0.09302122169620503,0.8116696987176643,0.1721107019836085,1.4737834353851111,,0.05751870768499822,0.04395669658765038,0.3338158656629994,0.3338158656629994,7.30661,211836808051.76132,164383537023.72394,3108375269.590223,36459381739.75557,9311646297.627605,648813803.0194105,-0.13960678798177914,0.0030628001289600055,0.06967766840378305,8.881786339754816
2013-12-31,11.9,11.9,0.0399163671043944,,,,0.6991231275118743,0.6913779373798546,0.3025253985402496,0.8889354795076424,0.16218873432938347,1.4463869121854596,28.68413059984814,0.04794349991413361,0.047784647089129315,0.4619946091644205,0.3436657681940701,10.38977,209309849029.4752,177171998562.1855,4620776419.841841,33947699496.764915,10001797268.152409,764737598.8497484,-0.07764540630527521,0.0036536149750987464,0.07646001796945193,6.3683412002697235
2014-12-31,11.47717,12.1,0.04198709249374227,-0.0,0.45640059006720207,,0.6791484508648545,0.72077737529906,0.2998558310898446,0.8288739361907168,0.182652974002662,1.387390939657459,2.851858913250715,0.044725027373116955,0.04966643465660476,1.5724471398131454,0.2829044418947714,10.94976,220775521207.7642,173906362329.25952,17242092020.129402,40325305535.58591,10965132997.843279,1010064701.6534867,-0.1365194035380198,0.004575075606787719,0.09211604654974595,5.493206022769005
2015-12-31,11.6754,12.1,0.03524405640652242,-0.0,0.40370342030759815,,0.6596541272954181,0.7401351732184971,0.294122882047276,0.8395729472369006,0.17883185812832708,1.351104549796592,2.724104840160739,0.04900069297886415,0.0514576180426497,1.5052414109725305,0.22947432856377686,14.74642,228231488138.03018,181756829618.97916,17677929547.088425,40815061107.11718,11744248741.912292,1024442846.8727534,-0.08385950142650016,0.004488613097300532,0.08722932129466676,25.617033276931753
2016-12-31,12.5,14.2,0.03281974272895943,0.49971639251276234,0.5643543223052294,,0.6463121783876501,0.7274437815511703,0.2878109224414869,0.8536360822844069,0.1899293023808463,1.3746766765503753,2.8929924778010294,0.05053543049800235,0.05218776455910529,1.5605834222696549,0.30259694059053716,17.39593,242016534867.00217,195812365204.88858,19710639827.462257,45966031631.91948,12630301941.049604,1183501078.3608913,-0.07559252506836828,0.004890166198814775,0.09370330843116328,10.533566721581549
2017-12-31,,,,,,,0.6586107824911273,0.7554056183211767,0.25533147353494534,0.8637910192056745,0.17948039478807168,1.3237921134640394,3.090808488478063,0.04605608833213002,0.05566118685904584,1.4645161290322581,0.4212563667232598,15.7511,237730948957.58447,193919841840.4026,19379043853.34292,42668044572.25018,13232386772.106398,1137670740.4744787,-0.09189092294248134,0.004785539053551921,0.08597623089983022,
2018-12-31,13.0,15.3,0.02763613261331149,0.4472675942730389,0.47681371246346,,0.806403574087863,0.7457101500500728,0.24316864012387757,0.8498204911818975,0.1943170096096422,1.3410036056674999,2.7707567253725567,0.04762744991584777,0.051074976926000326,1.8659314376826999,0.49282487377092743,11.49855,264831056793.6736,213563982746.22574,25239036664.27031,51461179007.90798,13526240115.025162,1253594536.3048167,0.034357682619647355,0.004733563168467344,0.09267871379218709,6.74749617061388
2019-12-31,12.87,15.03,0.027450773651053063,0.4411369310543499,0.4805327868852459,,0.6458129683936136,0.7262200037204688,0.2677032306070565,0.8652578349775665,0.2115317209954434,1.3769931905991846,22.40465744178198,0.0468183411401077,0.049759423891916,0.7206711065573771,0.5309298155737705,26.28541,282018332135.15454,231876347951.11432,10113227893.601725,59655823148.813805,14033069734.004313,1319194823.867721,-0.012566389417777333,0.0046776917439378006,0.0940061475409836,9.09632776103042
