Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Efficiency Ratio,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes,Net Interest Margin,ROAA,ROAE,Liquidity Coverage Ratio
2011-09-30,10.9,12.1,0.017835286757349234,0.5907572383073497,0.30148261488946343,,0.4745812691672564,1.0748734165199916,,0.651111499592977,0.06691348911724838,0.9303421078526607,,,0.06273615430320102,1.8082625441882552,1.8082625441882552,17.55083,891301076854.9934,543928308010.031,101112258445.19841,59640064906.32837,55916801888.184105,7911196341.643311,-0.05928598738290958,0.008876008957106185,0.1414815596475492,4.570944036178632
2012-09-30,10.8,12.2,0.015297776006450926,0.5666464707664344,0.25122051929756384,,0.4815859229597879,1.0741860834048897,,0.6608187621057116,0.08590045271418272,0.9309374003713219,,,0.06411659998722995,1.8219620606737752,1.8219620606737752,18.50154,947229679893.7897,585813541820.3275,110653488715.14973,81367458327.1869,60733146481.781975,8359640064.906329,-0.052359839224298675,0.008825356977669526,0.13764543003570473,4.3099703078606035
2013-09-30,10.4,12.2,0.03310525403662771,0.27461368653421636,0.4437539799301728,,0.5624840167078681,1.0251315994528234,0.8909499402607747,0.7027229281440223,0.06417542087781564,0.975484513923639,2.7890084075173096,0.04022361467720254,0.06478139958321183,2.2112601831316834,1.8560637667157067,22.02117,1037018734326.5969,681528249004.278,148551408762.35434,66551113733.58903,67179525003.68787,9322908983.625904,-0.01883320115989757,0.008990106615267534,0.1387760479567862,10.106406810035843
2014-09-30,10.7,12.7,0.02902687128601753,0.26218252116525564,0.384782652874591,,0.5361044935513021,1.0170585138611599,0.8714482950425618,0.6963555752298083,0.06882210928231351,0.9832275983842866,2.5294901699433523,0.04004315547888076,0.06373204229547774,2.359623630784238,1.9327128254110189,24.6071,1138946747307.8625,742565275114.3237,171278949697.59552,78384717509.95723,72587402271.7215,10743472488.567636,-0.010180511592095131,0.009432813706138648,0.1480073973215193,8.161111964367993
2015-09-30,11.3,13.3,0.02759674711511897,0.25778091509978823,0.3423760197040893,,0.5302234166298985,1.00576971438836,0.8756098437219328,0.6685858334744486,0.07997864928643668,0.9942633842460958,2.2526665611647414,0.04906955837734577,0.06432969996628835,2.5141754153056057,1.9622687651754678,24.54301,1312730491222.8943,821212568225.4021,212315975807.64127,104990411565.12761,84447558636.96712,11073904705.708807,-0.005664531888162704,0.008435779301045061,0.13113350917952032,5.178854689660191
2016-09-30,11.8,14.3,0.02919970971662397,0.2505090429991616,0.3611505067625999,,0.6018828534289203,0.9820874432007093,0.8462349689681924,0.6737895411124892,0.06533940924875584,1.018239268736511,2.2801724137931036,0.06898583294438876,0.06319811907497139,2.4348472793939604,1.9814244698882701,19.06113,1349563357427.3494,851854255789.9396,207667797610.26703,88179672518.07053,85289865761.91179,8437822687.712052,0.0008916413288813446,0.006252261252703939,0.09893112871424124,
2017-09-30,12.6,14.8,0.030007432986171874,0.21929672613892257,0.35816414796723145,,0.5111767186840995,0.9692845928973581,0.8441577116717194,0.7050659198179318,0.06834194038732858,1.0316887396412937,2.4630492409028837,0.07732306876207755,0.0657052175017775,2.253616920232704,1.83132346206686,21.78571,1323684909278.6548,871963416433.1023,196003835373.94897,90463195161.52826,86973004867.97464,9380439592.860304,0.0026461360113909857,0.007086610663237218,0.10785461083125562,13.703910614525139
2018-09-30,13.4,15.2,0.028975536311651534,0.167297545308557,0.34342360583818443,,0.5050972689861579,0.9751249456138263,0.8194623468428317,0.6942586238300655,0.07052933580157382,1.0255096072539864,2.724748095355124,0.07990292435606278,0.06283516861008798,2.4566438876233865,2.0446975449253353,23.39499,1391329104587.6975,905247086590.9426,214770615134.97568,98129517627.96873,87424398878.8907,10489747750.405664,-0.005906478483867448,0.00753937204060298,0.11998650130768582,4.982174955062912
2019-09-30,13.2,15.3,0.10474294735397076,0.05474942270486176,1.1121695210831977,,0.5202252185508964,0.9548617000559105,0.8166654102510946,0.6918337943878117,0.06953768943582803,1.0472720813301513,3.456055924218631,0.08531836022899962,0.061951592896812575,2.4584505536087393,2.133672243883981,20.25936,1447318188523.381,939271278949.6976,220433692284.9978,100643162708.36407,89663667207.55275,9309632689.187197,-0.008334751989882953,0.006432333099251175,0.1038283730648372,
2020-09-30,13.2,16.4,0.12920026064714407,0.06249137465969112,1.3818264884885865,,0.5830470802182259,0.8798545364607898,0.7836567773700376,0.7089018439366401,0.08239197302851617,1.136551507732738,4.655535075355091,0.08960208618363866,0.0588005595393203,2.253561114102501,1.952583745329352,15.04544,1537521758371.4414,1025862221566.6028,203738014456.40952,126679451246.49654,90407139696.12038,5422628706.298864,0.011142602246727315,0.003526863068294115,0.05998009365770881,3.0254007398273735
2021-09-30,14.3,18.4,0.09864861856312755,0.0652061772576329,1.037917222963952,,0.5621533954169718,0.8497003942574772,0.7914327591627098,0.8028905410012326,0.15043055318601184,1.1768854136802704,4.698318496538081,0.08492149517243071,0.06504014375950726,2.0795570564674466,1.587277153852195,31.64012,1443954860598.9084,1083934208585.3372,195301666912.524,217214928455.52444,93915031715.59229,9116388847.912672,0.045491936860730414,0.006313486035243146,0.09707060394251159,3.3158439920735003
2022-09-30,14.0,18.2,0.09141128149204235,0.0583777440962206,0.9853429832946424,,0.5245980785014243,0.8643682181841739,0.7820075794383442,0.75682324954747,0.14994165210655697,1.1569143554361072,2.9358003318185095,0.0793503719620642,0.060702993104172404,2.263583534374194,1.4222161530641662,30.23423,1601606431627.0837,1138552883906.181,220070806903.67313,240147514382.6523,97222304174.65704,10531051777.548311,0.025551485890285525,0.006575305624147462,0.10831929840532872,10.16585487698264
