Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Efficiency Ratio,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes,Net Interest Margin,ROAA,ROAE,Liquidity Coverage Ratio
2011-03-31,11.42,15.82,0.020758395179918118,0.6380812726160588,0.3156732900593545,,0.6086650648832529,0.5754915404919247,0.06797844531350249,0.7734324500401621,0.049253051854907845,1.7376450036871252,0.6497937183724217,0.3583617866280934,0.046338082773047615,2.330828707939009,0.695068737626202,36.63144,1164583215535.0896,858988512886.414,125782130363.38974,57359277504.105095,53964553437.56693,5590968801.313629,0.015016501130140726,0.0048008323722446514,0.10360446710231697,
2012-03-31,11.76,16.27,0.02084710496180615,0.6013845386559243,0.3095552227120697,,0.6272633166139248,0.604495527242286,0.07494614939477576,0.7471758526893784,0.04000248089394762,1.6542719589043262,0.3619669375302134,0.3711572008302175,0.04700963734209787,3.0138355577216407,0.662951979706213,28.33137,1225558135218.1052,872660369815.0925,173636239023.3455,49025365888.48433,57613043478.26087,4300585421.574927,0.013751531972424938,0.0035090831662665904,0.07464603780561717,
2013-03-31,,,,,,,0.5692822112065185,0.6161323303222856,0.07492429394103232,0.7542199620621809,0.05186982370789307,1.623027961342203,0.4703238314711441,0.3487103865263006,0.05183052306876767,2.626012043875834,0.49820523113697446,34.37895,1296676982937.103,927290461911.9012,176487563361.17657,67258406511.030205,67207446276.86157,5237952452.345256,0.013076315898641456,0.004039519881413157,0.07793708498858107,18.283785436062253
2014-03-31,,,,,,,0.580228566813391,0.6287382598643454,0.07502592581205152,0.7499018724778206,0.1042427204690603,1.590486954326204,0.8353229335071107,0.28481246005344063,0.05088460005090999,2.975547227325018,0.5230700953555104,37.5323,1439385114585.5645,1024472877846.7909,217936624544.87042,150045420147.06934,73242535874.9197,5830434782.608696,0.014444594403618475,0.004050642683134476,0.07960449092813568,375.7775393802857
2015-03-31,,,0.0,,0.07294044237597688,,0.6327076978920129,0.6356775665851885,0.07394872619303804,0.733435437038439,0.1535426231334165,1.573124572213432,1.2555678135506743,0.24699784215501944,0.05372416346277151,2.7881658616679883,0.5119202581540755,30.67693,1565740358392.2324,1086674270007.8533,234535189548.0831,240407881773.39902,84118090954.52274,5751874062.968516,0.017427380609085646,0.003673581020083547,0.06837856158763976,
2016-03-31,,,,,,,0.6545869552241931,0.6464874717969289,0.04541141764961596,0.733586334671458,0.16680294594849315,1.5468203849650386,1.368742410609549,0.2254701983072709,0.052779929932568595,2.7805124995429122,0.4715696520945674,29.51388,1590614535589.3481,1105266652388.0918,233431041622.04614,265319190404.7976,83952523738.13094,5348739915.756408,0.017059299710266776,0.003362687688362293,0.06371148451046539,9.577843565985452
2017-03-31,,,,,,,0.719820217236562,0.5845995941163725,0.04115309713086236,0.7415501857069745,0.21433120399008404,1.7105725184628444,1.578977915755981,0.18893759951322944,0.05029658520924228,3.0728925779338123,0.37409167180983893,28.3305,1635670429071.1787,1151925387306.347,252802684372.09967,350575212393.8031,82268637110.01642,5314585564.360677,0.013316514848233846,0.0032491787281247013,0.0646003841932324,3.897089214605703
2018-03-31,,,,,,,0.7422975827378125,0.5553505835986737,0.03261887583609249,0.7379314124437699,0.24114414617006008,1.8006643542534815,1.5867793734542188,0.1867985695658546,0.04978985629199187,3.349919273273925,0.297674880551227,22.16625,1707923959448.8472,1197579053330.4778,284868051688.4415,411855864924.68054,85037288498.60785,4411772685.086029,0.00755319520050167,0.0025831200860427783,0.0518804487181909,6.5320620896701325
2019-03-31,,,,,,,0.7533891462326293,0.5807339960129604,0.04000846046396859,0.7361145004413973,0.23839962351587998,1.7219587743536933,1.4565240749858996,0.19813444396833005,0.04814615975084811,3.6364478144363153,0.2368601461117561,19.24999,1808468230170.6292,1267145598629.2568,316628421503.53394,431138145213.1077,87070800314.12865,4678939101.877633,0.0004104796285018756,0.0025872387603049986,0.05373717807803816,22.601587251091445
2020-03-31,,,,,,,0.8806626904953038,0.5717276751050906,0.030547121765043473,0.7085771406231443,0.23384114252538196,1.7490844742056393,1.1952106610080295,0.19562824289018688,0.04385207742813454,4.714400822437201,0.25284538496002795,3.01651,1930595416577.4258,1307987184978.9392,399124095095.3095,451452637966.73096,84660619690.15492,996316127.6504605,-0.00040549725040489105,0.0005160667631837318,0.011768353826097979,20.29156555909891
2021-03-31,,,,,,,0.771378968883698,0.49303070826044587,0.02979085317817249,0.7506153434209085,0.29963604230262764,2.0282712278273447,1.7651081011948593,0.219593491671193,0.04187659971687781,4.259762137480216,0.20606467405025986,13.48564,2072319004783.3228,1490374769757.9783,369669286785.17883,620941464981.7948,86781673448.98979,2341407867.494824,0.010364826068213434,0.0011298491506811408,0.026980441543007373,3.712383756545897
