Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Efficiency Ratio,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes,Net Interest Margin,ROAA,ROAE,Liquidity Coverage Ratio
2010-12-31,12.5,13.3,,,,,0.5550755939524838,1.3525892080069626,0.08964316797214969,0.2718883104590629,0.26348662392217553,0.7393227700474544,,0.17518792836612868,0.06566438204731373,0.5281986531986532,0.5281986531986532,14.09231,32516175413.371674,8260244428.468727,1127785765.6362329,8567577282.530554,2135154565.0611072,205787203.45075485,-0.12713515992204516,0.006328764094627459,0.09638047138047139,
2011-12-31,10.6,10.6,,,,,0.6245572609208973,0.9098137535816619,,0.35974745522484214,0.2825034662255844,1.0991260530666878,,0.1785653474739121,0.05609204349200944,7.037727666955767,7.037727666955767,8.89901,36943745506.82962,12544931703.81021,14583932422.71747,10436736161.035227,2072250179.7268152,194104960.46010065,-0.17179723502304148,0.005254068254238525,0.09366869037294015,4.072230014025245
2012-12-31,,,,,,,0.8703143893591294,0.8330222195459746,,0.39598931756402306,0.3233952135987475,1.2004481711724737,,0.12408857078953255,0.06199955267278014,5.4271284271284275,5.4271284271284275,12.19302,40177929547.088425,14923616103.522646,13519051042.415527,12993350107.836088,2491013659.2379584,254313443.56578,0.14952165967967324,0.006329680161037799,0.1020923520923521,9.238977635782748
2013-12-31,12.7,12.7,,,,,0.5263157894736842,0.9691423991450708,,0.3671677661426785,0.2725675428988682,1.0318401102687802,,0.17282767433369842,0.0695281124497992,5.605841811617985,5.605841811617985,177.92208,39381739755.57153,13454349388.928827,15349568655.643421,10734184040.258806,2738138030.194105,372933141.6247304,,0.00946969696969697,0.1361995405316705,
2014-12-31,13.4,,,,,,0.8231481481481482,0.929868728645927,,0.3520585814674911,0.2767291876220342,1.0754206149680914,,0.15999053310455003,0.06540046940023272,5.6305790108564535,5.6305790108564535,22.34868,45563443565.780014,14991912293.314163,16778396836.808052,12608734723.220705,2979870596.6930265,396297627.6060388,0.09386662339769593,0.008697710194663038,0.13299155609167673,8.586903304773562
2015-12-31,,,,,,,0.8028338860416039,0.7550311978205466,0.5471482555584849,0.4113288027761712,0.3077640594260905,1.3244485829017052,,0.24696424937249847,0.061664744589919274,5.833883388338834,5.833883388338834,28.56319,52987059669.30266,20451114306.254494,19061826024.44285,16307512580.877068,3267433501.078361,453810208.48310566,0.06351988395986946,0.00856454785971101,0.1388888888888889,4.035356904603069
2016-12-31,15.5,20.9,0.01288074750567492,0.9877049180327869,0.12448665297741274,,0.8194861528194861,0.7054696341003395,0.6018483591097699,0.44872879921459763,0.298440626290215,1.4174954550315475,,0.2542795439387684,0.06186680217232508,5.497433264887063,5.497433264887063,27.55525,56590582314.88138,23822789360.17254,19246944644.140907,16888928828.181164,3501078360.891445,361250898.6340762,0.0440499671268902,0.006383586877123893,0.10318275154004107,22.643373493975904
2019-12-31,15.2,18.4,,,,,0.8104643104643104,0.7727405389629342,,0.475688766852806,0.3043717269912913,1.2940954299383105,,0.2484448687903249,0.06220524838700344,5.627906976744186,5.627906976744186,34.81117,62118979151.68943,27711179007.907978,21746944644.140907,18907260963.335728,3864126527.6779294,386412652.76779294,-0.0052715111665344065,0.00481729016578422,0.07744186046511628,2.4505008152806895
2020-12-31,,,,,,,0.8120178643930166,0.5400852266454704,,0.5975933182915727,0.413637559673721,1.851559625526348,,0.1983986768409578,0.050370258993346614,6.029850746268656,6.029850746268656,48.16446,71719086987.77858,40700035945.363045,21782890007.18907,29665708123.65205,3612508986.340762,299245147.3759885,-0.004924266035030854,0.002280444561390319,0.04527363184079602,2.941721618249866
2021-12-31,15.4,20.9,,,,,0.555379746835443,0.42997853057344676,,0.6740422429410985,0.487323349504324,2.325697514865071,,0.18322083948534065,0.04530689727905505,5.731843575418995,5.731843575418995,25.24272,85208483105.67937,54831955427.74982,22127965492.451473,41524083393.24227,3860531991.3731127,163551401.86915886,-0.0018706422538404851,0.0022674541236026155,0.050046554934823094,
,,,,,,,0.5548302872062664,,,,,,,,,,,25.0291,,,,,,193206326.38389647,,,,
