Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Efficiency Ratio,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes,Net Interest Margin,ROAA,ROAE,Liquidity Coverage Ratio
2010-12-31,10.0,11.6,,,,,0.7893643657884254,1.1260668876505253,,0.49905649728237256,0.15707974308545442,0.8880467146018682,,0.23345783553119773,0.04519563313945836,4.996032499736203,4.996032499736203,12.30811,942165708123.6521,448943206326.3839,212739935298.3465,147995147375.9885,42581775700.93458,3624191229.331416,-0.02128554911405541,0.0038466600918314986,0.08511132214835919,19.33877407233443
2011-12-31,9.6,10.9,,,,,0.7786580099472853,1.1068659443431539,,0.47259249638008927,0.1383228141374479,0.9034517730992516,,0.28036577813500585,0.03964880379833011,5.188762850053172,5.188762850053172,8.15539,1023000539180.4457,464293673616.1035,210460100647.01654,141504313443.56577,40560747663.5514,2716570812.365205,-0.024767598153944487,0.002655493040640551,0.06697536334633108,18.98553170966964
2012-12-31,11.8,11.7,,,,,0.8177300613496933,1.0607804132728569,,0.4940148609757632,0.15039986196331048,0.942702172370124,,0.2696612959588539,0.04405496718578571,4.754836412548958,4.754836412548958,6.99462,1031201473759.885,486985981308.4112,216010064701.65347,155092559309.84903,45429547088.42559,2136053199.1373112,-0.0281312814679326,0.0020714217866165414,0.047019029156941096,7.625458401449212
2013-12-31,11.4,13.1,,,,,0.7954129523584628,1.0574329574060837,,0.5101778524334977,0.14992879521503846,0.9456864314623137,,0.26435933494730846,0.04569478068926232,4.3831979586669005,4.3831979586669005,9.54578,1009633357296.9087,491555535585.9094,202218727534.1481,151373112868.43997,46134974838.245865,2686915887.850467,-0.015938340345068993,0.0026612788379379096,0.05824032412006467,15.41858123569794
2014-12-31,12.7,15.4,0.03677301141104137,0.5361926785636372,0.6367878459034183,,0.7952223383257866,1.0924893114442202,0.6661469164567102,0.47880065889959655,0.14940921999381998,0.9153407630854039,,0.0802576314193271,0.045197490717715554,4.806854765780431,4.806854765780431,9.8067,1099297268152.4083,502554816678.64844,238830877066.85837,164245147375.9885,49685478073.32854,3024802300.503235,-0.018963608029536852,0.002751578110975412,0.060879001627780795,13.853710300917154
2015-12-31,13.3,16.8,0.03667659084593704,0.5329465754610789,0.6143808995002776,,0.7670980208455322,1.0705919885704576,0.6434787282553476,0.5201095136364497,0.143439331010214,0.9340626594219915,,0.09142374639423592,0.049404432785985844,4.191282620766241,4.191282620766241,11.53162,1048288102084.831,518288102084.83105,217066858375.2696,150365744069.0151,51790079079.798706,3414809489.575845,-0.020061764538589454,0.0032575104904696388,0.06593559133814547,
2016-12-31,14.5,18.5,0.034493268313367964,0.524096128398856,0.5809280531059842,,0.8390507858485305,1.0774318626104658,0.6140620708596539,0.5273314033829225,0.14619264272530036,0.928132937870559,,0.08876007901298533,0.049757132217220945,4.107773909082034,4.107773909082034,14.79393,1110028756290.4385,556227534148.0948,226879942487.41913,162278037383.17758,55231847591.660675,4033069734.0043135,-0.01718492906085314,0.003633302030374664,0.07302072825485666,22.105888113600194
2017-12-31,15.4,19.2,,,,,0.823673719717878,1.0417472515228667,,0.5026199497324049,0.146893292651443,0.9599257387414856,,0.19540652631361544,0.04962851693538586,3.7540495550291313,3.7540495550291313,11.65722,1131266175413.3716,540378324946.082,210763838964.77353,166175413371.67505,56143062544.9317,3329439252.3364487,-0.013858700465330475,0.00294310863764653,0.05930277226454959,12.902595590287468
2018-12-31,15.9,19.6,,,,,0.762998095648737,1.0702717883615749,0.6405857849264766,0.5100419629520456,0.13186244726930763,0.9343421090551677,,0.07904462268609008,0.051960631936234916,3.5422545850077047,3.5422545850077047,12.88702,1144793314162.4731,553553199137.3113,210708123652.0489,150955248023.00504,59484184040.258804,3432782171.099928,-0.014674045011310338,0.002998604314536323,0.05770915792972173,
2019-12-31,,,,,,,0.7843333229221976,1.089223512849801,0.6176545911898301,0.5084682257788771,0.128551626454245,0.9180852122661581,,0.021883285110710266,0.05289608125612871,4.0492347303676155,4.0492347303676155,12.54918,1187677929547.0884,571952731847.5917,254387131560.02875,152677929547.0884,62823508267.4335,3358195542.774982,-0.014644402078716383,0.002827530477101316,0.05345444142468889,
2020-12-31,16.0,18.2,0.02734277902063137,0.6511784511784512,0.47229101315282596,,0.7781738730450782,0.9706255442481901,0.608498719798287,0.5601473516382314,0.16830962981298778,1.0302634274627114,,0.018483421825400394,0.050256210981497906,3.693137416762974,3.693137416762974,7.22135,1299666606757.7283,691418044572.2501,241222142343.63766,218746405463.6952,65316319194.82387,1567217828.9000719,-0.00905620194029924,0.0012058614268853167,0.02399427659457377,3.309913927906123
2021-12-31,15.8,18.7,0.02576412950759034,0.6703779665983006,0.43361855866134247,,0.7348640243498974,0.9515535441272316,0.6199655241726715,0.5711811547410962,0.18499545850618165,1.0509130108040359,,0.01648130204001132,0.05203423963124521,3.5467452620903845,3.5467452620903845,18.0153,1362348130841.1216,737657260963.3357,251424335010.7836,252028217109.9928,70888749101.36592,3850647016.534867,-0.005037868216681262,0.0028264779973364487,0.05431957913418267,8.148792747769997
